Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,RANDOM_L2,1,15,1024,2,3.113461971282959,6.716768264770508,13.862942501998987,0.6583375735988951,0.7797522970621565,0.6583375735988951,0.6043427638160531,0.4122846904664544,0.26666666666666666,0.0,0.7266304751498055,0.28758566354488246,0.47244629819888184,0.0,0.0,0.0,0.0,0.5197081485789052,0.5214770926435728,0.5197081485789052,0.4323652664240447,0.054824860201764004,0.8666666666666667,0.0022173553493697803,0.6669029497495959,0.20600013031801517,0.1994510030416581,0.0019730351857941467,0.0025823111684958036,0.0007426661715558856,0.0
Bot-IoT,FGSM,1,15,1024,3,2.9016101360321045,9.309417724609375,14.187322817474735,0.6635894453732645,0.776371401742401,0.6635894453732645,0.6120589538744213,0.4193481452296491,0.26666666666666666,0.0,0.7015554647832531,0.36597382664875033,0.47574158423279495,0.0,0.0,0.0,0.0,0.5217162171985171,0.4309843712979939,0.5217162171985171,0.4046942380960095,0.10885866404608072,1.0,9.08752192364664e-06,0.6327161202290046,0.2050904341493323,0.18493324391440563,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,RANDOM_LINF,1,15,1024,3,2.9016101360321045,8.24665117263794,20.516827796758008,0.6635894453732645,0.776371401742401,0.6635894453732645,0.6120589538744213,0.4193481452296491,0.26666666666666666,0.0,0.7015554647832531,0.36597382664875033,0.47574158423279495,0.0,0.0,0.0,0.0,0.4584211674056844,0.5532261766831581,0.4584211674056844,0.46324984295179744,0.1050278674774849,0.7333333333333333,4.5437609618233205e-05,0.6914503048701015,0.45620223773815277,0.2666333119814793,0.0,0.0,0.001856665428889714,0.0
Bot-IoT,RANDOM_L2,1,15,1024,3,2.9016101360321045,8.024682998657227,19.742676455622586,0.6635894453732645,0.776371401742401,0.6635894453732645,0.6120589538744213,0.4193481452296491,0.26666666666666666,0.0,0.7015554647832531,0.36597382664875033,0.47574158423279495,0.0,0.0,0.0,0.0,0.4661626808170386,0.5279056044775904,0.4661626808170386,0.42056524476207324,0.06992232517850247,0.8666666666666667,0.005107187321089412,0.6288235993733193,0.2080041161830644,0.18663065998558687,0.005209505183544194,0.004962879276952873,0.005569996286669142,0.0
Bot-IoT,FGSM,1,15,2048,2,2.733541965484619,9.620702743530273,20.80668023551646,0.7207966853238351,0.804753883564168,0.7207966853238351,0.6908011348469117,0.5166140580024239,0.26666666666666666,0.0,0.725034011580619,0.3834298917835279,0.5096201496928355,0.0,0.0,0.0,0.0,0.5127298829686705,0.4861148768789711,0.5127298829686705,0.4616420282851038,0.016544894275655093,1.0,0.004343835479503094,0.5702070404348047,0.4164616961824663,0.2085603736878406,0.0,0.009320529373789542,0.005941329372447085,0.0
Bot-IoT,RANDOM_LINF,1,15,2048,2,2.733541965484619,9.298930644989014,18.595987497274113,0.7207966853238351,0.804753883564168,0.7207966853238351,0.6908011348469117,0.5166140580024239,0.26666666666666666,0.0,0.725034011580619,0.3834298917835279,0.5096201496928355,0.0,0.0,0.0,0.0,0.534836810351094,0.5412263176630085,0.534836810351094,0.5234861185722851,0.11620586178094712,0.6666666666666666,0.020419661762434003,0.6653912151278286,0.2601791000223156,0.23471204461480616,0.01410547084580903,0.02862734021949645,0.004827330115113257,0.0
Bot-IoT,RANDOM_L2,1,15,2048,2,2.733541965484619,8.089144706726074,20.887548157301737,0.7207966853238351,0.804753883564168,0.7207966853238351,0.6908011348469117,0.5166140580024239,0.26666666666666666,0.0,0.725034011580619,0.3834298917835279,0.5096201496928355,0.0,0.0,0.0,0.0,0.5119212037508177,0.5349490147388684,0.5119212037508177,0.4928842085311822,0.09481705641454488,0.5333333333333333,0.02015612362664825,0.6695828963406967,0.20689329285293137,0.21805794236317003,0.017341940843559077,0.024128469980632665,0.007426661715558856,0.0
Bot-IoT,FGSM,1,15,2048,3,2.682833194732666,8.204599142074585,1.275714181871046,0.5357726975357999,0.6110877015533136,0.5357726975357999,0.38459209894942337,0.1162284918226008,0.26666666666666666,0.0,0.7335943247615718,0.3526690196335334,0.37690286310863097,0.0,0.0,0.0,0.0,0.5230155557170895,0.33053366137167234,0.5230155557170895,0.3650497294789189,-0.00530768134235913,1.0,0.0,0.6377657763968999,0.23893013229988536,0.16486235802383115,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,1,15,2048,3,2.682833194732666,9.69425368309021,0.45885730900632193,0.5357726975357999,0.6110877015533136,0.5357726975357999,0.38459209894942337,0.1162284918226008,0.26666666666666666,0.0,0.7335943247615718,0.3526690196335334,0.37690286310863097,0.0,0.0,0.0,0.0,0.5311841244457367,0.5778370767851028,0.5311841244457367,0.3778550123043343,0.07781031282604477,0.7333333333333333,0.0,0.6183699224156457,0.23185554376707093,0.2697670922723675,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_L2,1,15,2048,3,2.682833194732666,9.524119853973389,1.9699062295558623,0.5357726975357999,0.6110877015533136,0.5357726975357999,0.38459209894942337,0.1162284918226008,0.26666666666666666,0.0,0.7335943247615718,0.3526690196335334,0.37690286310863097,0.0,0.0,0.0,0.0,0.5160736352402413,0.505641106460945,0.5160736352402413,0.37458613115339195,0.03311377929761221,0.8666666666666667,0.0016084913804854555,0.6529429867124648,0.20402649426022101,0.17408532564385665,0.0013672787691029612,0.001936733376371853,0.0007426661715558856,0.0
Bot-IoT,FGSM,1,20,1024,2,2.706650495529175,5.320062160491943,16.107254488623973,0.5358090426691866,0.6123457309153655,0.5358090426691866,0.38460952942573484,0.11666384354635018,0.26666666666666666,0.0,0.6931638815322765,0.3852374930784213,0.3769095633006416,0.0,0.0,0.0,0.0,0.3747364977829469,0.4344703878198164,0.3747364977829469,0.3952094078485125,0.06406024042570449,1.0,0.0,0.4638016111591604,0.3759269390820533,0.1594817938310799,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,1,20,1024,2,2.706650495529175,5.5143537521362305,13.964708875481573,0.5358090426691866,0.6123457309153655,0.5358090426691866,0.38460952942573484,0.11666384354635018,0.26666666666666666,0.0,0.6931638815322765,0.3852374930784213,0.3769095633006416,0.0,0.0,0.0,0.0,0.39616195391437087,0.5162278363223073,0.39616195391437087,0.4309171305597654,0.04600209943836126,0.8666666666666667,0.0,0.6821721920276855,0.22963564979251405,0.23674698020434048,0.0,0.0,0.0,0.0
