Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_bots,Clean_Miss_brute force,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_port scanning,Clean_Miss_web attacks,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_bots,Adv_Miss_brute force,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_port scanning,Adv_Miss_web attacks
CICIDS,RANDOM_L2,1,15,1024,2,99.91906833648682,16.530977964401245,7.899617376539969,0.7508385384537569,0.8886002698332,0.7508385384537569,0.7790484360467382,0.4720894155277173,0.2540213645432589,0.2190770387249087,0.8646777534233846,0.2962016755489746,0.4704638564976477,0.14910025706940874,0.05027322404371585,0.003437097215170097,0.010142197217992723,0.9893048128342246,0.17715617715617715,0.6718423646883572,0.7014485454500022,0.6718423646883572,0.6850112932264802,0.0026492904017273887,0.19688696266455377,0.8016890026897192,0.5099180128897284,0.14476216103440415,0.13031143261409966,0.8149100257069408,0.7896174863387978,0.7996328555247432,0.8040981702753619,0.7998787143723469,0.8228438228438228
CICIDS,FGSM,1,15,1024,3,100.52636432647705,28.396417140960693,1.4910215391817139,0.7501085984159508,0.8872034313592576,0.7501085984159508,0.7785261918157518,0.4710334747338706,0.25478745238799844,0.22008715159914963,0.8613194884113644,0.27792065567171137,0.46927789737675435,0.15424164524421594,0.06448087431693988,0.003593328906768738,0.009600247748328988,0.9912894867412757,0.2680652680652681,0.7351983830241337,0.7043308638861452,0.7351983830241337,0.7172083212609334,0.010341651340698145,0.11985814248756599,0.8571395012861321,0.4742210156072973,0.14252258666244336,0.13531141069685632,0.8817480719794345,0.853551912568306,0.7070265203296489,0.9308627319414695,0.9108550636749545,0.8787878787878788
CICIDS,RANDOM_LINF,1,15,1024,3,100.52636432647705,16.398770332336426,10.426638050901415,0.7501085984159508,0.8872034313592576,0.7501085984159508,0.7785261918157518,0.4710334747338706,0.25478745238799844,0.22008715159914963,0.8613194884113644,0.27792065567171137,0.46927789737675435,0.15424164524421594,0.06448087431693988,0.003593328906768738,0.009600247748328988,0.9912894867412757,0.2680652680652681,0.6458422179069366,0.7028898000925125,0.6458422179069366,0.6715796790262074,0.002740249015255068,0.22916288793638367,0.7740166081349323,0.5137794434424726,0.14685147882605634,0.13073551471108324,0.8046272493573264,0.7825136612021858,0.7769792602429403,0.7755296910888023,0.7660841281217267,0.7319347319347319
CICIDS,RANDOM_L2,1,15,1024,3,100.52636432647705,16.010912895202637,10.447465144371426,0.7501085984159508,0.8872034313592576,0.7501085984159508,0.7785261918157518,0.4710334747338706,0.25478745238799844,0.22008715159914963,0.8613194884113644,0.27792065567171137,0.46927789737675435,0.15424164524421594,0.06448087431693988,0.003593328906768738,0.009600247748328988,0.9912894867412757,0.2680652680652681,0.6456339469722365,0.7026738972821907,0.6456339469722365,0.6710969051695683,0.0021066898323796705,0.2285447672143041,0.7723135108469679,0.5057280751654848,0.14439307445681984,0.12853627583062485,0.7866323907455013,0.7524590163934426,0.7693239073546069,0.7761748690288781,0.7704945145818403,0.7505827505827506
CICIDS,FGSM,1,15,2048,2,99.79378366470337,32.26120448112488,3.749273531144437,0.7470837110310204,0.8935113044148164,0.7470837110310204,0.7780164461277865,0.470701842822214,0.25939113915591916,0.21468422227181433,0.8634784482007329,0.31308871858474063,0.47583383726982426,0.13624678663239073,0.060655737704918035,0.0039057922899660195,0.010400268394023072,0.9674733998566625,0.1445221445221445,0.7095909757195761,0.7033399174605552,0.7095909757195761,0.7051755033227436,0.007838241599901638,0.15053745477456493,0.8138573391747612,0.4649217184894005,0.1408512145594442,0.13197807849195886,0.8277634961439588,0.759016393442623,0.6307463969066125,0.9152494257916334,0.863608798720988,0.7016317016317016
CICIDS,RANDOM_LINF,1,15,2048,2,99.79378366470337,20.79548406600952,14.929058952575714,0.7470837110310204,0.8935113044148164,0.7470837110310204,0.7780164461277865,0.470701842822214,0.25939113915591916,0.21468422227181433,0.8634784482007329,0.31308871858474063,0.47583383726982426,0.13624678663239073,0.060655737704918035,0.0039057922899660195,0.010400268394023072,0.9674733998566625,0.1445221445221445,0.5977931215052633,0.7024225433804465,0.5977931215052633,0.6447680124378825,0.0012476794366202562,0.2887459070384619,0.7207037902723781,0.5171297321908817,0.14603926484556143,0.12872821286376837,0.712082262210797,0.7109289617486338,0.7185876655079483,0.7278897519935998,0.7099619604167815,0.7016317016317016
CICIDS,RANDOM_L2,1,15,2048,2,99.79378366470337,17.94655132293701,14.938579909590576,0.7470837110310204,0.8935113044148164,0.7470837110310204,0.7780164461277865,0.470701842822214,0.25939113915591916,0.21468422227181433,0.8634784482007329,0.31308871858474063,0.47583383726982426,0.13624678663239073,0.060655737704918035,0.0039057922899660195,0.010400268394023072,0.9674733998566625,0.1445221445221445,0.5976979119351147,0.7024591275211138,0.5976979119351147,0.6446617659187952,0.0021664357491610244,0.2877244565788092,0.7143377300649526,0.5087364902238068,0.14418156870354262,0.12653397094052668,0.6709511568123393,0.6743169398907104,0.7132757879935945,0.721360551240032,0.7069849495562048,0.6643356643356644
CICIDS,FGSM,1,15,2048,3,100.78436374664307,30.339802742004395,6.067428210992343,0.7549960230169136,0.8864270786151855,0.7549960230169136,0.7824104266517276,0.4763381482767064,0.24899286893931438,0.21949987667226536,0.8634102825931921,0.2931621803195173,0.47232966719019565,0.14910025706940874,0.053551912568306013,0.004179197750263641,0.009109912513871325,0.9908484480952644,0.23076923076923078,0.6943217409069902,0.6996695855271976,0.6943217409069902,0.6961240506354075,0.002047897465801772,0.1693722375492826,0.8171343332667755,0.4886076493533844,0.14419387065531927,0.13040766310988816,0.7172236503856041,0.6551912568306011,0.668046713275788,0.9117654649152236,0.8450300457577595,0.7692307692307693
CICIDS,RANDOM_LINF,1,15,2048,3,100.78436374664307,22.399799346923828,18.06522252261723,0.7549960230169136,0.8864270786151855,0.7549960230169136,0.7824104266517276,0.4763381482767064,0.24899286893931438,0.21949987667226536,0.8634102825931921,0.2931621803195173,0.47232966719019565,0.14910025706940874,0.053551912568306013,0.004179197750263641,0.009109912513871325,0.9908484480952644,0.23076923076923078,0.5743437977907413,0.7026427891240772,0.5743437977907413,0.6312434488893223,0.0031647545236715667,0.3174061840711006,0.6862894795569598,0.5159257402355157,0.14604882040439085,0.12663545504120907,0.699228791773779,0.6639344262295082,0.684490098816545,0.6910113809388629,0.6827278240255802,0.6013986013986014
CICIDS,RANDOM_L2,1,15,2048,3,100.78436374664307,20.349539756774902,18.27389016385964,0.7549960230169136,0.8864270786151855,0.7549960230169136,0.7824104266517276,0.4763381482767064,0.24899286893931438,0.21949987667226536,0.8634102825931921,0.2931621803195173,0.47232966719019565,0.14910025706940874,0.053551912568306013,0.004179197750263641,0.009109912513871325,0.9908484480952644,0.23076923076923078,0.5722571213783172,0.7018989789985937,0.5722571213783172,0.6295049453251106,0.0015726215436107733,0.31850877779156683,0.6825544110219758,0.5078738918680091,0.14403044422179084,0.12398456888984362,0.699228791773779,0.6540983606557377,0.677459672694606,0.6871661204160108,0.6835547714868515,0.634032634032634
