Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,RANDOM_LINF,4,20,0.42972540855407715,0.3641357421875,86.1134331612997,0.9654993821327325,0.9654951188487005,0.9654993821327325,0.9654967502719642,0.933778690877079,0.06666666666666667,9.08752192364664e-06,0.8794395649206701,0.7529703055959674,0.7723363384663136,0.0,0.0,0.0003713330857779428,0.0,0.10436505051973541,0.5006565356711852,0.10436505051973541,0.16098818195872353,0.01998050270910311,0.7333333333333333,0.026117538008560447,0.5898648116762815,0.20480729004944567,0.08946161370909346,0.024091798058118,0.025500322788896062,0.08095061269959153,0.0
Bot-IoT,RANDOM_L2,4,20,0.42972540855407715,0.36066746711730957,88.92018608708294,0.9654993821327325,0.9654951188487005,0.9654993821327325,0.9654967502719642,0.933778690877079,0.06666666666666667,9.08752192364664e-06,0.8794395649206701,0.7529703055959674,0.7723363384663136,0.0,0.0,0.0003713330857779428,0.0,0.07629752126190303,0.49424476650641,0.07629752126190303,0.12471376679032481,0.011714533380695068,1.0,0.022773329940658484,0.44116362549206667,0.2021449496927347,0.06873064233967288,0.021270703888956195,0.022655745642349904,0.05718529520980319,0.0
Bot-IoT,FGSM,8,5,1.1714978218078613,1.672785758972168,95.14519880787961,0.9993730464490804,0.9993640692325829,0.9993730464490804,0.999367872950875,0.9987965526612766,0.13333333333333333,0.0,0.8863925625414154,0.7726707916608326,0.7853201679318368,0.0,0.0,0.0,0.0,0.047921058370284215,0.390429574319079,0.047921058370284215,0.04757183640713786,-0.3190458573847178,0.8666666666666667,0.005716051289973737,0.47013148014226014,0.20367412988388525,0.03412512901449057,0.0021807231000882674,0.004519044544867657,0.10360193093204605,0.0
Bot-IoT,RANDOM_LINF,8,5,1.1714978218078613,1.7414777278900146,71.38184197136003,0.9993730464490804,0.9993640692325829,0.9993730464490804,0.999367872950875,0.9987965526612766,0.13333333333333333,0.0,0.8863925625414154,0.7726707916608326,0.7853201679318368,0.0,0.0,0.0,0.0,0.2855546267354801,0.4801005376980576,0.2855546267354801,0.3254317377647696,0.034714237173904636,0.9333333333333333,0.0034532583309857235,0.5604785379504649,0.2065381948706138,0.14779205156226158,0.0028730161477353365,0.004196255648805681,0.0022279985146676567,0.0
Bot-IoT,RANDOM_L2,8,5,1.1714978218078613,1.654879093170166,73.11459620556808,0.9993730464490804,0.9993640692325829,0.9993730464490804,0.999367872950875,0.9987965526612766,0.13333333333333333,0.0,0.8863925625414154,0.7726707916608326,0.7853201679318368,0.0,0.0,0.0,0.0,0.2682270843933997,0.4822627214557235,0.2682270843933997,0.31329645493942593,0.02872794424053547,0.9333333333333333,0.0038167592079315893,0.5535010472687149,0.2050835906761698,0.1417128993199989,0.0030460894096471037,0.004841833440929632,0.0014853323431117712,0.0
Bot-IoT,FGSM,8,10,0.8994863033294678,2.798367738723755,87.33008650141747,0.9997637566329869,0.9997547105519622,0.9997637566329869,0.9997585699990689,0.9995465077822121,0.13333333333333333,0.0,0.8865413507121671,0.7729148297510224,0.7854813293977855,0.0,0.0,0.0,0.0,0.12646289161881225,0.37175711697898384,0.12646289161881225,0.16423064211193822,-0.1837408680866994,0.7333333333333333,0.05248043910905935,0.5099165751785658,0.21192977614582528,0.08631294647372353,0.04851243531386836,0.053704002582311165,0.11511325659116227,0.0
Bot-IoT,RANDOM_LINF,8,10,0.8994863033294678,1.3651893138885498,58.381187758959086,0.9997637566329869,0.9997547105519622,0.9997637566329869,0.9997585699990689,0.9995465077822121,0.13333333333333333,0.0,0.8865413507121671,0.7729148297510224,0.7854813293977855,0.0,0.0,0.0,0.0,0.4159518790433961,0.5125818430160094,0.4159518790433961,0.4471601024007434,0.07168029050497875,0.6,0.029916122172644742,0.618245973997692,0.21934867887128123,0.21613676388005057,0.024005261427162118,0.036535668173014846,0.034905310063126624,0.0
Bot-IoT,RANDOM_L2,8,10,0.8994863033294678,1.211956262588501,61.86850330740714,0.9997637566329869,0.9997547105519622,0.9997637566329869,0.9997585699990689,0.9995465077822121,0.13333333333333333,0.0,0.8865413507121671,0.7729148297510224,0.7854813293977855,0.0,0.0,0.0,0.0,0.3810787235589155,0.5028617260718027,0.3810787235589155,0.421533309833177,0.04980839261246616,0.6,0.03248789087703674,0.5958806211838976,0.21088059415626978,0.195895184843315,0.027951331798750412,0.03754438347320852,0.03676197549201634,0.0
Bot-IoT,FGSM,8,15,0.9083280563354492,2.6127614974975586,78.29377771316422,0.9997183252162536,0.9997092657738063,0.9997183252162536,0.9997131395304986,0.9994592826322309,0.13333333333333333,0.0,0.8865244309467041,0.7728864413232583,0.7854625891887644,0.0,0.0,0.0,0.0,0.21678054808461147,0.30301711777461143,0.21678054808461147,0.23187682111794358,-0.22639744982548032,0.8666666666666667,0.014739960560154851,0.4559718545128481,0.18408452730551272,0.101092191677251,0.0036691531525294657,0.028022111039380244,0.007797994801336799,0.0
Bot-IoT,RANDOM_LINF,8,15,0.9083280563354492,2.3326122760772705,53.78534564221851,0.9997183252162536,0.9997092657738063,0.9997183252162536,0.9997131395304986,0.9994592826322309,0.13333333333333333,0.0,0.8865244309467041,0.7728864413232583,0.7854625891887644,0.0,0.0,0.0,0.0,0.46186486879406846,0.5185137454277392,0.46186486879406846,0.4629802480335323,0.07892598111738194,0.8,0.018574894811933734,0.5875091346600181,0.2192555014507694,0.22383670882524057,0.017878467955485557,0.01960942543576501,0.014481990345339769,0.0
