Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,RANDOM_LINF,1,20,0.14702200889587402,26.37545371055603,21.260994402849455,0.6130242785491022,0.6915113467864707,0.6130242785491022,0.5887956841223604,0.3243825622589722,0.26666666666666666,0.0,0.6489239312844378,0.42175190392242384,0.4731050176313641,0.0,0.0,0.0,0.0,0.4004143345206077,0.5301184942984386,0.4004143345206077,0.4509929695450022,0.06722218444441001,0.9333333333333333,0.006306740215010769,0.530822523304817,0.20890902249453808,0.19586076727602814,0.006282559407397151,0.006677695287282117,0.0,0.0
Bot-IoT,RANDOM_L2,1,20,0.14702200889587402,21.71557068824768,30.570800319837172,0.6130242785491022,0.6915113467864707,0.6130242785491022,0.5887956841223604,0.3243825622589722,0.26666666666666666,0.0,0.6489239312844378,0.42175190392242384,0.4731050176313641,0.0,0.0,0.0,0.0,0.30731627535073053,0.4976437480850123,0.30731627535073053,0.37344074506645114,0.019592724932296742,1.0,0.056451686189692936,0.5010166615752292,0.20254395482750173,0.1620952488755878,0.05829107461188321,0.05709328599096191,0.0051986632008912,0.0
Bot-IoT,FGSM,2,5,0.25384068489074707,56.06431198120117,24.011412371883406,0.6451897215962783,0.6588367800613752,0.6451897215962783,0.6435960310862361,0.33776588473331587,0.13333333333333333,0.0,0.7472480921993829,0.6080608121937805,0.6399247955507839,0.0,0.0,0.0,0.0,0.40507559787744424,0.5507989711396666,0.40507559787744424,0.39752935654211,0.013064023494382971,0.6,9.08752192364664e-06,0.6135054791774742,0.2851654203457299,0.30387440243116437,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,RANDOM_LINF,2,5,0.25384068489074707,100.0162422657013,14.8697026968089,0.6451897215962783,0.6588367800613752,0.6451897215962783,0.6435960310862361,0.33776588473331587,0.13333333333333333,0.0,0.7472480921993829,0.6080608121937805,0.6399247955507839,0.0,0.0,0.0,0.0,0.4964926946281893,0.5176896651964968,0.4964926946281893,0.4992701342217723,0.09600291215807569,0.6666666666666666,7.270017538917312e-05,0.7372556963277903,0.47309927946662816,0.5450453575638663,0.0,0.00016139444803098772,0.0,0.0
Bot-IoT,RANDOM_L2,2,5,0.25384068489074707,16.21226477622986,24.05230064694338,0.6451897215962783,0.6588367800613752,0.6451897215962783,0.6435960310862361,0.33776588473331587,0.13333333333333333,0.0,0.7472480921993829,0.6080608121937805,0.6399247955507839,0.0,0.0,0.0,0.0,0.4046667151268445,0.49841338275747704,0.4046667151268445,0.4237755257571492,0.051432426172989,0.7333333333333333,0.004934524404540126,0.5914579868008014,0.21257452132734128,0.2000804798747732,0.0037556897834853495,0.006254034861200775,0.005941329372447085,0.0
Bot-IoT,FGSM,2,10,0.27242374420166016,9.788781881332397,57.34898597077851,0.7562059315257686,0.8151439914978225,0.7562059315257686,0.737543844038711,0.5789169961482846,0.26666666666666666,0.0,0.7684992807508846,0.6218696637852356,0.658868487852864,0.0,0.0,0.0,0.0,0.18271607181798358,0.13249210792802957,0.18271607181798358,0.14909501101485195,-0.5038413777258359,0.9333333333333333,0.0,0.47318349001489707,0.23949812882083982,0.1694069458914643,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,2,10,0.27242374420166016,58.260255336761475,22.231409464272733,0.7562059315257686,0.8151439914978225,0.7562059315257686,0.737543844038711,0.5789169961482846,0.26666666666666666,0.0,0.7684992807508846,0.6218696637852356,0.658868487852864,0.0,0.0,0.0,0.0,0.5338918368830413,0.5380516247992216,0.5338918368830413,0.5344816394782194,0.12151056260345598,0.6666666666666666,9.08752192364664e-06,0.6231601822480861,0.3283572408739211,0.4197080894218896,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,RANDOM_L2,2,10,0.27242374420166016,19.983615398406982,32.33444791742385,0.7562059315257686,0.8151439914978225,0.7562059315257686,0.737543844038711,0.5789169961482846,0.26666666666666666,0.0,0.7684992807508846,0.6218696637852356,0.658868487852864,0.0,0.0,0.0,0.0,0.4328614523515301,0.4977805694382707,0.4328614523515301,0.45665533454331564,0.04445168072451,1.0,0.0069610417935133265,0.5501652253935508,0.2105690758524442,0.2141642467083563,0.005278734488308901,0.008574080051646223,0.013367991088005942,0.0
Bot-IoT,FGSM,2,15,0.24644756317138672,6.355930328369141,34.41066366213564,0.7195791233553828,0.7199058704679326,0.7195791233553828,0.7197093878620444,0.46223957976394753,0.13333333333333333,0.0,0.7740078517261368,0.6317202017677388,0.6700900872365577,0.0,0.0,0.0,0.0,0.37547248673402633,0.4864076226966667,0.37547248673402633,0.41269025876054244,0.039124108044843814,0.8,0.007906144073572577,0.5804803060912863,0.21610518034525145,0.1990022630927563,0.0,0.016865719819238217,0.012625324916450055,0.0
Bot-IoT,RANDOM_LINF,2,15,0.24644756317138672,25.657253980636597,15.422148724285822,0.7195791233553828,0.7199058704679326,0.7195791233553828,0.7197093878620444,0.46223957976394753,0.13333333333333333,0.0,0.7740078517261368,0.6317202017677388,0.6700900872365577,0.0,0.0,0.0,0.0,0.5653576361125245,0.5789106153226927,0.5653576361125245,0.5689265893404313,0.19760895039310078,0.5333333333333333,0.000354413355022219,0.6546966247208812,0.2768514408172962,0.35907267280277927,0.0,0.0005245319561007102,0.004827330115113257,0.0
Bot-IoT,RANDOM_L2,2,15,0.24644756317138672,11.16857385635376,28.00483390274043,0.7195791233553828,0.7199058704679326,0.7195791233553828,0.7197093878620444,0.46223957976394753,0.13333333333333333,0.0,0.7740078517261368,0.6317202017677388,0.6700900872365577,0.0,0.0,0.0,0.0,0.4395307843279785,0.5143724368244063,0.4395307843279785,0.4679875201155072,0.0638726816835891,0.7333333333333333,0.015103461437100717,0.5723738562082037,0.21154084469371628,0.21780544741915175,0.011422835286176639,0.018943673337637187,0.023393984404010398,0.0
Bot-IoT,FGSM,2,20,0.2579798698425293,9.382569789886475,42.33117685541906,0.7345714908773715,0.7466477011852254,0.7345714908773715,0.7341008371065728,0.5053986417909094,0.2,0.0,0.7759331326220045,0.6266983254608485,0.668793638358115,0.0,0.0,0.0,0.0,0.31125972232318094,0.47930823665502603,0.31125972232318094,0.34470834702700726,-0.051008073571787195,0.5333333333333333,0.11789242191546787,0.5952317193312301,0.21477145494687838,0.179449459561218,0.2217414631613562,0.0032278889606197547,0.0003713330857779428,0.0
Bot-IoT,RANDOM_LINF,2,20,0.2579798698425293,12.707545518875122,16.984080831576655,0.7345714908773715,0.7466477011852254,0.7345714908773715,0.7341008371065728,0.5053986417909094,0.2,0.0,0.7759331326220045,0.6266983254608485,0.668793638358115,0.0,0.0,0.0,0.0,0.564730682561605,0.5865068826549779,0.564730682561605,0.568125757567333,0.21150355393902087,0.6,0.0035713961159931297,0.6700081647326093,0.27214654273055106,0.3170429619529654,0.002024957164367677,0.005507585539057456,0.0011139992573338284,0.0
Bot-IoT,RANDOM_L2,2,20,0.2579798698425293,8.822696208953857,38.62760776332049,0.7345714908773715,0.7466477011852254,0.7345714908773715,0.7341008371065728,0.5053986417909094,0.2,0.0,0.7759331326220045,0.6266983254608485,0.668793638358115,0.0,0.0,0.0,0.0,0.34829541324416663,0.5068187031368594,0.34829541324416663,0.40421323693588795,0.042865170416349865,0.5333333333333333,0.05536118355885534,0.5798627495345858,0.20762360935888746,0.1845373720948831,0.04903165509960366,0.06403324725629439,0.03156331229112514,0.0
Bot-IoT,FGSM,4,5,0.49188876152038574,1.4053282737731934,42.850912262848006,0.8188285963509486,0.8281676452377476,0.8188285963509486,0.8157226630139851,0.659073168825364,0.26666666666666666,0.0,0.7976068293894649,0.6471765044194202,0.6925198474159424,0.0,0.0,0.0,0.0,0.39031947372246856,0.6003174329710032,0.39031947372246856,0.44281099677683733,0.23139029502251454,0.9333333333333333,0.0008905771485173707,0.6051884662108067,0.2543861261084658,0.21122089985075682,0.0,0.001936733376371853,0.0007426661715558856,0.0
Bot-IoT,RANDOM_LINF,4,5,0.49188876152038574,78.09139442443848,29.56858326670059,0.8188285963509486,0.8281676452377476,0.8188285963509486,0.8157226630139851,0.659073168825364,0.26666666666666666,0.0,0.7976068293894649,0.6471765044194202,0.6925198474159424,0.0,0.0,0.0,0.0,0.5231427636839427,0.517362600685307,0.5231427636839427,0.5171512740619385,0.08924692016878494,0.4,3.635008769458656e-05,0.6655028044958711,0.40220539270075395,0.4810748966368149,0.0,4.034861200774693e-05,0.0007426661715558856,0.0
Bot-IoT,RANDOM_L2,4,5,0.49188876152038574,4.578450918197632,41.95591335320201,0.8188285963509486,0.8281676452377476,0.8188285963509486,0.8157226630139851,0.659073168825364,0.26666666666666666,0.0,0.7976068293894649,0.6471765044194202,0.6925198474159424,0.0,0.0,0.0,0.0,0.39926946281892856,0.5028025600702833,0.39926946281892856,0.4292642130589587,0.05369547923183754,0.9333333333333333,0.002680818967475759,0.5737644348288601,0.21270143111867626,0.20174726777490726,0.0018345765762647329,0.003631375080697224,0.0033419977720014855,0.0
Bot-IoT,FGSM,4,10,0.4519636631011963,2.015942335128784,65.17681907392601,0.8233899105909719,0.8530339786037934,0.8233899105909719,0.8167811306580596,0.6853493513691047,0.06666666666666667,9.08752192364664e-06,0.817709697130787,0.6790190394910873,0.7101193723491287,0.0,0.0,0.0003713330857779428,0.0,0.17162171985171185,0.1615559630867174,0.17162171985171185,0.1612983336670921,-0.5042617697522869,1.0,0.00017266291654928617,0.4654110186462791,0.21965165732339992,0.134065650548643,0.0,0.0003631375080697224,0.0003713330857779428,0.0
Bot-IoT,RANDOM_LINF,4,10,0.4519636631011963,19.005048274993896,25.78232899614742,0.8233899105909719,0.8530339786037934,0.8233899105909719,0.8167811306580596,0.6853493513691047,0.06666666666666667,9.08752192364664e-06,0.817709697130787,0.6790190394910873,0.7101193723491287,0.0,0.0,0.0003713330857779428,0.0,0.5655666206294977,0.5686907442768652,0.5655666206294977,0.5648254470786231,0.18547763955991944,0.6666666666666666,1.817504384729328e-05,0.6598146145655441,0.36295961799759374,0.45138492668528774,0.0,0.0,0.0007426661715558856,0.0
