Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
CICIDS;RANDOM_LINF;distributive;1;15;2048;2;100,10480546951294;12,293153524398804;3,2559689458118712;0,8542400987005877;0,9938972707238516;0,1377277158528993;0,2419303258817582;0,3408899376319778;0,0001718327876051;0,8622722841471007;0,760131096930118;0,6494754781743588;0,8622722841471007;0,821680409242469;0,262496258605208;0,0309024066526503;0,0552951808494987;0,0355903401745538;0,0176414995274598;0,9690975933473496;0,5462455465261755;0,1971540429127984;0,9690975933473496
CICIDS;RANDOM_L2;distributive;1;15;2048;2;100,10480546951294;8,148166418075562;3,329359656134767;0,8542400987005877;0,9938972707238516;0,1377277158528993;0,2419303258817582;0,3408899376319778;0,0001718327876051;0,8622722841471007;0,760131096930118;0,6494754781743588;0,8622722841471007;0,82094650213924;0,2219572992305191;0,0240547810051797;0,0434054638323124;0,0193457578270152;0,0171331608641279;0,9759452189948202;0,5233179429871209;0,1847208509971394;0,9759452189948202
CICIDS;FGSM;distributive;1;15;2048;3;100,03007221221924;17,06348991394043;4,145583366888095;0,8618330619199407;0,9949488491048594;0,182771702744923;0,3088143363200666;0,3945324083096599;0,0001885387530667;0,817228297255077;0,7605210800288431;0,6496856765980196;0,817228297255077;0,8203772282510597;0,3449874113069352;0,0708136106837054;0,1175071870584222;0,0890783466555677;0,0273190266627208;0,9291863893162944;0,6314653463379607;0,2141024767327039;0,9291863893162944
CICIDS;RANDOM_LINF;distributive;1;15;2048;3;100,03007221221924;7,6894307136535645;4,287009249213036;0,8618330619199407;0,9949488491048594;0,182771702744923;0,3088143363200666;0,3945324083096599;0,0001885387530667;0,817228297255077;0,7605210800288431;0,6496856765980196;0,817228297255077;0,8189629694278103;0,2494073407994768;0,0358355160384782;0,0626668857577126;0,0338975442604175;0,0219134535526428;0,9641644839615218;0,5433359324168107;0,1958793919600598;0,9641644839615218
CICIDS;RANDOM_L2;distributive;1;15;2048;3;100,03007221221924;6,968666315078735;4,337787686625639;0,8618330619199407;0,9949488491048594;0,182771702744923;0,3088143363200666;0,3945324083096599;0,0001885387530667;0,817228297255077;0,7605210800288431;0,6496856765980196;0,817228297255077;0,8184551850536843;0,2136131288673661;0,0279777775167666;0,0494755426316336;0,0179591082952195;0,0209278015904079;0,9720222224832332;0,5187181017086299;0,1811595063870991;0,9720222224832332
CICIDS;FGSM;distributive;1;20;1024;2;95,20390439033508;5,081149578094482;3,080823007392619;0,8635765871732873;0,9949180228688972;0,1931547234522369;0,3235039540465043;0,4059447417034996;0,0002004715855393;0,8068452765477631;0,7712423883025271;0,6547809702114725;0,8068452765477631;0,8327683570993611;0,5464217717549558;0,0573062873653672;0,1037334694051111;0,1353175722085352;0,0096655943027884;0,9426937126346328;0,6616826056975199;0,2812323102672852;0,9426937126346328
CICIDS;RANDOM_LINF;distributive;1;20;1024;2;95,20390439033508;2,9756288528442383;3,833375318109056;0,8635765871732873;0,9949180228688972;0,1931547234522369;0,3235039540465043;0,4059447417034996;0,0002004715855393;0,8068452765477631;0,7712423883025271;0,6547809702114725;0,8068452765477631;0,8252428339921968;0,245668210670784;0,0168195539059655;0,031483598628089;0,0221688081709839;0,0104937328763854;0,9831804460940344;0,5292365654255152;0,198204792002983;0,9831804460940344
CICIDS;RANDOM_L2;distributive;1;20;1024;2;95,20390439033508;2,8232195377349854;3,862929955509353;0,8635765871732873;0,9949180228688972;0,1931547234522369;0,3235039540465043;0,4059447417034996;0,0002004715855393;0,8068452765477631;0,7712423883025271;0,6547809702114725;0,8068452765477631;0,8249472876181938;0,2089719626168224;0,0131314673651323;0,0247101857684359;0,0110840148677845;0,0100999494047903;0,9868685326348676;0,5119273153298182;0,1822252097558463;0,9868685326348676
CICIDS;FGSM;distributive;1;20;1024;3;95,5437879562378;5,70593786239624;2,7374734950441404;0,8624221711352352;0,9956027388655068;0,1861544063237764;0,3136614617348453;0,3984647335189307;0,000167059654616;0,8138455936762236;0,7696037598032074;0,6541406772773563;0,8138455936762236;0,8350474361847938;0,6417717889908257;0,0525845969532176;0,0972045812299842;0,1495192739292113;0,0059640296697946;0,9474154030467824;0,6501036587310693;0,2751752937186827;0,9474154030467824
CICIDS;RANDOM_LINF;distributive;1;20;1024;3;95,5437879562378;2,617875576019287;3,4219906337585315;0,8624221711352352;0,9956027388655068;0,1861544063237764;0,3136614617348453;0,3984647335189307;0,000167059654616;0,8138455936762236;0,7696037598032074;0,6541406772773563;0,8138455936762236;0,8282022647976499;0,2563678465100893;0,0091027613667062;0,017581270842313;0,0181382545991021;0,0053650014796712;0,9908972386332938;0,5230207252814971;0,1982726146135007;0,9908972386332938
