Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
ToN-IoT;RANDOM_LINF;linear;2;10;2048;3;73,65438532829285;4,499524593353272;20,6259328579213;0,6662323201213012;0,9944338335607096;0,5657735415567078;0,721217398187359;0,4766006745147317;0,0102;0,4342264584432923;0,8342352727498524;0,9555677769669372;0,4342264584432923;0,4599729915420882;0,9924678313631132;0,2945450029494861;0,4542712124114154;0,2919069572917895;0,0072;0,7054549970505138;0,7996894889627123;0,936237632941685;0,7054549970505138
ToN-IoT;RANDOM_L2;linear;2;10;2048;3;73,65438532829285;4,066168546676636;20,70174607311237;0,6662323201213012;0,9944338335607096;0,5657735415567078;0,721217398187359;0,4766006745147317;0,0102;0,4342264584432923;0,8342352727498524;0,9555677769669372;0,4342264584432923;0,4592148593901775;0,992132592048673;0,2936446334875345;0,4531646782617028;0,2909678371450477;0,0075;0,7063553665124654;0,7983484383246917;0,9355969403778012;0,7063553665124654
ToN-IoT;C&W;linear;2;10;2048;3;73,65438532829285;3,021950483322144;29,97464995617049;0,6662323201213012;0,9944338335607096;0,5657735415567078;0,721217398187359;0,4766006745147317;0,0102;0,4342264584432923;0,8342352727498524;0,9555677769669372;0,4342264584432923;0,3664858205595963;1,0;0,1697972616349467;0,2903020330166144;0,2149788646768391;0,0;0,8302027383650532;0,7457079946598777;0,9159006017759972;0,8302027383650532
ToN-IoT;FGSM;linear;2;15;1024;2;51,89129829406738;10,357609272003174;3,5632211139804304;0,6665403113080148;0,9950857267664082;0,5658045887795337;0,7214140094610375;0,4776901696911239;0,009;0,4341954112204663;0,8345818435840914;0,9556416461139354;0,4341954112204663;0,6309081001682105;0,9773797221265358;0,5285479213884318;0,68607814294638;0,4224571523429279;0,0394;0,4714520786115682;0,7872381166754634;0,9328794450524832;0,4714520786115682
ToN-IoT;RANDOM_LINF;linear;2;15;1024;2;51,89129829406738;3,322658061981201;21,002629770901937;0,6665403113080148;0,9950857267664082;0,5658045887795337;0,7214140094610375;0,4776901696911239;0,009;0,4341954112204663;0,8345818435840914;0,9556416461139354;0,4341954112204663;0,4565140135989954;0,977537351880474;0,2945450029494861;0,4526888390513909;0,2756000224776573;0,0218;0,7054549970505138;0,7863371014312771;0,9271213751737076;0,7054549970505138
ToN-IoT;RANDOM_L2;linear;2;15;1024;2;51,89129829406738;2,972083568572998;20,907863251913096;0,6665403113080148;0,9950857267664082;0,5658045887795337;0,7214140094610375;0,4776901696911239;0,009;0,4341954112204663;0,8345818435840914;0,9556416461139354;0,4341954112204663;0,4574616787888839;0,978611825192802;0,2954764196342637;0,4539037535174322;0,2773514511884942;0,0208;0,7045235803657363;0,7860046648452297;0,9273741648010758;0,7045235803657363
ToN-IoT;C&W;linear;2;15;1024;2;51,89129829406738;2,041563034057617;30,953114264730264;0,6665403113080148;0,9950857267664082;0,5658045887795337;0,7214140094610375;0,4776901696911239;0,009;0,4341954112204663;0,8345818435840914;0,9556416461139354;0,4341954112204663;0,3570091686607122;0,957078449053201;0,164767611537148;0,2811357736928537;0,1774341722160749;0,0238;0,835232388462852;0,710688068552268;0,8903358538698137;0,835232388462852
ToN-IoT;FGSM;linear;2;15;1024;3;52,49122762680054;8,062523603439331;2,8050889620697017;0,6657347958966098;0,9950765864332604;0,5647489832034525;0,7205529917407753;0,4768885848109838;0,009;0,4352510167965475;0,8348659598248936;0,955728522229903;0,4352510167965475;0,6376839062759128;0,9840334210827516;0,5338569964916638;0,692188474931063;0,4367672873488583;0,0279;0,4661430035083362;0,7638298612189139;0,9083407803549663;0,4661430035083362
ToN-IoT;RANDOM_LINF;linear;2;15;1024;3;52,49122762680054;3,140634059906006;20,06681039588713;0,6657347958966098;0,9950765864332604;0,5647489832034525;0,7205529917407753;0,4768885848109838;0,009;0,4352510167965475;0,8348659598248936;0,955728522229903;0,4352510167965475;0,4650666919377384;0,984308992154496;0,3038281225744357;0,4643306208630874;0,2888077210967599;0,0156;0,6961718774255643;0,7909381803222703;0,9295346969327376;0,6961718774255643
ToN-IoT;RANDOM_L2;linear;2;15;1024;3;52,49122762680054;2,863391876220703;19,855954891136967;0,6657347958966098;0,9950765864332604;0,5647489832034525;0,7205529917407753;0,4768885848109838;0,009;0,4352510167965475;0,8348659598248936;0,955728522229903;0,4352510167965475;0,4671752469852401;0,9847381546134664;0,3064981837374647;0,4674906473457404;0,2909478030195851;0,0153;0,6935018162625353;0,7941410428762148;0,9304861972825408;0,6935018162625353
ToN-IoT;C&W;linear;2;15;1024;3;52,49122762680054;2,04158091545105;27,19088346087328;0,6657347958966098;0,9950765864332604;0,5647489832034525;0,7205529917407753;0,4768885848109838;0,009;0,4352510167965475;0,8348659598248936;0,955728522229903;0,4352510167965475;0,393825961287877;0,9574526868351982;0,2151883014064392;0,3513993104846887;0,2079863722067756;0,0308;0,7848116985935608;0,7247036961718774;0,8948931578374159;0,7848116985935608
ToN-IoT;FGSM;linear;2;15;2048;2;51,73076486587525;5,476919412612915;2,8927479921343813;0,6659243289345874;0,9947000327833024;0,5652146915458413;0,7208330858624854;0,4766201000767145;0,0097;0,4347853084541588;0,8344290431245924;0,9555357084784656;0,4347853084541588;0,6369968490132436;0,9888830988361994;0,5302555186438573;0,6903395311236863;0,4419439069558843;0,0192;0,4697444813561427;0,7947505588500109;0,928423616367084;0,4697444813561427
ToN-IoT;RANDOM_LINF;linear;2;15;2048;2;51,73076486587525;3,904597997665405;20,043118766139923;0,6659243289345874;0,9947000327833024;0,5652146915458413;0,7208330858624854;0,4766201000767145;0,0097;0,4347853084541588;0,8344290431245924;0,9555357084784656;0,4347853084541588;0,4654931412731882;0,988357967199838;0,3031140364494396;0,4639437355953145;0,2928552171720773;0,0115;0,6968859635505604;0,7966652224533515;0,9348568352345308;0,6968859635505604
ToN-IoT;RANDOM_L2;linear;2;15;2048;2;51,73076486587525;3,300208330154419;20,275296737662583;0,6659243289345874;0,9947000327833024;0,5652146915458413;0,7208330858624854;0,4766201000767145;0,0097;0,4347853084541588;0,8344290431245924;0,9555357084784656;0,4347853084541588;0,4631713615579615;0,9879419578990396;0,3001645502809774;0,4604357661626384;0,2905368922394023;0,0118;0,6998354497190227;0,7960198810891365;0,9345445134201332;0,6998354497190227
ToN-IoT;C&W;linear;2;15;2048;2;51,73076486587525;2,182185649871826;28,963017365964603;0,6659243289345874;0,9947000327833024;0,5652146915458413;0,7208330858624854;0,4766201000767145;0,0097;0,4347853084541588;0,8344290431245924;0,9555357084784656;0,4347853084541588;0,3762941552749413;0,9998300764655904;0,1826818591077028;0,3089200399012968;0,224117711151277;0,0001;0,8173181408922972;0,7428083920643299;0,916761890562448;0,8173181408922972
ToN-IoT;FGSM;linear;2;15;2048;3;52,37500166893005;6,722111940383911;4,472979696273304;0,6666350778270037;0,995953188231434;0,5654320221056226;0,7213387464105357;0,478829130898487;0,0074;0,4345679778943773;0,8338162516687883;0,9554010901527265;0,4345679778943773;0,6219052808642707;0,9782787850247232;0,5159737961439349;0,6756103014411448;0,4153734755610318;0,0369;0,4840262038560651;0,7708732621317024;0,8976449478426501;0,4840262038560651
ToN-IoT;RANDOM_LINF;linear;2;15;2048;3;52,37500166893005;3,653286933898926;21,102134615840225;0,6666350778270037;0,995953188231434;0,5654320221056226;0,7213387464105357;0,478829130898487;0,0074;0,4345679778943773;0,8338162516687883;0,9554010901527265;0,4345679778943773;0,4556137316686015;0,9891891891891892;0,2897637306342948;0,4482278359427528;0,2853210220466071;0,0102;0,7102362693657053;0,7864707799062374;0,9294029767025302;0,7102362693657053
ToN-IoT;RANDOM_L2;linear;2;15;2048;3;52,37500166893005;3,3755171298980717;21,189793645904903;0,6666350778270037;0,995953188231434;0,5654320221056226;0,7213387464105357;0,478829130898487;0,0074;0,4345679778943773;0,8338162516687883;0,9554010901527265;0,4345679778943773;0,4547371413679547;0,9892507449978716;0,2885839361669098;0,4468212955173657;0,2846389286708596;0,0101;0,7114160638330901;0,7885743099754727;0,930147391608826;0,7114160638330901
ToN-IoT;C&W;linear;2;15;2048;3;52,37500166893005;2,400115489959717;31,749153024236534;0,6666350778270037;0,995953188231434;0,5654320221056226;0,7213387464105357;0,478829130898487;0,0074;0,4345679778943773;0,8338162516687883;0,9554010901527265;0,4345679778943773;0,3491435475846383;0,9978978347698128;0,1473811667546338;0,2568306010928962;0,1968202332179814;0,001;0,8526188332453662;0,7036048200813437;0,9006898418721924;0,8526188332453662
ToN-IoT;FGSM;linear;2;20;1024;2;41,15341758728027;5,419561862945557;4,757279253239832;0,6670141439029591;0,9951451014619244;0,5663944860132261;0,7219089452127976;0,4782273313124824;0,0089;0,4336055139867739;0,8342153621658543;0,9555302574530974;0,4336055139867739;0,6194413513705608;0,9782016348773842;0,5127138377472135;0,6727913466826914;0,4130599899572005;0,0368;0,4872861622527865;0,7616254168089664;0,9129142436586782;0,4872861622527865
ToN-IoT;RANDOM_LINF;linear;2;20;1024;2;41,15341758728027;2,922215700149536;20,44824563481722;0,6670141439029591;0,9951451014619244;0,5663944860132261;0,7219089452127976;0,4782273313124824;0,0089;0,4336055139867739;0,8342153621658543;0,9555302574530974;0,4336055139867739;0,4625316875547869;0,9875089587386096;0,2994504641559812;0,4595483133218982;0,2896109351630923;0,0122;0,7005495358440188;0,7895508056754325;0,9313542202516268;0,7005495358440188
