Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_F1_Macro;Clean_Miss_analysis;Clean_Miss_backdoor;Clean_Miss_dos;Clean_Miss_exploits;Clean_Miss_fuzzers;Clean_Miss_generic;Clean_Miss_reconnaissance;Clean_Miss_shellcode;Clean_Miss_worms;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_F1_Macro;Adv_Miss_analysis;Adv_Miss_backdoor;Adv_Miss_dos;Adv_Miss_exploits;Adv_Miss_fuzzers;Adv_Miss_generic;Adv_Miss_reconnaissance;Adv_Miss_shellcode;Adv_Miss_worms
UNSW-NB15;FGSM;distributive;4;15;1024;3;7,055361747741699;13,01176404953003;26,27168051304475;0,5481708205800904;0,7105043221097149;0,5481708205800904;0,5962509151725525;0,4474497274324617;0,4651351351351351;0,024905144268949;0,5829044360320926;0,1764736063552284;0,2485714904872403;0,1004431314623338;0,104631217838765;0,045243335778919;0,0352137980596478;0,0585615308479049;0,0011658099729744;0,0117276887871853;0,0132275132275132;0,0;0,2854540154496429;0,1813240138977389;0,2854540154496429;0,2196940495852374;-0,1369932610075897;0,3791081081081081;0,8025677225800759;0,4796191972648283;0,1194035448236854;0,0523486405515115;0,9896602658788776;0,981132075471698;0,9559794570799708;0,916816385195832;0,8990432200593863;0,6317100312649038;0,9324942791762014;0,9497354497354498;0,7954545454545454
UNSW-NB15;RANDOM_LINF;distributive;4;15;1024;3;7,055361747741699;15,753769636154177;15,987708302968468;0,5481708205800904;0,7105043221097149;0,5481708205800904;0,5962509151725525;0,4474497274324617;0,4651351351351351;0,024905144268949;0,5829044360320926;0,1764736063552284;0,2485714904872403;0,1004431314623338;0,104631217838765;0,045243335778919;0,0352137980596478;0,0585615308479049;0,0011658099729744;0,0117276887871853;0,0132275132275132;0,0;0,3882937375504057;0,3455645750764781;0,3882937375504056;0,2952608528834348;0,0321731277280859;0,1905405405405405;0,7450586781964176;0,5050346452935028;0,1092501410798745;0,0841490483918543;0,707533234859675;0,7530017152658662;0,719002201027146;0,7764103485447359;0,8055097327614649;0,7058449472735944;0,7823226544622426;0,7936507936507936;0,8181818181818182
UNSW-NB15;RANDOM_L2;distributive;4;15;1024;3;7,055361747741699;15,49706244468689;15,68527425545353;0,5481708205800904;0,7105043221097149;0,5481708205800904;0,5962509151725525;0,4474497274324617;0,4651351351351351;0,024905144268949;0,5829044360320926;0,1764736063552284;0,2485714904872403;0,1004431314623338;0,104631217838765;0,045243335778919;0,0352137980596478;0,0585615308479049;0,0011658099729744;0,0117276887871853;0,0132275132275132;0,0;0,391318078025555;0,3436182989629435;0,391318078025555;0,2963423944520733;0,0357615298636075;0,1835135135135135;0,746338127591988;0,5159719694624167;0,1095411419199326;0,0838106848319086;0,7592319054652881;0,7512864493996569;0,7226705796038151;0,775601868487244;0,8121082151105246;0,7028244396163426;0,7906178489702517;0,8174603174603174;0,75
UNSW-NB15;FGSM;distributive;4;15;2048;2;7,202455282211304;18,837530374526978;6,230870135548755;0,3540786085604625;0,4607512983949599;0,3540786085604625;0,3760173350975508;0,2249099872758262;0,4209459459459459;0,0322068296126356;0,5834670564085214;0,1681942383813694;0,1380024712329317;0,1137370753323486;0,1612349914236706;0,0721447786744925;0,0576715774344232;0,0447047179148795;0,0013777754226061;0,0137299771167048;0,0132275132275132;0,0454545454545454;0,291769907204975;0,1756599808497672;0,291769907204975;0,2154170412807936;-0,1764826689259995;0,3746486486486486;0,9304464837201094;0,4876943909934644;0,1272208323396785;0,0560405067636783;0,9793205317577548;0,986277873070326;0,94179505991685;0,9068451311534316;0,8627515671395579;0,9516188861215622;0,9736842105263158;0,955026455026455;0,9545454545454546
UNSW-NB15;RANDOM_LINF;distributive;4;15;2048;2;7,202455282211304;21,49722003936768;-4,92882475829568;0,3540786085604625;0,4607512983949599;0,3540786085604625;0,3760173350975508;0,2249099872758262;0,4209459459459459;0,0322068296126356;0,5834670564085214;0,1681942383813694;0,1380024712329317;0,1137370753323486;0,1612349914236706;0,0721447786744925;0,0576715774344232;0,0447047179148795;0,0013777754226061;0,0137299771167048;0,0132275132275132;0,0454545454545454;0,4033668561434193;0,3964305424582461;0,4033668561434193;0,3019776004384591;0,0375131624309022;0,1642702702702702;0,7891335039265861;0,5401609741007359;0,1355518472923947;0,0865115377264631;0,8138847858197932;0,8216123499142367;0,7955490339936415;0,7961731943945383;0,8145826459914219;0,7725080811827673;0,795766590389016;0,7724867724867724;0,8409090909090909
UNSW-NB15;RANDOM_L2;distributive;4;15;2048;2;7,202455282211304;21,651692867279053;-4,800077734052372;0,3540786085604625;0,4607512983949599;0,3540786085604625;0,3760173350975508;0,2249099872758262;0,4209459459459459;0,0322068296126356;0,5834670564085214;0,1681942383813694;0,1380024712329317;0,1137370753323486;0,1612349914236706;0,0721447786744925;0,0576715774344232;0,0447047179148795;0,0013777754226061;0,0137299771167048;0,0132275132275132;0,0454545454545454;0,4020793859009862;0,3896367297160377;0,4020793859009862;0,3008169889077879;0,0351816469909078;0,1666486486486486;0,7892658607606106;0,5443191696217606;0,1340085553157409;0,085325218491389;0,8079763663220089;0,8061749571183533;0,797505502567865;0,7913223140495868;0,8208512042230287;0,775581580202427;0,7831807780320366;0,8095238095238095;0,8181818181818182
UNSW-NB15;FGSM;distributive;4;15;2048;3;6,986234188079834;14,8325355052948;14,086867803527186;0,5361827721906428;0,7229482595901825;0,5361827721906428;0,5939608613160896;0,4356857525311919;0,4367297297297297;0,0142283596576369;0,5976068912814478;0,1679181563489888;0,2479111299858588;0,0413589364844904;0,0274442538593482;0,0291024700415749;0,0334171757096658;0,0102276476410425;0,0016427322346457;0,0045766590389016;0,0026455026455026;0,0;0,3953140941553709;0,235966933197151;0,3953140941553709;0,2759323713610168;-0,0258490013060852;0,1431891891891892;0,8689446748433778;0,5069875725960317;0,108637014705329;0,0684579157560051;0,9748892171344166;0,9519725557461408;0,917828319882612;0,8830398850161696;0,8203563180468493;0,8622224577393884;0,8538329519450801;0,8571428571428571;0,9090909090909092
UNSW-NB15;RANDOM_LINF;distributive;4;15;2048;3;6,986234188079834;22,082310438156128;15,919691007141823;0,5361827721906428;0,7229482595901825;0,5361827721906428;0,5939608613160896;0,4356857525311919;0,4367297297297297;0,0142283596576369;0,5976068912814478;0,1679181563489888;0,2479111299858588;0,0413589364844904;0,0274442538593482;0,0291024700415749;0,0334171757096658;0,0102276476410425;0,0016427322346457;0,0045766590389016;0,0026455026455026;0,0;0,3769858621192246;0,3727869083991783;0,3769858621192246;0,312586115157849;0,0473751359135726;0,256054054054054;0,6613650401482396;0,5143561895705134;0,1192939055353834;0,0949553707302282;0,7045790251107829;0,6809605488850772;0,6952800195646858;0,7355371900826446;0,7297921478060047;0,5784537120449367;0,6993707093821511;0,6931216931216931;0,6590909090909091
UNSW-NB15;RANDOM_L2;distributive;4;15;2048;3;6,986234188079834;21,84592366218567;15,992566681241804;0,5361827721906428;0,7229482595901825;0,5361827721906428;0,5939608613160896;0,4356857525311919;0,4367297297297297;0,0142283596576369;0,5976068912814478;0,1679181563489888;0,2479111299858588;0,0413589364844904;0,0274442538593482;0,0291024700415749;0,0334171757096658;0,0102276476410425;0,0016427322346457;0,0045766590389016;0,0026455026455026;0,0;0,3762571053782247;0,3697804581272672;0,3762571053782247;0,3111009927706581;0,0456371109737299;0,2544594594594594;0,6620930027353745;0,5160891948165656;0,1187529699746247;0,0935106672511737;0,6676514032496307;0,6981132075471698;0,7040841281486916;0,740298239310097;0,7251732101616628;0,5781357638704891;0,7010869565217391;0,6587301587301587;0,6590909090909091
UNSW-NB15;FGSM;distributive;4;20;1024;2;5,62831711769104;6,249788999557495;10,28761599378128;0,5293324588252442;0,7057012833705453;0,5293324588252442;0,58788281165557;0,4193385102536276;0,4147567567567568;0,0201182387717285;0,6109484196435835;0,1888088113462062;0,2353725667832396;0,0221565731166912;0,0205831903945111;0,0427977500611396;0,0350341358246496;0,0361266908611019;0,0030734990196597;0,0105835240274599;0,0158730158730158;0,0;0,4264562988874313;0,2206744426504763;0,4264562988874313;0,2776348884361608;-0,0479960664691941;0,0655675675675675;0,9847127856701668;0,5458827916785286;0,1495494459695953;0,0671028558227158;0,9970457902511078;0,9931389365351628;0,9894839814135484;0,9517606899029823;0,9909270867700428;0,9976683800540512;0,9977116704805492;1,0;1,0
UNSW-NB15;RANDOM_LINF;distributive;4;20;1024;2;5,62831711769104;7,814900636672974;9,048729534081524;0,5293324588252442;0,7057012833705453;0,5293324588252442;0,58788281165557;0,4193385102536276;0,4147567567567568;0,0201182387717285;0,6109484196435835;0,1888088113462062;0,2353725667832396;0,0221565731166912;0,0205831903945111;0,0427977500611396;0,0350341358246496;0,0361266908611019;0,0030734990196597;0,0105835240274599;0,0158730158730158;0,0;0,4388451634844289;0,441238474664941;0,4388451634844289;0,2941465200142063;0,0506810727077716;0,04;0,882246536662843;0,5478068156815994;0,1155857740430234;0,0726503519152717;0,9187592319054652;0,9108061749571184;0,9188065541697236;0,9420589292130794;0,9345100626855825;0,809919983042764;0,9319221967963388;0,9232804232804231;0,9318181818181818
UNSW-NB15;RANDOM_L2;distributive;4;20;1024;2;5,62831711769104;7,981207370758057;9,132536559296511;0,5293324588252442;0,7057012833705453;0,5293324588252442;0,58788281165557;0,4193385102536276;0,4147567567567568;0,0201182387717285;0,6109484196435835;0,1888088113462062;0,2353725667832396;0,0221565731166912;0,0205831903945111;0,0427977500611396;0,0350341358246496;0,0361266908611019;0,0030734990196597;0,0105835240274599;0,0158730158730158;0,0;0,438007093232279;0,4180253933979161;0,438007093232279;0,2941376562419034;0,0497748529366064;0,0424864864864864;0,8803273625694873;0,5482618432449912;0,1154454750637565;0,0725578350484933;0,9113737075332348;0,9039451114922812;0,9134262655906088;0,9394538268056054;0,9383041900362916;0,8058396481373536;0,9373569794050344;0,9417989417989416;0,9545454545454546
UNSW-NB15;FGSM;distributive;4;20;1024;3;5,63152813911438;14,387459993362429;30,76689501044552;0,5239639508332119;0,7410153556050182;0,5239639508332119;0,5872456738805069;0,4272765888199778;0,4614324324324324;0,0241330627371393;0,6103791876370027;0,1819817366364856;0,2641580524228505;0,0649926144756277;0,0205831903945111;0,0190755685986793;0,0451850521020481;0,0480039590894094;0,0026495681203963;0,0306064073226544;0,0052910052910052;0,1590909090909091;0,2162950007287567;0,1899248656886351;0,2162950007287567;0,1967102773183016;-0,103861352807644;0,5873243243243244;0,5268243183623048;0,4136167725191789;0,110517375299373;0,055155192340219;0,880354505169867;0,8610634648370498;0,8204940083149914;0,7467660797700323;0,545199604091059;0,3401515552964866;0,3598398169336384;0,2619047619047619;0,7954545454545454
UNSW-NB15;RANDOM_LINF;distributive;4;20;1024;3;5,63152813911438;11,391056537628174;18,327017441578004;0,5239639508332119;0,7410153556050182;0,5239639508332119;0,5872456738805069;0,4272765888199778;0,4614324324324324;0,0241330627371393;0,6103791876370027;0,1819817366364856;0,2641580524228505;0,0649926144756277;0,0205831903945111;0,0190755685986793;0,0451850521020481;0,0480039590894094;0,0026495681203963;0,0306064073226544;0,0052910052910052;0,1590909090909091;0,3406937764174318;0,4588331099969122;0,3406937764174318;0,2929155941058016;0,0594839716117847;0,3615945945945946;0,48519809406159;0,5520010361433307;0,1364031232229896;0,0881915946660966;0,4638109305760709;0,4802744425385934;0,4986549278552213;0,5979159180740209;0,5653249752556911;0,3770865348948121;0,5557780320366132;0,5132275132275133;0,5909090909090909
UNSW-NB15;RANDOM_L2;distributive;4;20;1024;3;5,63152813911438;11,368507862091064;18,175193120536363;0,5239639508332119;0,7410153556050182;0,5239639508332119;0,5872456738805069;0,4272765888199778;0,4614324324324324;0,0241330627371393;0,6103791876370027;0,1819817366364856;0,2641580524228505;0,0649926144756277;0,0205831903945111;0,0190755685986793;0,0451850521020481;0,0480039590894094;0,0026495681203963;0,0306064073226544;0,0052910052910052;0,1590909090909091;0,3422120196278482;0,4702488931999969;0,3422120196278482;0,294638565733248;0,0640666217020662;0,3628648648648648;0,4781611223859525;0,5356538717488168;0,1348477277641605;0,0897382943904488;0,4711964549483013;0,4699828473413379;0,4891171435558816;0,583902263744161;0,5719234576047509;0,3719993641036511;0,5337528604118993;0,5343915343915344;0,6363636363636364
UNSW-NB15;FGSM;distributive;4;20;2048;2;5,738461256027222;16,684062719345093;16,53184666958169;0,5332313073895933;0,6466821073993047;0,5332313073895933;0,5717682641633479;0,4020361983507842;0,4058378378378378;0,1298861731227389;0,6224240659450752;0,1842169320800101;0,2385461738851309;0,1669128508124076;0,1886792452830188;0,0733675715333822;0,042400287459576;0,0859452325965028;0,2284457633405754;0,0154462242562929;0,0158730158730158;0,0227272727272727;0,3679128406937764;0,229215908846508;0,3679128406937764;0,2813186065377916;0,0116320305048475;0,2379729729729729;0,7223594811612106;0,5126385795552805;0,108742824182137;0,0807547542268181;0,8641063515509602;0,8439108061749572;0,8253851797505503;0,8028206970894718;0,7128010557571759;0,6962535106777595;0,4593821510297483;0,6693121693121693;0,8636363636363636
UNSW-NB15;RANDOM_LINF;distributive;4;20;2048;2;5,738461256027222;19,018259286880493;14,71845697906039;0,5332313073895933;0,6466821073993047;0,5332313073895933;0,5717682641633479;0,4020361983507842;0,4058378378378378;0,1298861731227389;0,6224240659450752;0,1842169320800101;0,2385461738851309;0,1669128508124076;0,1886792452830188;0,0733675715333822;0,042400287459576;0,0859452325965028;0,2284457633405754;0,0154462242562929;0,0158730158730158;0,0227272727272727;0,3860467375989894;0,4416164353003751;0,3860467375989894;0,3029684515646897;0,0585801904180163;0,227081081081081;0,6537324627194917;0,5613511127082739;0,1297575220489376;0,0895662909017608;0,6336779911373708;0,6020583190394511;0,6250917094644167;0,7050844412504491;0,6656219069613989;0,6258279900376239;0,6618993135011442;0,6825396825396826;0,75
UNSW-NB15;RANDOM_L2;distributive;4;20;2048;2;5,738461256027222;19,104176998138428;14,899431569742015;0,5332313073895933;0,6466821073993047;0,5332313073895933;0,5717682641633479;0,4020361983507842;0,4058378378378378;0,1298861731227389;0,6224240659450752;0,1842169320800101;0,2385461738851309;0,1669128508124076;0,1886792452830188;0,0733675715333822;0,042400287459576;0,0859452325965028;0,2284457633405754;0,0154462242562929;0,0158730158730158;0,0227272727272727;0,3842369916921732;0,4218673071090307;0,3842369916921732;0,3011890471759732;0,0546780308627565;0,2292432432432432;0,6575266919615282;0,5569483086278497;0,1292883225565521;0,0882900895468713;0,604135893648449;0,5780445969125214;0,6380533137686476;0,7067912324829321;0,6791487957769713;0,630120290392666;0,6581807780320366;0,6455026455026455;0,7045454545454546
UNSW-NB15;FGSM;distributive;4;20;2048;3;5,816771507263184;10,360816955566406;22,30117086916388;0,5838070252149833;0,7223944537285075;0,5838070252149833;0,6192084974915035;0,4803316732742571;0,4095945945945946;0,0676122827141974;0,6098953772159222;0,1833437477774548;0,2696438068755311;0,1358936484490399;0,0909090909090909;0,0518464172169234;0,066295364714337;0,0933685252391949;0,0649674103121191;0,0449084668192219;0,0476190476190476;0,0681818181818181;0,3607953165233445;0,2392827864362407;0,3607953165233445;0,2689749141582292;-0,0220678849407011;0,2716756756756757;0,7809935586340775;0,5155324837444374;0,1219099618095547;0,0743691145286762;0,983751846381093;0,9639794168096056;0,8911714355588163;0,7289795185052103;0,7192345760475091;0,766043134969;0,9224828375286042;0,8888888888888888;0,9090909090909092
UNSW-NB15;RANDOM_LINF;distributive;4;20;2048;3;5,816771507263184;12,73899531364441;20,22785794101929;0,5838070252149833;0,7223944537285075;0,5838070252149833;0,6192084974915035;0,4803316732742571;0,4095945945945946;0,0676122827141974;0,6098953772159222;0,1833437477774548;0,2696438068755311;0,1358936484490399;0,0909090909090909;0,0518464172169234;0,066295364714337;0,0933685252391949;0,0649674103121191;0,0449084668192219;0,0476190476190476;0,0681818181818181;0,3815284458047903;0,4239546088567246;0,3815284458047903;0,3016373052334186;0,0563242653950248;0,2419189189189189;0,629003794229242;0,543603710130383;0,117894615302546;0,0844236187435058;0,6115214180206795;0,6397941680960549;0,6458791880655417;0,7131692418253683;0,710161662817552;0,5405648879232685;0,6739130434782609;0,6587301587301587;0,8181818181818182
UNSW-NB15;RANDOM_L2;distributive;4;20;2048;3;5,816771507263184;12,544114351272585;20,464703881844244;0,5838070252149833;0,7223944537285075;0,5838070252149833;0,6192084974915035;0,4803316732742571;0,4095945945945946;0,0676122827141974;0,6098953772159222;0,1833437477774548;0,2696438068755311;0,1358936484490399;0,0909090909090909;0,0518464172169234;0,066295364714337;0,0933685252391949;0,0649674103121191;0,0449084668192219;0,0476190476190476;0,0681818181818181;0,3791599863965408;0,411895957447318;0,3791599863965408;0,3006080403609554;0,0545712506005187;0,2481891891891892;0,624922791846819;0,5443693208599425;0,1174658968469622;0,0842075101948836;0,6292466765140325;0,6054888507718696;0,6473465394962093;0,7071505569529285;0,7156054107555262;0,5334640453606062;0,6664759725400458;0,7037037037037037;0,6818181818181818
UNSW-NB15;FGSM;distributive;8;5;1024;2;40,01182198524475;178,94328498840332;15,834669387358495;0,4928460379925181;0,7054504478112914;0,4928460379925181;0,5641339002235809;0,390951652811513;0,421054054054054;0,0114709256154592;0,5438599641199711;0,1476373380206904;0,2144283425107547;0,0029542097488921;0,006861063464837;0,0215211543164587;0,0248832195472511;0,0067634444077862;0,0035504212813311;0,011441647597254;0,0026455026455026;0,0;0,3344993441189331;0,2516468513077631;0,3344993441189331;0,2408366463104603;-0,104991995843009;0,2646216216216216;0,8632092120356482;0,5332398516907018;0,1397828713190756;0,0564634270876849;0,9852289512555392;0,9742710120068612;0,9721203228173148;0,9674811354653252;0,8180468492246783;0,7601610937417201;0,9839816933638444;0,9603174603174603;1,0
UNSW-NB15;RANDOM_LINF;distributive;8;5;1024;2;40,01182198524475;187,82426857948303;14,31764077151047;0,4928460379925181;0,7054504478112914;0,4928460379925181;0,5641339002235809;0,390951652811513;0,421054054054054;0,0114709256154592;0,5438599641199711;0,1476373380206904;0,2144283425107547;0,0029542097488921;0,006861063464837;0,0215211543164587;0,0248832195472511;0,0067634444077862;0,0035504212813311;0,011441647597254;0,0026455026455026;0,0;0,3496696302774134;0,4610396941862537;0,3496696302774134;0,3048109797498124;0,0572793525664494;0,3419459459459459;0,5685167210800318;0,5229657007704704;0,133759616545212;0,0990817655011661;0,4977843426883309;0,4734133790737564;0,4837368549767669;0,5779734099892203;0,5516331243813922;0,6026707646653595;0,5200228832951945;0,5;0,5227272727272727
UNSW-NB15;RANDOM_L2;distributive;8;5;1024;2;40,01182198524475;174,80748867988586;13,523295923820628;0,4928460379925181;0,7054504478112914;0,4928460379925181;0,5641339002235809;0,390951652811513;0,421054054054054;0,0114709256154592;0,5438599641199711;0,1476373380206904;0,2144283425107547;0,0029542097488921;0,006861063464837;0,0215211543164587;0,0248832195472511;0,0067634444077862;0,0035504212813311;0,011441647597254;0,0026455026455026;0,0;0,3576130787543118;0,4108589986244029;0,3576130787543118;0,3082652648891506;0,0564678759324593;0,3172702702702702;0,5925174269831466;0,5214801325218471;0,1314465383134274;0,0996041113648107;0,5051698670605613;0,5523156089193825;0,5182196135974566;0,6066295364714337;0,5772022434839987;0,6177203115892109;0,5506292906178489;0,582010582010582;0,5227272727272727
UNSW-NB15;FGSM;distributive;8;5;1024;3;33,69710445404053;150,5403082370758;-0,9911091677598016;0,4523878929213428;0,7139526329195668;0,4523878929213428;0,5289299454792638;0,3405405702354802;0,4178918918918919;0,0090223241860054;0,5799842747218348;0,157431124082766;0,2113272944162024;0,0103397341211226;0,0051457975986277;0,0232330643189043;0,0170679123248293;0,0123721544044869;0,0009008531609347;0,0054347826086956;0,0079365079365079;0,0;0,4622989845989408;0,283797715218206;0,4622989845989408;0,3291787556228598;0,1289463126131304;0,0639459459459459;0,8415688696726374;0,4920371244793075;0,1206434340398994;0,0973161463985341;0,8183161004431314;0,8610634648370498;0,6473465394962093;0,6871182177506289;0,8690201253711647;0,9709077420380476;0,8183638443935927;0,8756613756613757;0,3636363636363636
UNSW-NB15;RANDOM_LINF;distributive;8;5;1024;3;33,69710445404053;164,75200176239014;5,82762473886217;0,4523878929213428;0,7139526329195668;0,4523878929213428;0,5289299454792638;0,3405405702354802;0,4178918918918919;0,0090223241860054;0,5799842747218348;0,157431124082766;0,2113272944162024;0,0103397341211226;0,0051457975986277;0,0232330643189043;0,0170679123248293;0,0123721544044869;0,0009008531609347;0,0054347826086956;0,0079365079365079;0,0;0,3941116455327211;0,2331564369981175;0,3941116455327211;0,2864390103381599;0,0087368142401865;0,1752162162162162;0,8195976352245654;0,5145148676583654;0,1380804138634123;0,079432592588379;0,8301329394387001;0,8044596912521441;0,7948153582783076;0,7751527128997485;0,7327614648630815;0,8969847914789889;0,7351258581235698;0,7222222222222222;0,7272727272727273
UNSW-NB15;RANDOM_L2;distributive;8;5;1024;3;33,69710445404053;153,0063660144806;5,262838264587277;0,4523878929213428;0,7139526329195668;0,4523878929213428;0,5289299454792638;0,3405405702354802;0,4178918918918919;0,0090223241860054;0,5799842747218348;0,157431124082766;0,2113272944162024;0,0103397341211226;0,0051457975986277;0,0232330643189043;0,0170679123248293;0,0123721544044869;0,0009008531609347;0,0054347826086956;0,0079365079365079;0,0;0,3997595102754701;0,2405695601271761;0,3997595102754701;0,2870451502441251;0,0070152573743477;0,1574864864864865;0,8393849819112327;0,5208139055435776;0,135365406343367;0,0785627348476391;0,8522895125553914;0,8319039451114922;0,8160919540229885;0,801293568091987;0,7659188386671065;0,9041916167664672;0,7680205949656751;0,8174603174603174;0,7272727272727273
UNSW-NB15;FGSM;distributive;8;5;2048;2;33,58486557006836;119,44004893302916;17,663848807268128;0,5628188310741874;0,7254632052184666;0,5628188310741874;0,6143374389133862;0,4709770544972174;0,4185945945945946;0,0173828642018882;0,5521306799807796;0,1508690632663424;0,2474820101756107;0,0118168389955686;0,0137221269296741;0,0293470286133528;0,0269493352497305;0,0267238535136918;0,0066769116633988;0,0165903890160183;0,0158730158730158;0,0;0,3861803430015061;0,1934623667190091;0,3861803430015061;0,2510876185586762;-0,1444338184959599;0,1417027027027027;0,9972646254301596;0,4806757475603288;0,113346229868727;0,0562293572678518;1,0;1,0;0,9948642699926632;0,9961372619475386;0,9963708347080172;0,9990461554766572;0,9948512585812356;0,9947089947089948;1,0
UNSW-NB15;RANDOM_LINF;distributive;8;5;2048;2;33,58486557006836;163,542626619339;11,641888937472666;0,5628188310741874;0,7254632052184666;0,5628188310741874;0,6143374389133862;0,4709770544972174;0,4185945945945946;0,0173828642018882;0,5521306799807796;0,1508690632663424;0,2474820101756107;0,0118168389955686;0,0137221269296741;0,0293470286133528;0,0269493352497305;0,0267238535136918;0,0066769116633988;0,0165903890160183;0,0158730158730158;0,0;0,4463999416994607;0,4494315762437443;0,4463999416994607;0,2938431909464372;0,0321563395267096;0,0267567567567567;0,9666681372981558;0,5156045081554368;0,1404483854087406;0,0720029089544716;0,96602658788774;0,9605488850771868;0,9608706285155296;0,9625404240028748;0,9721214120752228;0,9687350961793229;0,9679633867276888;0,955026455026455;1,0
UNSW-NB15;RANDOM_L2;distributive;8;5;2048;2;33,58486557006836;153,61048245429993;11,680755963659328;0,5628188310741874;0,7254632052184666;0,5628188310741874;0,6143374389133862;0,4709770544972174;0,4185945945945946;0,0173828642018882;0,5521306799807796;0,1508690632663424;0,2474820101756107;0,0118168389955686;0,0137221269296741;0,0293470286133528;0,0269493352497305;0,0267238535136918;0,0066769116633988;0,0165903890160183;0,0158730158730158;0,0;0,4460112714375941;0,4301098095521335;0,4460112714375941;0,295928479884613;0,0333096620830066;0,0304594594594594;0,9611532692138004;0,520137917452233;0,13899380097745;0,0726961896332072;0,9704579025110784;0,9656946826758148;0,9510882856444118;0,9623607617678764;0,964203233256351;0,9608393831805416;0,9642448512585812;0,9523809523809524;0,9318181818181818
UNSW-NB15;FGSM;distributive;8;5;2048;3;34,30569124221802;115,04346656799316;16,03386289656512;0,5436282368945246;0,7252561783618052;0,5436282368945246;0,6003526046056659;0,4599525077211713;0,4432432432432432;0,0190814435718697;0,549803821825616;0,1479351130267447;0,2427195398985564;0,0132939438700147;0,0188679245283018;0,0295915871851308;0,0263205174272367;0,0247443088089739;0,0108632292936251;0,0203089244851258;0,0132275132275132;0,0;0,3832896079288733;0,1947560805441405;0,3832896079288733;0,2563532188969639;-0,0963966087181386;0,1518918918918919;0,9426894908673784;0,4585431456851208;0,117819214036719;0,0583909096328475;1,0;1,0;0,9853264856933236;0,982303269852677;0,9712966017815904;0,8864925017222193;0,9937070938215103;0,992063492063492;1,0
UNSW-NB15;RANDOM_LINF;distributive;8;5;2048;3;34,30569124221802;140,30931639671326;12,33906621969586;0,5436282368945246;0,7252561783618052;0,5436282368945246;0,6003526046056659;0,4599525077211713;0,4432432432432432;0,0190814435718697;0,549803821825616;0,1479351130267447;0,2427195398985564;0,0132939438700147;0,0188679245283018;0,0295915871851308;0,0263205174272367;0,0247443088089739;0,0108632292936251;0,0203089244851258;0,0132275132275132;0,0;0,4202375746975659;0,438158662516133;0,4202375746975659;0,2932654076423334;0,0234955647381434;0,1068918918918919;0,8677755228094944;0,5032402846559336;0,123106551724525;0,0770872940440809;0,8493353028064993;0,8439108061749572;0,8417706040596723;0,8629177146963708;0,8215110524579347;0,902760849981453;0,8183638443935927;0,8333333333333334;0,7045454545454546
UNSW-NB15;RANDOM_L2;distributive;8;5;2048;3;34,30569124221802;136,62667679786682;12,21396297915755;0,5436282368945246;0,7252561783618052;0,5436282368945246;0,6003526046056659;0,4599525077211713;0,4432432432432432;0,0190814435718697;0,549803821825616;0,1479351130267447;0,2427195398985564;0,0132939438700147;0,0188679245283018;0,0295915871851308;0,0263205174272367;0,0247443088089739;0,0108632292936251;0,0203089244851258;0,0132275132275132;0,0;0,421488607102949;0,3509657629683398;0,421488607102949;0,2930197751293873;0,0210456817046279;0,1024054054054054;0,8770846201358864;0,5044938154047068;0,1202126259428872;0,0767603164091541;0,8537666174298375;0,855917667238422;0,8444607483492297;0,8711821775062881;0,8355328274496866;0,909384770282444;0,8429633867276888;0,8465608465608465;0,8863636363636364
UNSW-NB15;FGSM;distributive;8;10;1024;2;17,94424080848694;23,538262844085693;8,95642034688821;0,5207452752271292;0,7119766035375151;0,5207452752271292;0,5818636420405724;0,4104421926554312;0,4165945945945946;0,0118900555898702;0,5717445078930805;0,1506442342006864;0,2427332806898271;0,0192023633677991;0,0102915951972555;0,0190755685986793;0,0213798059647862;0,022434839986803;0,0012717926977902;0,0111556064073226;0,0132275132275132;0,0;0,4311810717582471;0,2383235778145545;0,4311810717582471;0,2962549315959995;0,0488393149581657;0,069054054054054;0,8424291890937968;0,4685891124067231;0,146964085869321;0,073321711975806;0,9926144756277696;0,9777015437392796;0,9232086084617266;0,90100610851599;0,9018475750577368;0,7436807800328546;0,9279176201372996;0,9417989417989416;0,9318181818181818
