Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
UNSW-NB15;C&W;distributive;16;20;2048;2;82,67187640001066;38,63400409999304;0,0;0,8720667541174756;0,9171041591753566;0,8439292332127416;0,8789964042413868;0,746683340486204;0,0934594594594594;0,1560707667872584;0,8688859361324618;0,9198768407565492;0,1560707667872584;0,8720667541174756;0,9171041591753566;0,8439292332127416;0,8789964042413868;0,746683340486204;0,0934594594594594;0,1560707667872584;0,8688859361324618;0,9198768407565492;0,1560707667872584
UNSW-NB15;C&W;distributive;32;10;2048;2;335,393756599864;192,9929311000742;0,0;0,8219890200651022;0,9316429335284516;0,730278831730345;0,8187619024064502;0,6674944617700783;0,0656486486486486;0,269721168269655;0,8663090722859098;0,922363964648325;0,269721168269655;0,8219890200651022;0,9316429335284516;0,730278831730345;0,8187619024064502;0,6674944617700783;0,0656486486486486;0,269721168269655;0,8663090722859098;0,922363964648325;0,269721168269655
UNSW-NB15;C&W;distributive;32;20;2048;2;187,8718210000079;76,87935389974155;0,0;0,8694796676869261;0,8857461521302699;0,8759375275743404;0,8808145338390896;0,736642451537334;0,1384324324324324;0,1240624724256595;0,8995497002892772;0,9385448276498004;0,1240624724256595;0,8694796676869261;0,8857461521302699;0,8759375275743404;0,8808145338390896;0,736642451537334;0,1384324324324324;0,1240624724256595;0,8995497002892772;0,9385448276498004;0,1240624724256595
UNSW-NB15;C&W;distributive;1;5;1024;2;29,376267400104556;22,21489859931171;0,0;0,6864888500218627;0,9925312878482034;0,4338657019324097;0,6037944372812672;0,500187125542019;0,004;0,5661342980675902;0,5;0,7753000048583782;0,5661342980675902;0,6864888500218627;0,9925312878482034;0,4338657019324097;0,6037944372812672;0,500187125542019;0,004;0,5661342980675902;0,5;0,7753000048583782;0,5661342980675902
UNSW-NB15;C&W;distributive;1;5;1024;3;30,06885349983349;22,240554799791425;0,0;0,6864888500218627;0,9925312878482034;0,4338657019324097;0,6037944372812672;0,500187125542019;0,004;0,5661342980675902;0,5;0,7753000048583782;0,5661342980675902;0,6864888500218627;0,9925312878482034;0,4338657019324097;0,6037944372812672;0,500187125542019;0,004;0,5661342980675902;0,5;0,7753000048583782;0,5661342980675902
UNSW-NB15;C&W;distributive;1;5;2048;2;29,653243199922144;22,10478310054168;0,0;0,6864888500218627;0,9925312878482034;0,4338657019324097;0,6037944372812672;0,500187125542019;0,004;0,5661342980675902;0,5;0,7753000048583782;0,5661342980675902;0,6864888500218627;0,9925312878482034;0,4338657019324097;0,6037944372812672;0,500187125542019;0,004;0,5661342980675902;0,5;0,7753000048583782;0,5661342980675902
UNSW-NB15;C&W;distributive;1;5;2048;3;30,702126400079575;22,158125599846244;0,0;0,6864888500218627;0,9925312878482034;0,4338657019324097;0,6037944372812672;0,500187125542019;0,004;0,5661342980675902;0,5;0,7753000048583782;0,5661342980675902;0,6864888500218627;0,9925312878482034;0,4338657019324097;0,6037944372812672;0,500187125542019;0,004;0,5661342980675902;0,5;0,7753000048583782;0,5661342980675902
UNSW-NB15;C&W;distributive;1;10;1024;2;22,04715809971094;13,701514799613506;0,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,5;0,7753000048583782;1,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,5;0,7753000048583782;1,0
UNSW-NB15;C&W;distributive;1;10;1024;3;24,92876419983804;13,771375900600106;0,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,5;0,7753000048583782;1,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,5;0,7753000048583782;1,0
UNSW-NB15;C&W;distributive;1;10;2048;2;22,30589810013771;13,700663099996746;0,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,5;0,7753000048583782;1,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,5;0,7753000048583782;1,0
