Dataset;Attack;Binarization;Resolution;AddressSize;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_F1_Macro;Clean_Miss_analysis;Clean_Miss_backdoor;Clean_Miss_dos;Clean_Miss_exploits;Clean_Miss_fuzzers;Clean_Miss_generic;Clean_Miss_reconnaissance;Clean_Miss_shellcode;Clean_Miss_worms;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_F1_Macro;Adv_Miss_analysis;Adv_Miss_backdoor;Adv_Miss_dos;Adv_Miss_exploits;Adv_Miss_fuzzers;Adv_Miss_generic;Adv_Miss_reconnaissance;Adv_Miss_shellcode;Adv_Miss_worms
UNSW-NB15;FGSM;distributive;32;15;144,1761718001217;8,047742899972945;38,8378759170189;0,7263275518631881;0,743061769462797;0,7263275518631881;0,7254891009490823;0,6226042219318194;0,196;0,1254081002382423;0,6489176382393133;0,2679061840126832;0,336866172148474;0,104874446085672;0,0634648370497427;0,1041819515774027;0,1444484369385555;0,4289013526888816;0,0096444279582428;0,1719107551487414;0,4179894179894179;0,0454545454545454;0,3379487926929991;0,2107280662705509;0,3379487926929991;0,2516270092978196;-0,0711344835866914;0,3102432432432432;0,8241860054707492;0,4919717063498423;0,0967523863641989;0,0686272021041107;0,9867060561299852;0,9759862778730704;0,9325018341892884;0,7952748832195472;0,8668756186077202;0,7817815696041546;0,8961670480549199;0,7301587301587301;0,9545454545454546
UNSW-NB15;RANDOM_LINF;distributive;32;15;144,1761718001217;8,068332499591634;32,61672253801681;0,7263275518631881;0,743061769462797;0,7263275518631881;0,7254891009490823;0,6226042219318194;0,196;0,1254081002382423;0,6489176382393133;0,2679061840126832;0,336866172148474;0,104874446085672;0,0634648370497427;0,1041819515774027;0,1444484369385555;0,4289013526888816;0,0096444279582428;0,1719107551487414;0,4179894179894179;0,0454545454545454;0,4001603264830199;0,3014674725686704;0,4001603264830199;0,3026806974905167;0,0537080012125065;0,1813513513513513;0,7193152739786465;0,50757935055679;0,1032455103837975;0,0896091803790389;0,5937961595273265;0,6723842195540308;0,6549278552213255;0,7551203736974488;0,7002639392939624;0,7333474643633088;0,6790617848970252;0,6402116402116402;0,6818181818181818
UNSW-NB15;RANDOM_L2;distributive;32;15;144,1761718001217;8,123110399814323;32,55356362046349;0,7263275518631881;0,743061769462797;0,7263275518631881;0,7254891009490823;0,6226042219318194;0,196;0,1254081002382423;0,6489176382393133;0,2679061840126832;0,336866172148474;0,104874446085672;0,0634648370497427;0,1041819515774027;0,1444484369385555;0,4289013526888816;0,0096444279582428;0,1719107551487414;0,4179894179894179;0,0454545454545454;0,4007919156585531;0,2762378605737606;0,4007919156585531;0,3017346518221135;0,0519675651079309;0,1777837837837838;0,7258007588458484;0,5069720315196978;0,1030063698761174;0,0880536777291483;0,6499261447562777;0,6535162950257289;0,661286378087552;0,7593424362199066;0,7162652589904323;0,7357850670340734;0,691933638443936;0,656084656084656;0,6818181818181818
UNSW-NB15;FGSM;distributive;32;20;138,1347240998875;6,916424000170082;37,056065685274255;0,7392994218529855;0,7667232461945367;0,7392994218529855;0,743744690874102;0,6467146692920325;0,2026486486486486;0,0869143210094414;0,6648781349826657;0,2909166042242642;0,3625901067562039;0,1166912850812407;0,0771869639794168;0,0530692100758131;0,08399209486166;0,3521939953810623;0,0064119548513592;0,0992562929061784;0,1507936507936507;0,0909090909090909;0,3687387650002429;0,2374025347074574;0,3687387650002429;0,2710105221854491;-0,0372619351146065;0,2448378378378378;0,8503264801905939;0,4978803129489453;0,0987359196818034;0,078152096928787;0,8700147710487445;0,8610634648370498;0,760332599657618;0,7695831836148042;0,7893434510062686;0,9822478935933444;0,6161327231121282;0,7116402116402116;0,8181818181818182
UNSW-NB15;RANDOM_LINF;distributive;32;20;138,1347240998875;7,127093599643558;33,80459602584657;0,7392994218529855;0,7667232461945367;0,7392994218529855;0,743744690874102;0,6467146692920325;0,2026486486486486;0,0869143210094414;0,6648781349826657;0,2909166042242642;0,3625901067562039;0,1166912850812407;0,0771869639794168;0,0530692100758131;0,08399209486166;0,3521939953810623;0,0064119548513592;0,0992562929061784;0,1507936507936507;0,0909090909090909;0,4012534615945197;0,3829013854389764;0,4012534615945197;0,3108585914592483;0,0758560130681177;0,1842432432432432;0,6503132445071914;0,5094224062655947;0,1050290960004409;0,0888086913750883;0,5051698670605613;0,5574614065180102;0,5788701393983859;0,7418253683075817;0,7019135598812273;0,6036776005511102;0,6481693363844394;0,6455026455026455;0,7045454545454546
UNSW-NB15;RANDOM_L2;distributive;32;20;138,1347240998875;6,949653400108218;33,72807656804159;0,7392994218529855;0,7667232461945367;0,7392994218529855;0,743744690874102;0,6467146692920325;0,2026486486486486;0,0869143210094414;0,6648781349826657;0,2909166042242642;0,3625901067562039;0,1166912850812407;0,0771869639794168;0,0530692100758131;0,08399209486166;0,3521939953810623;0,0064119548513592;0,0992562929061784;0,1507936507936507;0,0909090909090909;0,4020186561725696;0,376651729421298;0,4020186561725696;0,3106245369577617;0,0762875869703296;0,1837027027027027;0,652541251213271;0,5093522841605089;0,1049184674975755;0,0883513553083697;0,5553914327917282;0,58147512864494;0,5886524822695035;0,7376931369026231;0,7080171560541075;0,6043134969000054;0,6530320366132724;0,6322751322751323;0,6590909090909091
UNSW-NB15;C&W;distributive;1;5;1,4563680000137538;5,623299900209531;0,0;0,6426176942136714;0,6021251504507656;0,6426176942136714;0,6128062882059807;0,4959661888453446;0,2328108108108108;0,2680225888996735;0,5999628571124876;0,2081991874058414;0,2388538200353247;0,2481536189069424;0,3173241852487135;0,2357544631939349;0,3995688106360043;0,6233916199274167;0,041651210852631;0,4682494279176201;0,4576719576719577;0,2272727272727272;0,6426176942136714;0,6021251504507656;0,6426176942136714;0,6128062882059807;0,4959661888453446;0,2328108108108108;0,2680225888996735;0,5999628571124876;0,2081991874058414;0,2388538200353247;0,2481536189069424;0,3173241852487135;0,2357544631939349;0,3995688106360043;0,6233916199274167;0,041651210852631;0,4682494279176201;0,4576719576719577;0,2272727272727272
UNSW-NB15;C&W;distributive;1;10;1,3462469999212772;4,471189699834213;0,0;0,6622212505465676;0,6449909808577167;0,6622212505465676;0,632003259885446;0,5223137184573832;0,1928108108108108;0,2490514426894908;0,6043915904489906;0,2156319303175725;0,2489355938301483;0,0768094534711964;0,0891938250428816;0,1655661530936659;0,3984908372260151;0,6144836687561861;0,0361401091622065;0,4199084668192219;0,4814814814814814;0,3636363636363636;0,6622212505465676;0,6449909808577167;0,6622212505465676;0,632003259885446;0,5223137184573832;0,1928108108108108;0,2490514426894908;0,6043915904489906;0,2156319303175725;0,2489355938301483;0,0768094534711964;0,0891938250428816;0,1655661530936659;0,3984908372260151;0,6144836687561861;0,0361401091622065;0,4199084668192219;0,4814814814814814;0,3636363636363636
UNSW-NB15;C&W;distributive;1;15;1,3285852000117302;2,5621919000986964;0,0;0,6845212068211631;0,6431631514922129;0,6845212068211631;0,6437827990090425;0,5432888085929615;0,1277567567567567;0,293523338921733;0,6075398088067809;0,2144252610458948;0,2536534239768437;0,087149187592319;0,0926243567753001;0,2037172902910247;0,4559827524254402;0,6695809963708347;0,0769964495787186;0,4359267734553775;0,6137566137566137;0,3636363636363636;0,6845212068211631;0,6431631514922129;0,6845212068211631;0,6437827990090425;0,5432888085929615;0,1277567567567567;0,293523338921733;0,6075398088067809;0,2144252610458948;0,2536534239768437;0,087149187592319;0,0926243567753001;0,2037172902910247;0,4559827524254402;0,6695809963708347;0,0769964495787186;0,4359267734553775;0,6137566137566137;0,3636363636363636
UNSW-NB15;C&W;distributive;1;20;1,3285601001698524;2,435572999995202;0,0;0,6723388233007822;0,6412095906847153;0,6723388233007822;0,6448982247878894;0,5275424871915567;0,1669729729729729;0,2770449130856789;0,6091516446866845;0,2148055738223945;0,2626334093970607;0,103397341211226;0,1063464837049742;0,1958914159941306;0,4695472511678045;0,580666446717255;0,0633246780774733;0,4250572082379862;0,4814814814814814;0,3636363636363636;0,6723388233007822;0,6412095906847153;0,6723388233007822;0,6448982247878894;0,5275424871915567;0,1669729729729729;0,2770449130856789;0,6091516446866845;0,2148055738223945;0,2626334093970607;0,103397341211226;0,1063464837049742;0,1958914159941306;0,4695472511678045;0,580666446717255;0,0633246780774733;0,4250572082379862;0,4814814814814814;0,3636363636363636
UNSW-NB15;C&W;distributive;2;5;2,7082417998462915;7,191387699916959;0,0;0,6387552834863722;0,6254969068824924;0,6387552834863722;0,5997604635622099;0,4699754158823866;0,102027027027027;0,4552854495720462;0,5939329304677363;0,2056256705626128;0,2565270583714971;0,7636632200886263;0,8593481989708405;0,4164832477378332;0,3918433345310815;0,813592873639063;0,3944677017646124;0,2880434782608695;0,41005291005291;0,4090909090909091;0,6387552834863722;0,6254969068824924;0,6387552834863722;0,5997604635622099;0,4699754158823866;0,102027027027027;0,4552854495720462;0,5939329304677363;0,2056256705626128;0,2565270583714971;0,7636632200886263;0,8593481989708405;0,4164832477378332;0,3918433345310815;0,813592873639063;0,3944677017646124;0,2880434782608695;0,41005291005291;0,4090909090909091
UNSW-NB15;C&W;distributive;2;10;2,6094794999808077;5,026279299985617;0,0;0,6799907690812806;0,6462778234479618;0,6799907690812806;0,6512556070443005;0,5419315763025866;0,1552162162162162;0,2772655078090532;0,6193021808643904;0,2350491958647871;0,2832121774966004;0,1270310192023633;0,1269296740994854;0,2110540474443629;0,3455803090190442;0,6034312108215111;0,1639022839277197;0,2276887871853546;0,3544973544973545;0,4090909090909091;0,6799907690812806;0,6462778234479618;0,6799907690812806;0,6512556070443005;0,5419315763025866;0,1552162162162162;0,2772655078090532;0,6193021808643904;0,2350491958647871;0,2832121774966004;0,1270310192023633;0,1269296740994854;0,2110540474443629;0,3455803090190442;0,6034312108215111;0,1639022839277197;0,2276887871853546;0,3544973544973545;0,4090909090909091
UNSW-NB15;C&W;distributive;2;15;2,677113400073722;3,5339059999678284;0,0;0,6939586066171112;0,6802981465757004;0,6939586066171112;0,6700820181764158;0,5605348140721698;0,1401081081081081;0,2681990646783729;0,625989933488101;0,2385642694176494;0,2981330722914955;0,0664697193500738;0,0874785591766723;0,1592076302274394;0,30300035932447;0,605740679643682;0,1502305124264744;0,375;0,5238095238095238;0,5;0,6939586066171112;0,6802981465757004;0,6939586066171112;0,6700820181764158;0,5605348140721698;0,1401081081081081;0,2681990646783729;0,625989933488101;0,2385642694176494;0,2981330722914955;0,0664697193500738;0,0874785591766723;0,1592076302274394;0,30300035932447;0,605740679643682;0,1502305124264744;0,375;0,5238095238095238;0,5
UNSW-NB15;C&W;distributive;2;20;2,7548090999480337;3,1309498997870837;0,0;0,6466987319632707;0,6698425781111529;0,6466987319632707;0,6253145237085963;0,4869256401068762;0,1588108108108108;0,3475690461484161;0,6073179981478967;0,2199942158274356;0,2757754453940914;0,1181683899556868;0,1337907375643224;0,2423575446319393;0,4592166726554078;0,6002969317057076;0,2425944571034921;0,2954805491990847;0,5661375661375662;0,7045454545454546;0,6466987319632707;0,6698425781111529;0,6466987319632707;0,6253145237085963;0,4869256401068762;0,1588108108108108;0,3475690461484161;0,6073179981478967;0,2199942158274356;0,2757754453940914;0,1181683899556868;0,1337907375643224;0,2423575446319393;0,4592166726554078;0,6002969317057076;0,2425944571034921;0,2954805491990847;0,5661375661375662;0,7045454545454546
UNSW-NB15;C&W;distributive;4;5;6,048822900047526;10,587422899901869;0,0;0,6225404459991255;0,6319983487087723;0,6225404459991255;0,6002886243367701;0,4520778946418272;0,1764594594594594;0,3585546633724521;0,5898139348633062;0,1953984725254638;0,2374719865029342;0,1787296898079763;0,241852487135506;0,2673025189532893;0,4228350700682716;0,5801715605410755;0,2783106353664352;0,3452517162471396;0,4841269841269841;0,75;0,6225404459991255;0,6319983487087723;0,6225404459991255;0,6002886243367701;0,4520778946418272;0,1764594594594594;0,3585546633724521;0,5898139348633062;0,1953984725254638;0,2374719865029342;0,1787296898079763;0,241852487135506;0,2673025189532893;0,4228350700682716;0,5801715605410755;0,2783106353664352;0,3452517162471396;0,4841269841269841;0,75
UNSW-NB15;C&W;distributive;4;10;5,609507799847052;7,79188790009357;0,0;0,6179128406937764;0,6304934247695738;0,6179128406937764;0,6028141691991571;0,4491289410717893;0,2223513513513513;0,351958881143563;0,5961206757277379;0,204874293896073;0,2533270867535342;0,1816838995568685;0,2229845626072041;0,2611885546588408;0,4341537908731585;0,5183107885186408;0,2366594245138042;0,5603546910755148;0,5370370370370371;0,7045454545454546;0,6179128406937764;0,6304934247695738;0,6179128406937764;0,6028141691991571;0,4491289410717893;0,2223513513513513;0,351958881143563;0,5961206757277379;0,204874293896073;0,2533270867535342;0,1816838995568685;0,2229845626072041;0,2611885546588408;0,4341537908731585;0,5183107885186408;0,2366594245138042;0,5603546910755148;0,5370370370370371;0,7045454545454546
UNSW-NB15;C&W;distributive;4;15;5,266763899940997;5,929685299983248;0,0;0,6237186027304086;0,6379207968975484;0,6237186027304086;0,6152273668956758;0,4648451814558061;0,2447297297297297;0,3209653225094855;0,6145297489875405;0,2315247839189357;0,2878617615752467;0,1757754800590842;0,1869639794168096;0,19833700171191;0,3451311534315487;0,5174859782250083;0,2788935403529224;0,2906178489702517;0,6058201058201058;0,5454545454545454;0,6237186027304086;0,6379207968975484;0,6237186027304086;0,6152273668956758;0,4648451814558061;0,2447297297297297;0,3209653225094855;0,6145297489875405;0,2315247839189357;0,2878617615752467;0,1757754800590842;0,1869639794168096;0,19833700171191;0,3451311534315487;0,5174859782250083;0,2788935403529224;0,2906178489702517;0,6058201058201058;0,5454545454545454
UNSW-NB15;C&W;distributive;4;20;5,557677800068632;4,439958200091496;-0,0012145945683328;0,6538041101880192;0,6619542376357236;0,6538041101880192;0,6384267257513614;0,5058355921617063;0,1952972972972973;0,3021706520780023;0,620740162503813;0,2381782202408745;0,2957333508880116;0,1816838995568685;0,1921097770154373;0,1861090731230129;0,2739849083722601;0,5122071923457605;0,2772508081182767;0,300629290617849;0,626984126984127;0,6136363636363636;0,6538162561337025;0,6619593483384814;0,6538162561337025;0,6384348605829538;0,5058508826686813;0,1952702702702702;0,3021706520780023;0,6207421694209176;0,2381799881292815;0,2957364083180721;0,1816838995568685;0,1921097770154373;0,1861090731230129;0,2739849083722601;0,5122071923457605;0,2772508081182767;0,300629290617849;0,626984126984127;0,6136363636363636
