Dataset;Attack;Binarization;Resolution;AddressSize;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_F1_Macro;Clean_Miss_ddos;Clean_Miss_dos;Clean_Miss_reconnaissance;Clean_Miss_theft;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_F1_Macro;Adv_Miss_ddos;Adv_Miss_dos;Adv_Miss_reconnaissance;Adv_Miss_theft
Bot-IoT;C&W;distributive;2;20;0,8090971000492573;0,2340649999678135;0,0;0,9997274114996002;0,999718162350394;0,9997274114996002;0,99972114503926;0,9994766911205586;0,2;0,0;0,8793030312691718;0,7582876312809599;0,7768921545838222;0,0;0,0;0,0;0,0;0,9997274114996002;0,999718162350394;0,9997274114996002;0,99972114503926;0,9994766911205586;0,2;0,0;0,8793030312691718;0,7582876312809599;0,7768921545838222;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;4;5;2,344249499961734;0,3022041001822799;0,0;0,9959111724940032;0,9959276333263692;0,9959111724940032;0,9959034059190957;0,9921714052584856;0,2;0,0;0,877335387855134;0,7554881529866712;0,7751020172214016;0,0;0,0;0,0;0,0;0,9959111724940032;0,9959276333263692;0,9959111724940032;0,9959034059190957;0,9921714052584856;0,2;0,0;0,877335387855134;0,7554881529866712;0,7751020172214016;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;4;10;2,048513300018385;0,2461988998111337;0,0;0,9998727920331468;0,9998637298700354;0,9998727920331468;0,999867602620612;0,9997558154834656;0,1333333333333333;0,0;0,8865848012341324;0,773053633083059;0,7855616764697574;0,0;0,0;0,0;0,0;0,9998727920331468;0,9998637298700354;0,9998727920331468;0,999867602620612;0,9997558154834656;0,1333333333333333;0,0;0,8865848012341324;0,773053633083059;0,7855616764697574;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;4;15;2,0668764000292867;0,2480730996467173;0,0;0,9998546194664536;0,9998455617982108;0,9998546194664536;0,999849919669564;0,9997209393174058;0,0666666666666666;0,0;0,8932406083672131;0,7864423003672532;0,7929767068895686;0,0;0,0;0,0;0,0;0,9998546194664536;0,9998455617982108;0,9998546194664536;0,999849919669564;0,9997209393174058;0,0666666666666666;0,0;0,8932406083672131;0,7864423003672532;0,7929767068895686;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;4;20;2,0325702999252826;0,2323742001317441;0,0;0,9999091371665334;0,999900064416888;0,9999091371665334;0,99990394785695;0,9998255779512334;0,1333333333333333;0,0;0,8866005225050163;0,7730763450497282;0,7855766693469621;0,0;0,0;0,0;0,0;0,9999091371665334;0,999900064416888;0,9999091371665334;0,99990394785695;0,9998255779512334;0,1333333333333333;0,0;0,8866005225050163;0,7730763450497282;0,7855766693469621;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;8;5;4,670007199980319;0,3827300996053964;0,0;0,9998091880497202;0,9998001540536;0,9998091880497202;0,999800112256382;0,9996337175716588;0,3333333333333333;0,0;0,8665307076922918;0,7328133311149041;0,7597207733833272;0,0;0,0;0,0;0,0;0,9998091880497202;0,9998001540536;0,9998091880497202;0,999800112256382;0,9996337175716588;0,3333333333333333;0,0;0,8665307076922918;0,7328133311149041;0,7597207733833272;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;8;10;4,191688599996269;0,3177196998149156;0,0;0,9999000508831868;0,9998909760525097;0,9999000508831868;0,99989535137838;0,9998081388400336;0,0666666666666666;0,0;0,8932602599558177;0,7864706888286807;0,7929954481206389;0,0;0,0;0,0;0,0;0,9999000508831868;0,9998909760525097;0,9999000508831868;0,99989535137838;0,9998081388400336;0,0666666666666666;0,0;0,8932602599558177;0,7864706888286807;0,7929954481206389;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;8;15;3,992007300024852;0,285407300107181;0,0;0,9999363960165734;0,9999273186281376;0,9999363960165734;0,9999312066471086;0,9998779026702992;0,1333333333333333;0,0;0,8866123134581791;0,7730933802823343;0,7855879138918962;0,0;0,0;0,0;0,0;0,9999363960165734;0,9999273186281376;0,9999363960165734;0,9999312066471086;0,9998779026702992;0,1333333333333333;0,0;0,8866123134581791;0,7730933802823343;0,7855879138918962;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;8;20;4,004452799912542;0,2767435002606362;0,0;0,9999363960165734;0,9999273131144066;0,9999363960165734;0,999931696510239;0,999877903374699;0,0666666666666666;0,0;0,8932759812267012;0,7864934017534913;0,793010440911761;0,0;0,0;0,0;0,0;0,9999363960165734;0,9999273131144066;0,9999363960165734;0,999931696510239;0,999877903374699;0,0666666666666666;0,0;0,8932759812267012;0,7864934017534913;0,793010440911761;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;10;5;5,676624699961394;0,4571126000955701;0,0;0,9998091880497202;0,9998001248817944;0,9998091880497202;0,9998044600529388;0,9996337046788224;0,0666666666666666;0,0;0,8930459539210597;0,7861300873448093;0,7928158215730566;0,0;0,0;0,0;0,0;0,9998091880497202;0,9998001248817944;0,9998091880497202;0,9998044600529388;0,9996337046788224;0,0666666666666666;0,0;0,8930459539210597;0,7861300873448093;0,7928158215730566;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;10;10;5,318072600057349;0,3563276000786572;0,0;0,9998818783164934;0,9998728130352104;0,9998818783164934;0,999876688949296;0,999773255690702;0,1333333333333333;0,0;0,8865887315518535;0,7730593108950873;0,7855654247052032;0,0;0,0;0,0;0,0;0,9998818783164934;0,9998728130352104;0,9998818783164934;0,999876688949296;0,999773255690702;0,1333333333333333;0,0;0,8865887315518535;0,7730593108950873;0,7855654247052032;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;10;15;5,3486359000671655;0,3144193997140974;0,0;0,99991822344988;0,9999091488395526;0,99991822344988;0,999913034133385;0,9998430192510658;0,1333333333333333;0,0;0,886604452822737;0,7730820233408149;0,7855804175393624;0,0;0,0;0,0;0,0;0,99991822344988;0,9999091488395526;0,99991822344988;0,999913034133385;0,9998430192510658;0,1333333333333333;0,0;0,886604452822737;0,7730820233408149;0,7855804175393624;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;10;20;5,230186100117862;0,2951393998228013;0,0;0,99991822344988;0,9999091488395526;0,99991822344988;0,999913034133385;0,9998430192510658;0,1333333333333333;0,0;0,886604452822737;0,7730820233408149;0,7855804175393624;0,0;0,0;0,0;0,0;0,99991822344988;0,9999091488395526;0,99991822344988;0,999913034133385;0,9998430192510658;0,1333333333333333;0,0;0,886604452822737;0,7730820233408149;0,7855804175393624;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;16;5;9,876745500136169;0,5584438997320831;0,0;0,9998273606164134;0,9998182969035736;0,9998273606164134;0,999822654338118;0,9996686063656748;0,0666666666666666;0,0;0,8931591049913894;0,7862836552626514;0,7928946021197953;0,0;0,0;0,0;0,0;0,9998273606164134;0,9998182969035736;0,9998273606164134;0,999822654338118;0,9996686063656748;0,0666666666666666;0,0;0,8931591049913894;0,7862836552626514;0,7928946021197953;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;16;10;9,069108900148422;0,430932899704203;0,0;0,9999363960165734;0,9999273131144066;0,9999363960165734;0,999931696510239;0,999877903374699;0,0666666666666666;0,0;0,8932759812267012;0,7864934017534913;0,793010440911761;0,0;0,0;0,0;0,0;0,9999363960165734;0,9999273131144066;0,9999363960165734;0,999931696510239;0,999877903374699;0,0666666666666666;0,0;0,8932759812267012;0,7864934017534913;0,793010440911761;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;16;15;8,403706399956718;0,3904600001405924;0,0;0,99994548229992;0,9999363981659138;0,99994548229992;0,999940782760578;0,9998953451913408;0,0666666666666666;0,0;0,8932799115444222;0,7864990802841443;0,7930141890826506;0,0;0,0;0,0;0,0;0,99994548229992;0,9999363981659138;0,99994548229992;0,999940782760578;0,9998953451913408;0,0666666666666666;0,0;0,8932799115444222;0,7864990802841443;0,7930141890826506;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;16;20;8,573625499848276;0,3799406003672629;0,0;0,9999636548666132;0,9999545698152136;0,9999636548666132;0,9999591110976148;0,9999302300750008;0,0;0,0;0,8999514399483864;0,7999105140507572;0,7999516153798104;0,0;0,0;0,0;0,0;0,9999636548666132;0,9999545698152136;0,9999636548666132;0,9999591110976148;0,9999302300750008;0,0;0,0;0,8999514399483864;0,7999105140507572;0,7999516153798104;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;32;5;21,986112700076774;0,9410303998738528;0,0;0,9998182743330668;0,9998092360519568;0,9998182743330668;0,9998135740669412;0,9996511846147468;0,0666666666666666;0,0;0,8932248870963292;0,786419591753295;0,7929617137108211;0,0;0,0;0,0;0,0;0,9998182743330668;0,9998092360519568;0,9998182743330668;0,9998135740669412;0,9996511846147468;0,0666666666666666;0,0;0,8932248870963292;0,786419591753295;0,7929617137108211;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;32;10;20,409456700086597;0,8608652001712471;0,0;0,9999273097332269;0,9999182335766302;0,9999273097332269;0,9999221203967694;0,9998604608240828;0,1333333333333333;0,0;0,8866083831404581;0,7730877017516813;0,7855841657210064;0,0;0,0;0,0;0,0;0,9999273097332269;0,9999182335766302;0,9999273097332269;0,9999221203967694;0,9998604608240828;0,1333333333333333;0,0;0,8866083831404581;0,7730877017516813;0,7855841657210064;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;32;15;17,989529200131074;0,6330424996558577;0,0;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;32;20;17,583824299974367;0,5774093999061733;0,0;0,9999545685832668;0,9999454835318669;0,9999545685832668;0,9999498689978764;0,999912787281202;0,0666666666666666;0,0;0,8932838418621432;0,7865047589345896;0,793017937242788;0,0;0,0;0,0;0,0;0,9999545685832668;0,9999454835318669;0,9999545685832668;0,9999498689978764;0,999912787281202;0,0666666666666666;0,0;0,8932838418621432;0,7865047589345896;0,793017937242788;0,0;0,0;0,0;0,0
Bot-IoT;FGSM;gaussian;1;5;0,1534075736999511;1,3272736072540283;69,99164061932107;0,9030311841244456;0,913563144160216;0,9030311841244456;0,90301633854892;0,8247372052402849;0,3333333333333333;0,0;0,8299198460143499;0,6786919472455584;0,7200334165605499;0,0;0,0;0,0;0,0;0,203114777931235;0,2369849332628928;0,203114777931235;0,2106724558423584;-0,3068411812143944;0,9333333333333332;0,0142219718105069;0,4816028313669946;0,1903091651316114;0,1156491515667249;0,0103670883885148;0,0190647191736604;0,0077979948013367;0,0
Bot-IoT;RANDOM_LINF;gaussian;1;5;0,1534075736999511;0,9679460525512696;45,382350803227446;0,9030311841244456;0,913563144160216;0,9030311841244456;0,90301633854892;0,8247372052402849;0,3333333333333333;0,0;0,8299198460143499;0,6786919472455584;0,7200334165605499;0,0;0,0;0,0;0,0;0,4492076760921712;0,523906645338319;0,4492076760921712;0,4769671596000724;0,0826139437580119;0,8666666666666667;0,0064703156096364;0,5760014504258903;0,216363844606036;0,2255598284857198;0,0053133491406912;0,0075250161394448;0,0118826587448941;0,0
Bot-IoT;RANDOM_L2;gaussian;1;5;0,1534075736999511;0,8070762157440186;46,78527295195173;0,9030311841244456;0,913563144160216;0,9030311841244456;0,90301633854892;0,8247372052402849;0,3333333333333333;0,0;0,8299198460143499;0,6786919472455584;0,7200334165605499;0,0;0,0;0,0;0,0;0,4351784546049284;0,5134424657361512;0,4351784546049284;0,4656954340333848;0,0614807720787699;0,9333333333333332;0,0054161630664933;0,5503223323691363;0,2102387641799481;0,2133465446814366;0,0046383634192353;0,0061329890251775;0,0089119940586706;0,0
Bot-IoT;FGSM;gaussian;1;10;0,1577091217041015;0,1611068248748779;81,36766736933924;0,8944446463618522;0,8981463716102229;0,8944446463618522;0,8945901455402878;0,8014698026481921;0,1333333333333333;0,0;0,8454880641507202;0,712901811337323;0,7422814900763414;0,0;0,0;0,0;0,0;0,0807679726684597;0,5288728422306586;0,0807679726684597;0,132418686777109;0,0158000423259791;0,8666666666666667;0,1717541643569215;0,4549032745299662;0,2022896052579967;0,0669611747429855;0,3092299970577545;0,0146061975468043;0,1147419235053843;0,0
Bot-IoT;RANDOM_LINF;gaussian;1;10;0,1577091217041015;0,2125484943389892;73,00374354873883;0,8944446463618522;0,8981463716102229;0,8944446463618522;0,8945901455402878;0,8014698026481921;0,1333333333333333;0,0;0,8454880641507202;0,712901811337323;0,7422814900763414;0,0;0,0;0,0;0,0;0,1644072108744639;0,5005484759634224;0,1644072108744639;0,2384437573983212;0,0214298542977181;0,8666666666666667;0,0400487091175107;0,4863235292502678;0,2046207343574679;0,1179997714966208;0,0336627494418387;0,0466026468689477;0,0564426290382473;0,0
Bot-IoT;RANDOM_L2;gaussian;1;10;0,1577091217041015;0,1768431663513183;74,23493494221124;0,8944446463618522;0,8981463716102229;0,8944446463618522;0,8945901455402878;0,8014698026481921;0,1333333333333333;0,0;0,8454880641507202;0,712901811337323;0,7422814900763414;0,0;0,0;0,0;0,0;0,1520952969397397;0,4931077870980488;0,1520952969397397;0,2252830395768454;0,0128929414070063;0,8666666666666667;0,0335693059859506;0,472000263899044;0,202204165319768;0,1069796152970951;0,029976288963118;0,0371610716591349;0,0445599702933531;0,0
Bot-IoT;FGSM;gaussian;1;15;0,1324284076690673;0,1536109447479248;94,61728574543868;0,9488078796249182;0,9497485156318972;0,9488078796249182;0,9488634511994978;0,9027582043501474;0,0666666666666666;9,08752192364664e-06;0,8733210423580328;0,743417539124107;0,7655084657469704;0,0;0,0;0,0003713330857779;0,0;0,0026350221705313;0,2650096415123594;0,0026350221705313;0,0047103719745844;-0,0095092669696236;0,9333333333333332;2,726256577093992e-05;0,5094520811962433;0,2032707650700996;0,0293447073071258;0,0;0,0;0,0011139992573338;0,0
Bot-IoT;RANDOM_LINF;gaussian;1;15;0,1324284076690673;0,1526250839233398;92,49927309733226;0,9488078796249182;0,9497485156318972;0,9488078796249182;0,9488634511994978;0,9027582043501474;0,0666666666666666;9,08752192364664e-06;0,8733210423580328;0,743417539124107;0,7655084657469704;0,0;0,0;0,0003713330857779;0,0;0,0238151486515955;0,516321791297623;0,0238151486515955;0,0450516504040186;0,0105344782081128;1,0;0,0024354558755372;0,5094489755647243;0,2011471697821682;0,0306200775243847;0,0016441959881617;0,0031270174306003;0,0066839955440029;0,0
Bot-IoT;RANDOM_L2;gaussian;1;15;0,1324284076690673;0,1533432006835937;93,08715562986116;0,9488078796249182;0,9497485156318972;0,9488078796249182;0,9488634511994978;0,9027582043501474;0,0666666666666666;9,08752192364664e-06;0,8733210423580328;0,743417539124107;0,7655084657469704;0,0;0,0;0,0003713330857779;0,0;0,0179363233263066;0,5115772549366494;0,0179363233263066;0,0343632986467769;0,0078023419313853;1,0;0,0019356421697367;0,5068957837886421;0,2006812491184311;0,0230583074756334;0,0016268886619706;0,0021788250484183;0,0040846639435573;0,0
Bot-IoT;FGSM;gaussian;1;20;0,1272933483123779;0,1457991600036621;96,20465944610017;0,9655538998328124;0,9655470572165356;0,9655538998328124;0,9655415373217818;0,9338629953404936;0,0666666666666666;1,817504384729328e-05;0,879281081394554;0,7419635031391938;0,7662601590624741;0,0;0,0;0,0007426661715558;0,0;0,0035073053718107;0,5733306925609104;0,0035073053718107;0,0069501746972154;0,0144249374578889;1,0;9,08752192364664e-06;0,5011557446151393;0,2006641503669319;0,003848158094786;0,0;0,0;0,0003713330857779;0,0
Bot-IoT;RANDOM_LINF;gaussian;1;20;0,1272933483123779;0,1457769870758056;96,26735480119213;0,9655538998328124;0,9655470572165356;0,9655538998328124;0,9655415373217818;0,9338629953404936;0,0666666666666666;1,817504384729328e-05;0,879281081394554;0,7419635031391938;0,7662601590624741;0,0;0,0;0,0007426661715558;0,0;0,0028803518208911;0,5929075037897222;0,0028803518208911;0,0057092708391874;0,0081262256974854;1,0;9,996274116011304e-05;0,5011818639453476;0,2002901206988304;0,0042297110363718;6,92293047647069e-05;0,0001412201420271;0,0;0,0
Bot-IoT;RANDOM_L2;gaussian;1;20;0,1272933483123779;0,1499052047729492;96,38456785636404;0,9655538998328124;0,9655470572165356;0,9655538998328124;0,9655415373217818;0,9338629953404936;0,0666666666666666;1,817504384729328e-05;0,879281081394554;0,7419635031391938;0,7662601590624741;0,0;0,0;0,0007426661715558;0,0;0,001708221269172;0,4977699543704607;0,001708221269172;0,0033848979503211;0,0019097331087758;1,0;4,5437609618233205e-05;0,5005352846588508;0,2000501489310693;0,0020433378494072;5,192197857353018e-05;4,034861200774693e-05;0,0;0,0
Bot-IoT;FGSM;gaussian;2;5;0,2484269142150879;0,4522557258605957;56,9646361852148;0,8054172421312786;0,8069691657467084;0,8054172421312786;0,8041280125990059;0,6268120916467952;0,4666666666666667;0,0;0,7735144443810242;0,6001403040613015;0,6577192814062689;0,0;0,0;0,0;0,0;0,2357708802791306;0,2302731926423975;0,2357708802791306;0,2182918193560554;-0,194679139242782;1,0;0,0040893848656409;0,5136871162651154;0,1964489212723161;0,1084274872406007;0,0013845860952941;0,0074644932214331;0,0;0,0
Bot-IoT;RANDOM_LINF;gaussian;2;5;0,2484269142150879;0,6704607009887695;41,41437086574108;0,8054172421312786;0,8069691657467084;0,8054172421312786;0,8041280125990059;0,6268120916467952;0,4666666666666667;0,0;0,7735144443810242;0,6001403040613015;0,6577192814062689;0,0;0,0;0,0;0,0;0,3912735334738678;0,506353640047023;0,3912735334738678;0,4188488428484708;0,0627819096740325;0,9333333333333332;0,0030806699321162;0,5814686560581918;0,2143591671478011;0,1964281103716709;0,0029249381263088;0,0034094577146546;0,0003713330857779;0,0
Bot-IoT;RANDOM_L2;gaussian;2;5;0,2484269142150879;0,6343271732330322;44,194773569819;0,8054172421312786;0,8069691657467084;0,8054172421312786;0,8041280125990059;0,6268120916467952;0,4666666666666667;0,0;0,7735144443810242;0,6001403040613015;0,6577192814062689;0,0;0,0;0,0;0,0;0,3634695064330886;0,4944799744008968;0,3634695064330886;0,3952559689841149;0,0395600879745427;1,0;0,0033351205459783;0,5544683999627799;0,2081349068062876;0,1797716590259258;0,0031672406929853;0,0035708521626856;0,0025993316004456;0,0
Bot-IoT;FGSM;gaussian;2;10;0,2539088726043701;0,738037109375;71,33005015628406;0,8257614305444501;0,8306474712708004;0,8257614305444501;0,8259757676374594;0,6713494605191218;0,1333333333333333;0,0;0,8180561513940111;0,6784554532174865;0,7140844672744788;0,0;0,0;0,0;0,0;0,1124609289816093;0,1680552846084009;0,1124609289816093;0,1119307074915587;-0,3052859361745594;0,9333333333333332;0,1168382693723248;0,4693642826118162;0,1943617087134562;0,0676184462535247;0,2053860399106942;0,0192261136216914;0,0137393241737838;0,0
Bot-IoT;RANDOM_LINF;gaussian;2;10;0,2539088726043701;3,853639602661133;44,38104237842552;0,8257614305444501;0,8306474712708004;0,8257614305444501;0,8259757676374594;0,6713494605191218;0,1333333333333333;0,0;0,8180561513940111;0,6784554532174865;0,7140844672744788;0,0;0,0;0,0;0,0;0,3819510067601948;0,5037463559683417;0,3819510067601948;0,4265056058925769;0,0407587369334512;0,8;0,0449468834343562;0,5483581515848968;0,2067494330563052;0,1919364780493101;0,0391145571920594;0,0519286636539703;0,0415893056071296;0,0
Bot-IoT;RANDOM_L2;gaussian;2;10;0,2539088726043701;2,463615894317627;47,13782074580213;0,8257614305444501;0,8306474712708004;0,8257614305444501;0,8259757676374594;0,6713494605191218;0,1333333333333333;0,0;0,8180561513940111;0,6784554532174865;0,7140844672744788;0,0;0,0;0,0;0,0;0,3543832230864287;0,4898662543390578;0,3543832230864287;0,4040853644155318;0,01857504980929;0,8666666666666667;0,0567515744131732;0,5233061894912577;0,2027928893159495;0,1778321835925443;0,0519219785735301;0,0628429632020658;0,0482733011511325;0,0
Bot-IoT;FGSM;gaussian;2;15;0,2706375122070312;0,2892131805419922;71,86341498873301;0,8420713091517046;0,8435564936820457;0,8420713091517046;0,8412273461809431;0,6974432805932473;0,1333333333333333;0,0;0,8218316800790108;0,6847898981060466;0,7199009762165967;0,0;0,0;0,0;0,0;0,1234371592643745;0,2605343305031162;0,1234371592643745;0,1255434992465006;-0,1425805370267723;0,8666666666666667;0,0479821157568542;0,4434034223394976;0,1910085503881893;0,069687553121441;0,0670658889908098;0,0251170109748224;0,0594132937244708;0,0
Bot-IoT;RANDOM_LINF;gaussian;2;15;0,2706375122070312;0,2970387935638428;57,69153885294759;0,8420713091517046;0,8435564936820457;0,8420713091517046;0,8412273461809431;0,6974432805932473;0,1333333333333333;0,0;0,8218316800790108;0,6847898981060466;0,7199009762165967;0,0;0,0;0,0;0,0;0,2651559206222287;0,5164655589981907;0,2651559206222287;0,3307920370446893;0,0380859610878671;0,6666666666666666;0,0702465444697885;0,5322536076877807;0,2080037743790168;0,1626855930543526;0,0559372782498831;0,085135571336346;0,1032305978462681;0,0
Bot-IoT;RANDOM_L2;gaussian;2;15;0,2706375122070312;0,2623093128204345;63,32049138620339;0,8420713091517046;0,8435564936820457;0,8420713091517046;0,8412273461809431;0,6974432805932473;0,1333333333333333;0,0;0,8218316800790108;0,6847898981060466;0,7199009762165967;0,0;0,0;0,0;0,0;0,2088663952896707;0,4994398541866426;0,2088663952896707;0,285933508209039;0,0202791941965245;0,6;0,0790887033014967;0,6148158902610869;0,2041290469230404;0,1385126026559541;0,0707696567957216;0,0871328276307295;0,1095432603044931;0,0
Bot-IoT;FGSM;gaussian;2;20;0,2494955062866211;0,230173110961914;86,96754379588573;0,8772533982699716;0,8776025559886246;0,8772533982699716;0,8769618548361174;0,7643638991193105;0,1333333333333333;9,08752192364664e-06;0,8365195109270793;0,6901697470734668;0,7282987171460169;0,0;0,0;0,0003713330857779;0,0;0,0075779603111143;0,4084203772296647;0,0075779603111143;0,0145905069033772;-0,0474877122663286;1,0;0,1104315664161539;0,4977628258993446;0,2006656289623124;0,0068176672940274;0,2058706450440471;0,0051444480309877;0,0007426661715558;0,0
Bot-IoT;RANDOM_LINF;gaussian;2;20;0,2494955062866211;0,2306623458862304;82,40622955586247;0,8772533982699716;0,8776025559886246;0,8772533982699716;0,8769618548361174;0,7643638991193105;0,1333333333333333;9,08752192364664e-06;0,8365195109270793;0,6901697470734668;0,7282987171460169;0,0;0,0;0,0003713330857779;0,0;0,0531911027113469;0,5109397211616248;0,0531911027113469;0,0920487983986809;0,0155090405430992;0,8;0,0197926227497023;0,5481973297248239;0,2028719381962024;0,0600407634252633;0,0179650045864414;0,0219294706262104;0,0196806535462309;0,0
Bot-IoT;RANDOM_L2;gaussian;2;20;0,2494955062866211;0,2298536300659179;84,08719197499454;0,8772533982699716;0,8776025559886246;0,8772533982699716;0,8769618548361174;0,7643638991193105;0,1333333333333333;9,08752192364664e-06;0,8365195109270793;0,6901697470734668;0,7282987171460169;0,0;0,0;0,0003713330857779;0,0;0,0363814785200261;0,5024622718764298;0,0363814785200261;0,0646463541884556;0,0092128603183639;0,9333333333333332;0,0145400350778346;0,5258672643888265;0,2011485001447851;0,0416878075194368;0,0132054898838678;0,0160587475790832;0,0152246565168956;0,0
Bot-IoT;FGSM;gaussian;4;5;0,5095906257629395;0,749443531036377;83,3539289089191;0,9009867703714473;0,901386542221185;0,9009867703714473;0,9007672311134464;0,810053884442164;0,2666666666666666;0,0;0,8328243327463365;0,6884600517426431;0,7280289974570409;0,0;0,0;0,0;0,0;0,0674474812822563;0,3377579126770467;0,0674474812822563;0,065187217012199;-0,1930914588127432;0,8666666666666667;0,0393580574513136;0,4920587364680255;0,1960987979041711;0,0376813319519602;0,060229495145295;0,0122256294383473;0,0909766060155959;0,0
Bot-IoT;RANDOM_LINF;gaussian;4;5;0,5095906257629395;0,9045462608337402;58,00683288507669;0,9009867703714473;0,901386542221185;0,9009867703714473;0,9007672311134464;0,810053884442164;0,2666666666666666;0,0;0,8328243327463365;0,6884600517426431;0,7280289974570409;0,0;0,0;0,0;0,0;0,3209184415206804;0,5102385736874506;0,3209184415206804;0,3708837562610436;0,0543468806581205;0,9333333333333332;0,0092147472305776;0,5687202912110587;0,2098388033773509;0,1693050039405221;0,0072863843264854;0,0112774370561652;0,01262532491645;0,0
Bot-IoT;RANDOM_L2;gaussian;4;5;0,5095906257629395;0,8918814659118652;60,43741368030821;0,9009867703714473;0,901386542221185;0,9009867703714473;0,9007672311134464;0,810053884442164;0,2666666666666666;0,0;0,8328243327463365;0,6884600517426431;0,7280289974570409;0,0;0,0;0,0;0,0;0,2966126335683652;0,4992067464906031;0,2966126335683652;0,3481175714490262;0,0396523997557677;0,8666666666666667;0,0087058460028534;0,5641328850238898;0,2068768602333607;0,1579614609291543;0,0075113795669706;0,0101275016139444;0,0081693278871147;0,0
Bot-IoT;FGSM;gaussian;4;10;0,4458441734313965;0,532686710357666;62,8979792105837;0,9074107726975358;0,9078251037455408;0,9074107726975358;0,9074801776487108;0,8228019577461413;0,1333333333333333;0,0;0,8497384761973532;0,7190251287054812;0,7474522796956278;0,0;0,0;0,0;0,0;0,2784309805916988;0,3148758932735498;0,2784309805916988;0,2814038119529647;-0,0956754828192715;0,9333333333333332;0,0709553711798329;0,4981327650751413;0,1965227520226803;0,1242508708404508;0,0180861558697796;0,1212072304712717;0,2803564797623468;0,0
Bot-IoT;RANDOM_LINF;gaussian;4;10;0,4458441734313965;2,722403287887573;47,563058806425815;0,9074107726975358;0,9078251037455408;0,9074107726975358;0,9074801776487108;0,8228019577461413;0,1333333333333333;0,0;0,8497384761973532;0,7190251287054812;0,7474522796956278;0,0;0,0;0,0;0,0;0,4317801846332776;0,5128840593109841;0,4317801846332776;0,4605107548027998;0,0674509532298611;0,6;0,0232277060368408;0,6033842495803364;0,2158623666611727;0,219783487003231;0,019886117793662;0,0243302130406714;0,0746379502413665;0,0
Bot-IoT;RANDOM_L2;gaussian;4;10;0,4458441734313965;1,9977777004241943;51,11579559496984;0,9074107726975358;0,9078251037455408;0,9074107726975358;0,9074801776487108;0,8228019577461413;0,1333333333333333;0,0;0,8497384761973532;0,7190251287054812;0,7474522796956278;0,0;0,0;0,0;0,0;0,3962528167478374;0,4999142233469538;0,3962528167478374;0,4343029835585809;0,0410735346725178;0,7333333333333333;0,0267354894993684;0,5674757096629482;0,2078689458167132;0,1987808134250814;0,024195642015265;0,0281835054874112;0,0545859636093575;0,0
Bot-IoT;FGSM;gaussian;4;15;0,4345321655273437;0,3819382190704345;82,78512757141819;0,9433288507668824;0,9439474748809724;0,9433288507668824;0,9432026796236752;0,8916516191954671;0,1333333333333333;9,08752192364664e-06;0,8631614466297147;0,7265746708287505;0,7556751443006348;0,0;0,0;0,0003713330857779;0,0;0,1154775750527004;0,5254270543857134;0,1154775750527004;0,1740045677659413;-0,0159414055338195;0,4666666666666667;0,1190828872874655;0,5167402762470884;0,210624077388816;0,085909145617737;0,1327125772339431;0,1016986765655261;0,1466765688822874;0,0
