Dataset;Attack;Binarization;Resolution;AddressSize;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
UNSW-NB15;RANDOM_LINF;distributive;1;20;0,2850816249847412;2,6144936084747314;25,557498906864883;0,7890492153719089;0,7359194141666385;0,962123885996647;0,8339547601292567;0,5971767950276303;0,423;0,037876114003353;0,7695619429983234;0,8594489444507823;0,037876114003353;0,53347422630326;0,6272894446487679;0,3762463601870643;0,4703676125865255;0,1082590590199823;0,2738918918918919;0,6237536398129356;0,5511772341475862;0,6734872824888485;0,6237536398129356
UNSW-NB15;RANDOM_L2;distributive;1;20;0,2850816249847412;2,174264430999756;25,391099451003253;0,7890492153719089;0,7359194141666385;0,962123885996647;0,8339547601292567;0,5971767950276303;0,423;0,037876114003353;0,7695619429983234;0,8594489444507823;0,037876114003353;0,5351382208618763;0,6293188729710915;0,3788934968675549;0,4730051635111876;0,1114383177858886;0,2734324324324324;0,6211065031324451;0,5527305322175612;0,6750968082492557;0,6211065031324451
UNSW-NB15;FGSM;distributive;2;5;0,566704273223877;4,808299064636231;31,19078851479376;0,761380751105281;0,7602326146863349;0,8276493426277244;0,792509822145241;0,5155268000364497;0,3198108108108108;0,1723506573722756;0,7539192659084568;0,8413891154689619;0,1723506573722756;0,4494728659573434;1,0;0,0001323568340245;0,0002646786360227;0,0077126840315216;0,0;0,9998676431659754;0,5000661784170123;0,7753297454383405;0,9998676431659754
UNSW-NB15;RANDOM_LINF;distributive;2;5;0,566704273223877;17,519672393798828;33,12928144585337;0,761380751105281;0,7602326146863349;0,8276493426277244;0,792509822145241;0,5155268000364497;0,3198108108108108;0,1723506573722756;0,7539192659084568;0,8413891154689619;0,1723506573722756;0,4300879366467473;0,2549321824907521;0,0182431836230477;0,0340497364953886;-0,1203800610719903;0,0653243243243243;0,9817568163769522;0,4764594296493616;0,4068653393752208;0,9817568163769522
UNSW-NB15;RANDOM_L2;distributive;2;5;0,566704273223877;16,946752071380615;33,1523587426517;0,761380751105281;0,7602326146863349;0,8276493426277244;0,792509822145241;0,5155268000364497;0,3198108108108108;0,1723506573722756;0,7539192659084568;0,8413891154689619;0,1723506573722756;0,429857163678764;0,2600656128839845;0,0192358598782317;0,0358221218034302;-0,1203438444935584;0,067054054054054;0,9807641401217684;0,4760909029120888;0,4096551089215541;0,9807641401217684
UNSW-NB15;FGSM;distributive;2;10;0,5619528293609619;0,5735645294189453;32,99931982704173;0,7605669727444979;0,763553690101434;0,8186490779140563;0,7901421195507532;0,5139020133611706;0,3105945945945946;0,1813509220859437;0,7540272416597309;0,8410272937390769;0,1813509220859437;0,4305737744740806;0,4887161119361696;0,7404482484778964;0,5888048836107846;-0,2790603690868819;0,9490810810810812;0,2595517515221036;0,3956835836984076;0,6860367786620687;0,2595517515221036
UNSW-NB15;RANDOM_LINF;distributive;2;10;0,5619528293609619;1,5089266300201416;18,76427148617792;0,7605669727444979;0,763553690101434;0,8186490779140563;0,7901421195507532;0,5139020133611706;0,3105945945945946;0,1813509220859437;0,7540272416597309;0,8410272937390769;0,1813509220859437;0,5729242578827187;0,618691937818029;0,5847083737756993;0,6012203143783882;0,1425779272386345;0,4415135135135135;0,4152916262243007;0,5715974301310929;0,716029942514058;0,4152916262243007
UNSW-NB15;RANDOM_L2;distributive;2;10;0,5619528293609619;1,4352643489837646;18,64159743477627;0,7605669727444979;0,763553690101434;0,8186490779140563;0,7901421195507532;0,5139020133611706;0,3105945945945946;0,1813509220859437;0,7540272416597309;0,8410272937390769;0,1813509220859437;0,5741509983967352;0,619034374058364;0,589142327715521;0,6037185645662616;0,1443486347372103;0,4442162162162162;0,4108576722844789;0,5724630557496524;0,7171974700629615;0,4108576722844789
UNSW-NB15;FGSM;distributive;2;15;0,5298669338226318;0,4311470985412597;41,86950395957829;0,7827576155079434;0,7298891010821859;0,9611312097414628;0,8296993125511778;0,58528250470157;0,4357837837837838;0,038868790258537;0,7626737129788396;0,8562107335588388;0,038868790258537;0,3640625759121605;0,4376597103918228;0,5440527662578312;0,4850910664411313;-0,3343870050023673;0,8564594594594594;0,4559472337421689;0,3437966533991858;0,6163785139892102;0,4559472337421689
UNSW-NB15;RANDOM_LINF;distributive;2;15;0,5298669338226318;0,7554824352264404;23,662731380265267;0,7827576155079434;0,7298891010821859;0,9611312097414628;0,8296993125511778;0,58528250470157;0,4357837837837838;0,038868790258537;0,7626737129788396;0,8562107335588388;0,038868790258537;0,5461303017052908;0,5783488115850779;0,6484161298861731;0,6113815050542868;0,0708489799804713;0,5791891891891892;0,3515838701138268;0,5346134703484919;0,7101735118860895;0,3515838701138268
UNSW-NB15;RANDOM_L2;distributive;2;15;0,5298669338226318;0,7610988616943359;23,695525433610253;0,7827576155079434;0,7298891010821859;0,9611312097414628;0,8296993125511778;0,58528250470157;0,4357837837837838;0,038868790258537;0,7626737129788396;0,8562107335588388;0,038868790258537;0,5458023611718409;0,5777634079909079;0,6504235418688785;0,6119441706013594;0,0697284133810202;0,5823783783783784;0,3495764581311215;0,5340225817452501;0,7103318755517656;0,3495764581311215
UNSW-NB15;FGSM;distributive;2;20;0,5048120021820068;0,6558496952056885;56,04139338288879;0,8032721177670894;0,7677012698237683;0,9215565163681284;0,8376224323050858;0,6093631521987595;0,3416486486486486;0,0784434836318715;0,7899539338597399;0,8662243845209108;0,0784434836318715;0,2428581839382014;0,0435879542648558;0,0179122915379864;0,0253904723190694;-0,5511863805115125;0,4815405405405405;0,9820877084620137;0,2681858754987229;0,301118873812367;0,9820877084620137
UNSW-NB15;RANDOM_LINF;distributive;2;20;0,5048120021820068;0,5890710353851318;24,62590487295341;0,8032721177670894;0,7677012698237683;0,9215565163681284;0,8376224323050858;0,6093631521987595;0,3416486486486486;0,0784434836318715;0,7899539338597399;0,8662243845209108;0,0784434836318715;0,5570130690375553;0,6784994761866388;0,3714594546898438;0,4800855310049893;0,1689004084008237;0,2156486486486486;0,6285405453101561;0,5779054030205976;0,6980166806158151;0,6285405453101561
UNSW-NB15;RANDOM_L2;distributive;2;20;0,5048120021820068;0,6123833656311035;24,40241947238012;0,8032721177670894;0,7677012698237683;0,9215565163681284;0,8376224323050858;0,6093631521987595;0,3416486486486486;0,0784434836318715;0,7899539338597399;0,8662243845209108;0,0784434836318715;0,5592479230432882;0,6807498601007275;0,3756948733786288;0,4841791044776119;0,1728641642816625;0,2158648648648648;0,6243051266213712;0,5799150042568819;0,7000935711316522;0,6243051266213712
UNSW-NB15;FGSM;distributive;4;5;1,103367805480957;2,0622501373291016;9,801778166448038;0,7712311130544625;0,7473165450167074;0,8831068560840025;0,809557031779254;0,5396919112116968;0,3658378378378378;0,1168931439159975;0,7586345091230824;0,8473923836383401;0,1168931439159975;0,6732133313899821;0,6518450154094633;0,8724962498897026;0,7462007942721844;0,3406998391230748;0,5709459459459459;0,1275037501102973;0,6507751519718783;0,7972724156744093;0,1275037501102973
UNSW-NB15;RANDOM_LINF;distributive;4;5;1,103367805480957;8,184595584869385;21,63678764028568;0,7712311130544625;0,7473165450167074;0,8831068560840025;0,809557031779254;0,5396919112116968;0,3658378378378378;0,1168931439159975;0,7586345091230824;0,8473923836383401;0,1168931439159975;0,5548632366516056;0,6043905840486667;0,5544868966734315;0,5783642618009457;0,1092532290415748;0,4446756756756757;0,4455131033265684;0,5549056104988779;0,7020884998713246;0,4455131033265684
UNSW-NB15;RANDOM_L2;distributive;4;5;1,103367805480957;8,403979778289795;21,568770344459026;0,7712311130544625;0,7473165450167074;0,8831068560840025;0,809557031779254;0,5396919112116968;0,3658378378378378;0,1168931439159975;0,7586345091230824;0,8473923836383401;0,1168931439159975;0,5555434096098723;0,6057145622142114;0,5522809494396894;0,5777649570184042;0,1112483250053536;0,4404594594594594;0,4477190505603106;0,555910744990115;0,7022548126213924;0,4477190505603106
UNSW-NB15;FGSM;distributive;4;10;1,03448224067688;0,7319290637969971;55,17538745566729;0,7828669290190934;0,7492781782854238;0,9102179475866936;0,8219440045417874;0,5676521467121461;0,3731621621621621;0,0897820524133062;0,7685278927122657;0,8544650624016371;0,0897820524133062;0,2311130544624204;0,2710456583774969;0,2346686667254919;0,2515488295105226;-0,5363921046311897;0,7732432432432432;0,7653313332745081;0,2307127117411243;0,4635528823202356;0,7653313332745081
UNSW-NB15;RANDOM_LINF;distributive;4;10;1,03448224067688;1,2618048191070557;17,27639313996987;0,7828669290190934;0,7492781782854238;0,9102179475866936;0,8219440045417874;0,5676521467121461;0,3731621621621621;0,0897820524133062;0,7685278927122657;0,8544650624016371;0,0897820524133062;0,6101029976193947;0,6665407950054125;0,584068649077914;0,6225853859267533;0,2250463378702517;0,358;0,4159313509220859;0,6130343245389569;0,7398106249712654;0,4159313509220859
UNSW-NB15;RANDOM_L2;distributive;4;10;1,03448224067688;1,2298429012298584;17,60311907885147;0,7828669290190934;0,7492781782854238;0,9102179475866936;0,8219440045417874;0,5676521467121461;0,3731621621621621;0,0897820524133062;0,7685278927122657;0,8544650624016371;0,0897820524133062;0,6068357382305787;0,6626512071475179;0,5824583075972822;0,6199722933151752;0,2181480364143496;0,3632972972972973;0,4175416924027177;0,6095805051499924;0,7375039873194438;0,4175416924027177
UNSW-NB15;FGSM;distributive;4;15;1,022885799407959;0,6525917053222656;58,00174901617841;0,7799276101637274;0,7557853181690009;0,8868790258537016;0,8161011702375999;0,5573456481088829;0,3511081081081081;0,1131209741462984;0,7678854588727968;0,8524743767434116;0,1131209741462984;0,1999101200019433;0,0702180189982006;0,0370157945821936;0,0484767944069681;-0,6175715038314066;0,6005135135135136;0,9629842054178064;0,21825114053434;0,3187264632202607;0,9629842054178064
