Dataset;Attack;Binarization;Resolution;AddressSize;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
CICIDS;C&W;linear;1;20;2,5635027000680566;1,8514602999202907;0,0;0,8485334750898045;0,7926251917050077;0,1396187411174667;0,2374171127266917;0,2915227975677157;0,0074222217979437;0,8603812588825333;0,5660982596597615;0,5387708355000618;0,8603812588825333;0,8485334750898045;0,7926251917050077;0,1396187411174667;0,2374171127266917;0,2915227975677157;0,0074222217979437;0,8603812588825333;0,5660982596597615;0,5387708355000618;0,8603812588825333
CICIDS;C&W;linear;2;5;7,798438400030136;2,0384318998549134;0,0;0,907638782824987;0,918483803076656;0,4972104440972997;0,6451671899289786;0,6346784375080405;0,0089663303198953;0,5027895559027002;0,7441220568887023;0,7503016659760636;0,5027895559027002;0,907638782824987;0,918483803076656;0,4972104440972997;0,6451671899289786;0,6346784375080405;0,0089663303198953;0,5027895559027002;0,7441220568887023;0,7503016659760636;0,5027895559027002
CICIDS;C&W;linear;2;10;7,485434300033376;1,8866334001068024;0,0;0,9082497109001072;0,9590131035296896;0,4770904051022445;0,6371907697617143;0,6387234343615391;0,0041430794344792;0,5229095948977555;0,7364736628338827;0,7622051924723923;0,5229095948977555;0,9082497109001072;0,9590131035296896;0,4770904051022445;0,6371907697617143;0,6387234343615391;0,0041430794344792;0,5229095948977555;0,7364736628338827;0,7622051924723923;0,5229095948977555
CICIDS;C&W;linear;2;15;6,05073060002178;1,7977910002227873;0,0;0,9085988126573188;0,9593771317008916;0,479051903358038;0,639018581769185;0,6403180314076392;0,0041216003360285;0,520948096641962;0,7374651515110047;0,7632023307044857;0,520948096641962;0,9085988126573188;0,9593771317008916;0,479051903358038;0,639018581769185;0,6403180314076392;0,0041216003360285;0,520948096641962;0,7374651515110047;0,7632023307044857;0,520948096641962
CICIDS;C&W;linear;2;20;6,7430649001616985;1,7595032998360691;0,0;0,9097155415738538;0,9640665261185288;0,4833977378169816;0,643922740536185;0,6455797628170233;0,003660993002587;0,5166022621830184;0,7398683724071973;0,7673529915911619;0,5166022621830184;0,9097155415738538;0,9640665261185288;0,4833977378169816;0,643922740536185;0,6455797628170233;0,003660993002587;0,5166022621830184;0,7398683724071973;0,7673529915911619;0,5166022621830184
CICIDS;C&W;linear;4;5;20,12927270005457;2,1437372001819317;0,0;0,92298735894603;0,9421457621293414;0,5795581343450122;0,7176537320379313;0,7027572737008013;0,0072312964783824;0,4204418656549877;0,7861634189333149;0,7963532167063458;0,4204418656549877;0,92298735894603;0,9421457621293414;0,5795581343450122;0,7176537320379313;0,7027572737008013;0,0072312964783824;0,4204418656549877;0,7861634189333149;0,7963532167063458;0,4204418656549877
CICIDS;C&W;linear;4;10;16,05602000001818;1,8924028996843845;0,0;0,923568534030479;0,940943838934302;0,5840684057834835;0,7207490560704994;0,7052104916233854;0,0074484740293834;0,4159315942165165;0,78830996587705;0,7976265525474673;0,4159315942165165;0,923568534030479;0,940943838934302;0,5840684057834835;0,7207490560704994;0,7052104916233854;0,0074484740293834;0,4159315942165165;0,78830996587705;0,7976265525474673;0,4159315942165165
CICIDS;C&W;linear;4;15;15,786255599930882;1,8187975001055747;0,0;0,9283726502575618;0,984045494036806;0,5853486651240912;0,7340536002297784;0,7271149196591892;0,0019283457275686;0,4146513348759088;0,7917101596982613;0,8197094072362501;0,4146513348759088;0,9283726502575618;0,984045494036806;0,5853486651240912;0,7340536002297784;0,7271149196591892;0,0019283457275686;0,4146513348759088;0,7917101596982613;0,8197094072362501;0,4146513348759088
CICIDS;C&W;linear;4;20;15,823594299843537;1,908751400187612;0,0;0,9279898284442558;0,9781838121536142;0,5866759064588496;0,7334547216634117;0,7252015947527243;0,0026586350748904;0,4133240935411503;0,7920086356919794;0,8173301173638376;0,4133240935411503;0,9279898284442558;0,9781838121536142;0,5866759064588496;0,7334547216634117;0,7252015947527243;0,0026586350748904;0,4133240935411503;0,7920086356919794;0,8173301173638376;0,4133240935411503
CICIDS;C&W;linear;8;5;39,37574580009096;2,932929900009185;0,0;0,918191176849793;0,8973189232245334;0,5821891260174538;0,7061932781489977;0,6820574550490385;0,0135366051568928;0,4178108739825462;0,7843262604302804;0,7750331374264825;0,4178108739825462;0,918191176849793;0,8973189232245334;0,5821891260174538;0,7061932781489977;0,6820574550490385;0,0135366051568928;0,4178108739825462;0,7843262604302804;0,7750331374264825;0,4178108739825462
CICIDS;C&W;linear;8;10;35,61234800005332;11,25420220126398;0,0;0,92796800958443;0,8631117060835937;0,6815560436462725;0,7616641180292579;0,7268924838204757;0,0219635714490277;0,3184439563537274;0,8297962360986223;0,7992226443010743;0,3184439563537274;0,92796800958443;0,8631117060835937;0,6815560436462725;0,7616641180292579;0,7268924838204757;0,0219635714490277;0,3184439563537274;0,8297962360986223;0,7992226443010743;0,3184439563537274
CICIDS;C&W;linear;8;15;35,69688290008344;2,720645699650049;0,0;0,929874184520114;0,8770619688868019;0,6800761108305242;0,766109185212628;0,733761409723468;0,0193693736694891;0,3199238891694758;0,8303533685805174;0,8055827718556241;0,3199238891694758;0,929874184520114;0,8770619688868019;0,6800761108305242;0,766109185212628;0,733761409723468;0,0193693736694891;0,3199238891694758;0,8303533685805174;0,8055827718556241;0,3199238891694758
