Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_analysis,Clean_Miss_backdoor,Clean_Miss_dos,Clean_Miss_exploits,Clean_Miss_fuzzers,Clean_Miss_generic,Clean_Miss_reconnaissance,Clean_Miss_shellcode,Clean_Miss_worms,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_analysis,Adv_Miss_backdoor,Adv_Miss_dos,Adv_Miss_exploits,Adv_Miss_fuzzers,Adv_Miss_generic,Adv_Miss_reconnaissance,Adv_Miss_shellcode,Adv_Miss_worms
UNSW-NB15,RANDOM_LINF,1,20,0.2689485549926758,117.45893430709839,26.674925909731336,0.6985983578681436,0.6968050796879841,0.6985983578681436,0.6443664701092106,0.5705709296440494,0.15075675675675676,0.25165446042530665,0.6045633083763596,0.21424246548378573,0.22758170696729593,0.08567208271787297,0.07890222984562607,0.12790413303986306,0.2871900826446281,0.6963048498845266,0.01934184727889354,0.7488558352402745,0.9788359788359788,0.22727272727272727,0.4318490987708303,0.5184788018878472,0.4318490987708303,0.37238380463817405,0.1863643308681509,0.17194594594594595,0.489852642724786,0.5337479423044078,0.11974283386071556,0.11584436813361318,0.17725258493353027,0.20754716981132076,0.3438493519197848,0.6548688465684513,0.6080501484658528,0.3819617402363415,0.6032608695652174,0.6216931216931217,0.7045454545454546
UNSW-NB15,RANDOM_L2,1,20,0.2689485549926758,116.21732687950134,26.89719671573629,0.6985983578681436,0.6968050796879841,0.6985983578681436,0.6443664701092106,0.5705709296440494,0.15075675675675676,0.25165446042530665,0.6045633083763596,0.21424246548378573,0.22758170696729593,0.08567208271787297,0.07890222984562607,0.12790413303986306,0.2871900826446281,0.6963048498845266,0.01934184727889354,0.7488558352402745,0.9788359788359788,0.22727272727272727,0.42962639071078074,0.5144886703889306,0.42962639071078074,0.3710155000168246,0.18314699331326906,0.17805405405405406,0.4917497573458043,0.5335483552085977,0.11950396744496869,0.1157981995836449,0.19793205317577547,0.20411663807890223,0.3338224504768892,0.6550485088034496,0.5986473111184427,0.39256001271792695,0.5966819221967964,0.5978835978835979,0.75
UNSW-NB15,FGSM,2,5,0.5660970211029053,598.5135366916656,20.883739007919154,0.6660107855997668,0.6616811172689814,0.6660107855997668,0.6357337862723309,0.5235511042206027,0.20091891891891892,0.24499249977940527,0.6007930144412806,0.20831782886906228,0.23669094410102773,0.03840472673559823,0.0634648370497427,0.18831010026901443,0.4294825727632052,0.3871659518310788,0.024693974882094218,0.676487414187643,0.7248677248677249,0.9090909090909091,0.45717339552057523,0.5227454165909459,0.45717339552057523,0.42217321607546887,0.20290131301635503,0.21432432432432433,0.5330671490337952,0.5387558302017663,0.12815666893083097,0.1528343056943744,0.028064992614475627,0.08747855917667238,0.18561995597945707,0.5039525691699605,0.4905971626525899,0.6850193418472789,0.45337528604118993,0.5661375661375662,0.5909090909090909
UNSW-NB15,RANDOM_LINF,2,5,0.5660970211029053,504.4598858356476,19.53068065879609,0.6660107855997668,0.6616811172689814,0.6660107855997668,0.6357337862723309,0.5235511042206027,0.20091891891891892,0.24499249977940527,0.6007930144412806,0.20831782886906228,0.23669094410102773,0.03840472673559823,0.0634648370497427,0.18831010026901443,0.4294825727632052,0.3871659518310788,0.024693974882094218,0.676487414187643,0.7248677248677249,0.9090909090909091,0.4707039790118059,0.5432702118881363,0.4707039790118059,0.4301396049182791,0.23311902482403432,0.17054054054054055,0.506639901173564,0.5439883064338606,0.13141527568056702,0.14845797382715395,0.07385524372230429,0.07718696397941681,0.23453167033504524,0.584800574919152,0.5168261299901022,0.5301785808913148,0.5778032036613272,0.5687830687830688,0.6818181818181818
UNSW-NB15,RANDOM_L2,2,5,0.5660970211029053,72.40047693252563,43.48248554632463,0.6660107855997668,0.6616811172689814,0.6660107855997668,0.6357337862723309,0.5235511042206027,0.20091891891891892,0.24499249977940527,0.6007930144412806,0.20831782886906228,0.23669094410102773,0.03840472673559823,0.0634648370497427,0.18831010026901443,0.4294825727632052,0.3871659518310788,0.024693974882094218,0.676487414187643,0.7248677248677249,0.9090909090909091,0.23118593013652042,0.42014180550018254,0.23118593013652042,0.2638582549009962,0.07400726085276813,0.728081081081081,0.1894688079061149,0.518623125970533,0.11090415069891243,0.10531524825584651,0.03545051698670606,0.03945111492281304,0.07776962582538519,0.19520301832554798,0.1885516331243814,0.2217158603147687,0.1853546910755149,0.164021164021164,0.3181818181818182
UNSW-NB15,FGSM,2,10,0.599323034286499,453.4898872375488,12.529757566924154,0.6147670407617937,0.6471148794688847,0.6147670407617937,0.5976918529489628,0.4665963339501405,0.29686486486486485,0.2435806935498103,0.5928410822593886,0.1974353547349838,0.22462302751794402,0.08419497784342689,0.06174957118353345,0.10760577158229397,0.3150377290693496,0.39640382711976246,0.11504424778761062,0.6101258581235698,0.7116402116402116,0.5909090909090909,0.4894694650925521,0.5416926245388267,0.4894694650925521,0.47273418281363083,0.27468552379250055,0.2998918918918919,0.413945998411718,0.5575257972096413,0.14579352061289214,0.18048239804179006,0.0413589364844904,0.05317324185248713,0.10736121301051602,0.28907653611210926,0.47575057736720555,0.5879391659159557,0.25200228832951943,0.43915343915343913,0.5227272727272727
UNSW-NB15,RANDOM_LINF,2,10,0.599323034286499,377.20948696136475,16.54885099353835,0.6147670407617937,0.6471148794688847,0.6147670407617937,0.5976918529489628,0.4665963339501405,0.29686486486486485,0.2435806935498103,0.5928410822593886,0.1974353547349838,0.22462302751794402,0.08419497784342689,0.06174957118353345,0.10760577158229397,0.3150377290693496,0.39640382711976246,0.11504424778761062,0.6101258581235698,0.7116402116402116,0.5909090909090909,0.44927853082641017,0.547874979433861,0.44927853082641017,0.45668898145650627,0.24624493293275435,0.3558918918918919,0.3498852907438454,0.5538026854686462,0.1440349266075401,0.1681197671059404,0.06942392909896603,0.058319039451114926,0.1594521887992174,0.4303808839381962,0.4513361926756846,0.30273965343648984,0.48026315789473684,0.48677248677248675,0.5681818181818182
UNSW-NB15,RANDOM_L2,2,10,0.599323034286499,56.566235065460205,37.19695865520089,0.6147670407617937,0.6471148794688847,0.6147670407617937,0.5976918529489628,0.4665963339501405,0.29686486486486485,0.2435806935498103,0.5928410822593886,0.1974353547349838,0.22462302751794402,0.08419497784342689,0.06174957118353345,0.10760577158229397,0.3150377290693496,0.39640382711976246,0.11504424778761062,0.6101258581235698,0.7116402116402116,0.5909090909090909,0.24279745420978477,0.4777888039603621,0.24279745420978477,0.27385025980549715,0.10441846079207895,0.7682162162162162,0.13286420188829084,0.525520021849984,0.11763357086744322,0.11542357572644502,0.028064992614475627,0.030874785591766724,0.05575935436537051,0.15855192238591448,0.15935334872979215,0.1302527687986858,0.14731121281464532,0.12962962962962962,0.11363636363636363
UNSW-NB15,FGSM,2,15,0.5445678234100342,185.90495681762695,17.77437691298644,0.6698489044356993,0.6683685322440356,0.6698489044356993,0.6463152714089628,0.5345776222685262,0.20651351351351352,0.2165578399364687,0.6059356497203291,0.21271209509578287,0.24490372683515335,0.08419497784342689,0.07204116638078903,0.10711665443873808,0.3183614804168164,0.4905971626525899,0.06178792856764347,0.397883295194508,0.5079365079365079,0.29545454545454547,0.49210513530583494,0.5436491816125573,0.49210513530583494,0.46178106002290487,0.292613939619856,0.22316216216216217,0.3374216888732022,0.5591307963686468,0.14195365080680997,0.1678986310374757,0.07533234859675036,0.03430531732418525,0.0677427243824896,0.1766079770032339,0.5079181788188717,0.49578718668856975,0.12643020594965676,0.25396825396825395,0.20454545454545456
UNSW-NB15,RANDOM_LINF,2,15,0.5445678234100342,137.68235778808594,21.791041150463975,0.6698489044356993,0.6683685322440356,0.6698489044356993,0.6463152714089628,0.5345776222685262,0.20651351351351352,0.2165578399364687,0.6059356497203291,0.21271209509578287,0.24490372683515335,0.08419497784342689,0.07204116638078903,0.10711665443873808,0.3183614804168164,0.4905971626525899,0.06178792856764347,0.397883295194508,0.5079365079365079,0.29545454545454547,0.4519384929310596,0.5630014534016783,0.4519384929310596,0.46212166926617304,0.25566545048489736,0.3182162162162162,0.3252889790876202,0.5559916719129863,0.14431610202511352,0.17393497960833823,0.06646971935007386,0.06518010291595197,0.16581071166544387,0.44969457420050307,0.4161992741669416,0.260982459859043,0.38729977116704806,0.4126984126984127,0.4772727272727273
UNSW-NB15,RANDOM_L2,2,15,0.5445678234100342,22.6186625957489,42.26910557255987,0.6698489044356993,0.6683685322440356,0.6698489044356993,0.6463152714089628,0.5345776222685262,0.20651351351351352,0.2165578399364687,0.6059356497203291,0.21271209509578287,0.24490372683515335,0.08419497784342689,0.07204116638078903,0.10711665443873808,0.3183614804168164,0.4905971626525899,0.06178792856764347,0.397883295194508,0.5079365079365079,0.29545454545454547,0.24715784871010057,0.49272198520537946,0.24715784871010057,0.2877463484068576,0.11346627483656463,0.746,0.13101120621194742,0.5259978413835027,0.11909954283191042,0.11905183212064838,0.026587887740029542,0.03773584905660377,0.06627537295182197,0.16951131872080488,0.17733421313097988,0.10873827566106725,0.15789473684210525,0.14285714285714285,0.18181818181818182
UNSW-NB15,FGSM,2,20,0.5207347869873047,75.9680905342102,25.128747024243303,0.7057523198756255,0.6964906964477829,0.7057523198756255,0.678595124659672,0.587843643702837,0.1825945945945946,0.1717771110915027,0.618039551718502,0.22840299463198693,0.2575485605777696,0.08419497784342689,0.07890222984562607,0.09684519442406456,0.22116421128278835,0.4937314417683933,0.013088866514758095,0.3973112128146453,0.5105820105820106,0.09090909090909091,0.45446484963319245,0.49280720896518954,0.45446484963319245,0.4676482520177026,0.26038857416152456,0.35264864864864864,0.23652166240183534,0.5550448452936186,0.13630408443001074,0.1733553833395598,0.07533234859675036,0.07375643224699828,0.12741501589630716,0.42202659001077975,0.48713295941933354,0.04615547665730486,0.40560640732265446,0.41005291005291006,0.2727272727272727
UNSW-NB15,RANDOM_LINF,2,20,0.5207347869873047,45.35209012031555,22.6546178885488,0.7057523198756255,0.6964906964477829,0.7057523198756255,0.678595124659672,0.587843643702837,0.1825945945945946,0.1717771110915027,0.618039551718502,0.22840299463198693,0.2575485605777696,0.08419497784342689,0.07890222984562607,0.09684519442406456,0.22116421128278835,0.4937314417683933,0.013088866514758095,0.3973112128146453,0.5105820105820106,0.09090909090909091,0.4792061409901375,0.5456253578491941,0.4792061409901375,0.49006009360554165,0.29689970934233395,0.28164864864864864,0.2863319509397335,0.5612618038154936,0.147721970515858,0.1770019040770366,0.08124076809453472,0.058319039451114926,0.17534849596478358,0.4632590729428674,0.3579676674364896,0.18796036246091888,0.32723112128146453,0.3544973544973545,0.5
