Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,FGSM,10,20,1.0473313331604004,0.8232722282409668,76.28207458021372,0.9999545685832667,0.9999454835318669,0.9999545685832667,0.9999498689978763,0.9999127872812019,0.06666666666666667,0.0,0.8932838418621432,0.7865047589345896,0.793017937242788,0.0,0.0,0.0,0.0,0.2371338227811296,0.2116209601123842,0.2371338227811296,0.22241326571747735,-0.4985612945667774,0.9333333333333333,0.0030715824101925646,0.40705499651909943,0.18034342010452845,0.0953788139525652,0.005226812509735371,0.0007262750161394448,0.0,0.0
Bot-IoT,RANDOM_LINF,10,20,1.0473313331604004,0.9396119117736816,50.056334956749296,0.9999545685832667,0.9999454835318669,0.9999545685832667,0.9999498689978763,0.9999127872812019,0.06666666666666667,0.0,0.8932838418621432,0.7865047589345896,0.793017937242788,0.0,0.0,0.0,0.0,0.49939121901577377,0.5045905735135651,0.49939121901577377,0.49553980435225964,0.05428084957521513,0.9333333333333333,0.002662643923628466,0.537157706124088,0.2098990494151561,0.23290547787737664,0.002024957164367677,0.002642834086507424,0.01670998886000743,0.0
Bot-IoT,RANDOM_L2,10,20,1.0473313331604004,0.9515140056610107,51.33023188195101,0.9999545685832667,0.9999454835318669,0.9999545685832667,0.9999498689978763,0.9999127872812019,0.06666666666666667,0.0,0.8932838418621432,0.7865047589345896,0.793017937242788,0.0,0.0,0.0,0.0,0.48665224976375665,0.49370336285974536,0.48665224976375665,0.4843798657658508,0.03175827213863301,0.9333333333333333,0.003235157804818204,0.5246369351628151,0.20484661919561836,0.21815942548977865,0.0029768601048823966,0.003288411878631375,0.007797994801336799,0.0
Bot-IoT,FGSM,16,5,13.270743400091305,0.6993162001017481,93.63324125899543,0.9999273097332267,0.9999182458284227,0.9999273097332267,0.9999212592189551,0.9998604604515636,0.2,0.0,0.8799447153719356,0.75968773533353,0.7776143071022416,0.0,0.0,0.0,0.0,0.06359489714327252,0.0566297981210733,0.06359489714327252,0.05891738905081082,-0.8259634122187743,1.0,0.0,0.3323839297559187,0.18934246717218134,0.026187031570523312,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,16,5,13.270743400091305,0.6691049002110958,49.18405175546995,0.9999273097332267,0.9999182458284227,0.9999273097332267,0.9999212592189551,0.9998604604515636,0.2,0.0,0.8799447153719356,0.75968773533353,0.7776143071022416,0.0,0.0,0.0,0.0,0.5080867921785273,0.5041182132030045,0.5080867921785273,0.5036199897004512,0.03697638492098066,1.0,0.0,0.5186019364819746,0.2136176153498452,0.24174685992247405,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_L2,16,5,13.270743400091305,0.6382155001629144,49.330340917351165,0.9999273097332267,0.9999182458284227,0.9999273097332267,0.9999212592189551,0.9998604604515636,0.2,0.0,0.8799447153719356,0.75968773533353,0.7776143071022416,0.0,0.0,0.0,0.0,0.5066239005597151,0.5011672050898826,0.5066239005597151,0.5013365471136054,0.032635618514287895,1.0,0.0,0.5128055672604056,0.2076593359176572,0.22623582283836674,0.0,0.0,0.0,0.0
Bot-IoT,FGSM,16,10,12.87190270004794,0.5374152001459152,82.41440721087447,0.9999454822999201,0.9999363981659138,0.9999454822999201,0.9999407827605781,0.9998953451913408,0.06666666666666667,0.0,0.8932799115444222,0.7864990802841443,0.7930141890826506,0.0,0.0,0.0,0.0,0.1758014101911754,0.17305770737123213,0.1758014101911754,0.17418783398652468,-0.6125865098590644,0.9333333333333333,0.0,0.380651324462033,0.1922750849462394,0.09517976065399428,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,16,10,12.87190270004794,0.5301951000001281,47.5476121247365,0.9999454822999201,0.9999363981659138,0.9999454822999201,0.9999407827605781,0.9998953451913408,0.06666666666666667,0.0,0.8932799115444222,0.7864990802841443,0.7930141890826506,0.0,0.0,0.0,0.0,0.524469361052555,0.5128336446110265,0.524469361052555,0.5100427257391857,0.06150840794493861,1.0,0.0,0.5268518641663353,0.2174894851299968,0.2504643317385692,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_L2,16,10,12.87190270004794,0.5222616002429277,47.89743403358291,0.9999454822999201,0.9999363981659138,0.9999454822999201,0.9999407827605781,0.9998953451913408,0.06666666666666667,0.0,0.8932799115444222,0.7864990802841443,0.7930141890826506,0.0,0.0,0.0,0.0,0.520971141964091,0.5080793643593362,0.520971141964091,0.5059298049502132,0.052925078999945224,1.0,1.817504384729328e-05,0.5194013558706243,0.21025895776095763,0.23351826225355432,0.0,4.034861200774693e-05,0.0,0.0
Bot-IoT,FGSM,16,15,12.806150499964133,0.5245785003062338,93.66776913571273,0.9999454822999201,0.9999364039940905,0.9999454822999201,0.9999402928844067,0.9998953447897293,0.13333333333333333,0.0,0.8866162437758998,0.7730990589327796,0.7855916620520335,0.0,0.0,0.0,0.0,0.06326779094279276,0.05771036438559892,0.06326779094279276,0.05952598844081433,-0.8050457555697348,0.9333333333333333,0.00012722530693105296,0.34016117865040024,0.19017308350345144,0.039380398992167366,0.0,0.00028244028405422856,0.0,0.0
Bot-IoT,RANDOM_LINF,16,15,12.806150499964133,0.5567689000163227,48.5307479828451,0.9999454822999201,0.9999364039940905,0.9999454822999201,0.9999402928844067,0.9998953447897293,0.13333333333333333,0.0,0.8866162437758998,0.7730990589327796,0.7855916620520335,0.0,0.0,0.0,0.0,0.5146380024714691,0.5088525843980125,0.5146380024714691,0.5091597164650272,0.059595362825801475,1.0,0.00036350087694586564,0.5340929966465419,0.2175272894725992,0.2559468038850269,0.0001557659357205905,0.00032278889606197545,0.005569996286669142,0.0
