Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_bots,Clean_Miss_brute force,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_port scanning,Clean_Miss_web attacks,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_bots,Adv_Miss_brute force,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_port scanning,Adv_Miss_web attacks
CICIDS,FGSM,16,10,70.92925769998692,4.174087600084022,15.42871084258486,0.9858098069824318,0.9843828071979195,0.9858098069824318,0.9848214124582931,0.9519132457447453,0.00041287600355121093,0.08192485230035589,0.8314158797661529,0.6729377752380996,0.6918513732072739,1.0,0.05191256830601093,0.08381830254267078,0.06555007871170869,0.07585864711395336,1.0,0.8315226985565832,0.8223167912200471,0.8315226985565832,0.7554322192686233,0.045423969976313885,0.0,0.9976391547939252,0.5006170358172763,0.14374435131672306,0.13149839417505857,1.0,0.9994535519125683,0.9983205093153146,0.9959482825363235,1.0,1.0
CICIDS,RANDOM_LINF,16,10,70.92925769998692,4.041976700071245,15.468579850084597,0.9858098069824318,0.9843828071979195,0.9858098069824318,0.9848214124582931,0.9519132457447453,0.00041287600355121093,0.08192485230035589,0.8314158797661529,0.6729377752380996,0.6918513732072739,1.0,0.05191256830601093,0.08381830254267078,0.06555007871170869,0.07585864711395336,1.0,0.8311240084815859,0.6907671174744993,0.8311240084815859,0.7544733336190603,0.0,0.0,1.0,0.5,0.14285714285714285,0.12968209762058736,1.0,1.0,1.0,1.0,1.0,1.0
CICIDS,RANDOM_L2,16,10,70.92925769998692,3.906061499612406,15.468579850084597,0.9858098069824318,0.9843828071979195,0.9858098069824318,0.9848214124582931,0.9519132457447453,0.00041287600355121093,0.08192485230035589,0.8314158797661529,0.6729377752380996,0.6918513732072739,1.0,0.05191256830601093,0.08381830254267078,0.06555007871170869,0.07585864711395336,1.0,0.8311240084815859,0.6907671174744993,0.8311240084815859,0.7544733336190603,0.0,0.0,1.0,0.5,0.14285714285714285,0.12968209762058736,1.0,1.0,1.0,1.0,1.0,1.0
CICIDS,FGSM,16,15,67.36988450004719,1.856205299962312,16.159444293475566,0.9930556519772846,0.9922501863075842,0.9930556519772846,0.9923829729734893,0.9766473157877468,0.0004725401659141027,0.03872490867874887,0.860156434298431,0.7242698447226663,0.7503962819088873,0.8123393316195373,0.026775956284153007,0.022692653204702574,0.04392371416036543,0.01212856276531231,1.0,0.831461209042529,0.8026133501438328,0.831461209042529,0.7554013607284178,0.04141147833748573,7.398356132998578e-05,0.9976391547939252,0.5006070482950254,0.14362763387434027,0.13149237833065133,1.0,0.9994535519125683,0.9983205093153146,0.9959482825363235,1.0,1.0
CICIDS,RANDOM_LINF,16,15,67.36988450004719,1.7574625997804105,16.19217258321416,0.9930556519772846,0.9922501863075842,0.9930556519772846,0.9923829729734893,0.9766473157877468,0.0004725401659141027,0.03872490867874887,0.860156434298431,0.7242698447226663,0.7503962819088873,0.8123393316195373,0.026775956284153007,0.022692653204702574,0.04392371416036543,0.01212856276531231,1.0,0.831133926145143,0.7364383452142396,0.831133926145143,0.7545596872287317,0.010828447697200427,3.1025364428703715e-05,0.9996006530497187,0.5000579200465688,0.14288768837087168,0.12982864288249105,1.0,1.0,0.9996875366168028,0.9993548220599241,0.9999448701692486,1.0
CICIDS,RANDOM_L2,16,15,67.36988450004719,1.771155800204724,16.19851988789074,0.9930556519772846,0.9922501863075842,0.9930556519772846,0.9923829729734893,0.9766473157877468,0.0004725401659141027,0.03872490867874887,0.860156434298431,0.7242698447226663,0.7503962819088873,0.8123393316195373,0.026775956284153007,0.022692653204702574,0.04392371416036543,0.01212856276531231,1.0,0.8310704530983772,0.7213746861171885,0.8310704530983772,0.7544950905494142,0.003949304645540049,9.068952679159546e-05,0.999776835527784,0.5000255686201182,0.14286750524381717,0.12977072943228882,1.0,1.0,0.9996875366168028,0.9997161217063666,1.0,1.0
CICIDS,FGSM,16,20,54.11658679996617,1.8633396995719522,17.24106468101819,0.9955191996048803,0.9946837671113972,0.9955191996048803,0.9949399762806548,0.9849654542285106,0.00047492673240861837,0.024090017500792822,0.871558078798449,0.7450407386126947,0.7733680148413784,0.7043701799485861,0.024043715846994537,0.01015505995391165,0.020619886964824898,0.013506808534097801,1.0,0.8231085527946984,0.7241877525256297,0.8231085527946984,0.7513784877933217,-0.011594682792102016,0.010145294168186113,0.9955954380483679,0.4994114723230549,0.14281925278587637,0.13084903910945703,0.9691516709511568,0.9475409836065574,0.998164277623716,0.994838576479393,0.9996140911847401,0.9696969696969697
CICIDS,RANDOM_LINF,16,20,54.11658679996617,1.7847697001416236,17.728220314945332,0.9955191996048803,0.9946837671113972,0.9955191996048803,0.9949399762806548,0.9849654542285106,0.00047492673240861837,0.024090017500792822,0.871558078798449,0.7450407386126947,0.7733680148413784,0.7043701799485861,0.024043715846994537,0.01015505995391165,0.020619886964824898,0.013506808534097801,1.0,0.818236996455427,0.7171923687969426,0.818236996455427,0.7541118249740365,0.037215618278354144,0.0187631857798822,0.9627550241369995,0.5033424159644324,0.14382614450019274,0.14007806415821988,0.9897172236503856,0.9846994535519126,0.9634808420888177,0.9518181114351338,0.9820828050057886,0.972027972027972
CICIDS,RANDOM_L2,16,20,54.11658679996617,1.950319500407204,18.416902872353724,0.9955191996048803,0.9946837671113972,0.9955191996048803,0.9949399762806548,0.9849654542285106,0.00047492673240861837,0.024090017500792822,0.871558078798449,0.7450407386126947,0.7733680148413784,0.7043701799485861,0.024043715846994537,0.01015505995391165,0.020619886964824898,0.013506808534097801,1.0,0.8113501708813431,0.7109015224005493,0.8113501708813431,0.7505428752803127,0.024318547539272508,0.026825007398356134,0.9590082101034778,0.5024484963252467,0.14347095425888062,0.1385410251041695,0.9768637532133676,0.980327868852459,0.957934617037066,0.9517148829647216,0.9730966425933072,0.9790209790209791
CICIDS,FGSM,32,5,161.67900409991853,6.631544199772179,14.99471388532404,0.9814678538771122,0.980213786151938,0.9814678538771122,0.980262860496165,0.9369465577742158,0.0004582207669470087,0.10748305711835938,0.8172609396373419,0.648059822713887,0.6774607762299395,1.0,0.17923497267759564,0.13189860563215247,0.10232522129603344,0.03655107778819119,1.0,0.8315207150238718,0.8186855551084868,0.8315207150238718,0.7554274367447925,0.04530216588383029,0.0,0.997650900292463,0.5005771648468499,0.14366633496980571,0.13134221088246453,1.0,1.0,0.9983205093153146,0.9959482825363235,1.0,1.0
CICIDS,RANDOM_LINF,32,5,161.67900409991853,6.71008100034669,15.034384539552637,0.9814678538771122,0.980213786151938,0.9814678538771122,0.980262860496165,0.9369465577742158,0.0004582207669470087,0.10748305711835938,0.8172609396373419,0.648059822713887,0.6774607762299395,1.0,0.17923497267759564,0.13189860563215247,0.10232522129603344,0.03655107778819119,1.0,0.8311240084815859,0.6907671174744993,0.8311240084815859,0.7544733336190603,0.0,0.0,1.0,0.5,0.14285714285714285,0.12968209762058736,1.0,1.0,1.0,1.0,1.0,1.0
CICIDS,RANDOM_L2,32,5,161.67900409991853,6.643239399883896,15.034384539552637,0.9814678538771122,0.980213786151938,0.9814678538771122,0.980262860496165,0.9369465577742158,0.0004582207669470087,0.10748305711835938,0.8172609396373419,0.648059822713887,0.6774607762299395,1.0,0.17923497267759564,0.13189860563215247,0.10232522129603344,0.03655107778819119,1.0,0.8311240084815859,0.6907671174744993,0.8311240084815859,0.7544733336190603,0.0,0.0,1.0,0.5,0.14285714285714285,0.12968209762058736,1.0,1.0,1.0,1.0,1.0,1.0
CICIDS,FGSM,32,10,147.55248499987647,3.5820340004283935,16.161031119644708,0.9931330097530303,0.9915579203580345,0.9931330097530303,0.9922885660363883,0.9769105628437083,0.00046776703292507137,0.03826683423577914,0.8465765729637778,0.6970304370930569,0.705020683744327,1.0,0.03715846994535519,0.02183337890091005,0.044543084982838266,0.004796295275373504,1.0,0.8315226985565832,0.8223167912200471,0.8315226985565832,0.7554322192686233,0.045423969976313885,0.0,0.9976391547939252,0.5006170358172763,0.14374435131672306,0.13149839417505857,1.0,0.9994535519125683,0.9983205093153146,0.9959482825363235,1.0,1.0
CICIDS,RANDOM_LINF,32,10,147.55248499987647,3.391584299970418,16.200900127144447,0.9931330097530303,0.9915579203580345,0.9931330097530303,0.9922885660363883,0.9769105628437083,0.00046776703292507137,0.03826683423577914,0.8465765729637778,0.6970304370930569,0.705020683744327,1.0,0.03715846994535519,0.02183337890091005,0.044543084982838266,0.004796295275373504,1.0,0.8311240084815859,0.6907671174744993,0.8311240084815859,0.7544733336190603,0.0,0.0,1.0,0.5,0.14285714285714285,0.12968209762058736,1.0,1.0,1.0,1.0,1.0,1.0
CICIDS,RANDOM_L2,32,10,147.55248499987647,3.408693599747494,16.200900127144447,0.9931330097530303,0.9915579203580345,0.9931330097530303,0.9922885660363883,0.9769105628437083,0.00046776703292507137,0.03826683423577914,0.8465765729637778,0.6970304370930569,0.705020683744327,1.0,0.03715846994535519,0.02183337890091005,0.044543084982838266,0.004796295275373504,1.0,0.8311240084815859,0.6907671174744993,0.8311240084815859,0.7544733336190603,0.0,0.0,1.0,0.5,0.14285714285714285,0.12968209762058736,1.0,1.0,1.0,1.0,1.0,1.0
CICIDS,FGSM,32,15,134.32128130015917,3.1938024999108166,16.39469127305113,0.9954696112870945,0.9946372324858445,0.9954696112870945,0.9948333918106782,0.9848007728198274,0.0004653804664305557,0.024407145961310328,0.8655361396325808,0.733026329789914,0.7573265646850617,0.794344473007712,0.022950819672131147,0.0059368042807483494,0.02624583860228651,0.007166877997684547,0.9976689976689976,0.8315226985565832,0.8223167912200471,0.8315226985565832,0.7554322192686233,0.045423969976313885,0.0,0.9976391547939252,0.5006170358172763,0.14374435131672306,0.13149839417505857,1.0,0.9994535519125683,0.9983205093153146,0.9959482825363235,1.0,1.0
CICIDS,RANDOM_LINF,32,15,134.32128130015917,3.170708999969065,16.43456028055087,0.9954696112870945,0.9946372324858445,0.9954696112870945,0.9948333918106782,0.9848007728198274,0.0004653804664305557,0.024407145961310328,0.8655361396325808,0.733026329789914,0.7573265646850617,0.794344473007712,0.022950819672131147,0.0059368042807483494,0.02624583860228651,0.007166877997684547,0.9976689976689976,0.8311240084815859,0.6907671174744993,0.8311240084815859,0.7544733336190603,0.0,0.0,1.0,0.5,0.14285714285714285,0.12968209762058736,1.0,1.0,1.0,1.0,1.0,1.0
CICIDS,RANDOM_L2,32,15,134.32128130015917,2.969637099886313,16.43456028055087,0.9954696112870945,0.9946372324858445,0.9954696112870945,0.9948333918106782,0.9848007728198274,0.0004653804664305557,0.024407145961310328,0.8655361396325808,0.733026329789914,0.7573265646850617,0.794344473007712,0.022950819672131147,0.0059368042807483494,0.02624583860228651,0.007166877997684547,0.9976689976689976,0.8311240084815859,0.6907671174744993,0.8311240084815859,0.7544733336190603,0.0,0.0,1.0,0.5,0.14285714285714285,0.12968209762058736,1.0,1.0,1.0,1.0,1.0,1.0
CICIDS,FGSM,32,20,88.73638999997638,3.125094400253147,16.712849919964455,0.9973301649704156,0.9973372425483433,0.9973301649704156,0.9971146672467222,0.9910605812357052,0.0005250446287934474,0.013119721866594627,0.920311098408783,0.8409373277456504,0.8810018249527467,0.7840616966580977,0.022950819672131147,0.004296371518962621,0.013368086918372086,0.0013231159380340703,0.27505827505827507,0.830201665770771,0.7645279934930866,0.830201665770771,0.755473240374134,0.040443177539116346,0.0015894532853474364,0.9875850080456665,0.5010013235852713,0.14355864294085888,0.1314944119021681,1.0,0.5316939890710383,0.9983205093153146,0.9959482825363235,1.0,1.0
