Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_analysis,Clean_Miss_backdoor,Clean_Miss_dos,Clean_Miss_exploits,Clean_Miss_fuzzers,Clean_Miss_generic,Clean_Miss_reconnaissance,Clean_Miss_shellcode,Clean_Miss_worms,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_analysis,Adv_Miss_backdoor,Adv_Miss_dos,Adv_Miss_exploits,Adv_Miss_fuzzers,Adv_Miss_generic,Adv_Miss_reconnaissance,Adv_Miss_shellcode,Adv_Miss_worms
UNSW-NB15,RANDOM_L2,1,10,2048,2,3.4655299186706543,38.53878474235535,-9.53821114511976,0.21448525482194045,0.4428627669896681,0.21448525482194045,0.27439118868956675,0.11294912950931384,0.583972972972973,0.015772522721256507,0.5182039949330625,0.14210772131761498,0.08180522168671435,0.06794682422451995,0.018867924528301886,0.030569821472242603,0.039974847287100254,0.007588254701418674,0.0014837581474219702,0.004004576659038902,0.0,0.0,0.30986736627313805,0.2851700647943026,0.30986736627313805,0.2726503403446996,0.04238954794465331,0.4511081081081081,0.46543280684726024,0.511266971847371,0.10193560795424361,0.0923308477023022,0.5435745937961596,0.5728987993138936,0.4944974321349963,0.471703197987783,0.4976905311778291,0.43823856711356046,0.46510297482837526,0.4973544973544973,0.5227272727272727
UNSW-NB15,FGSM,1,10,2048,3,3.481491804122925,36.41007351875305,4.493999902832435,0.4240878394791818,0.7286622418158213,0.4240878394791818,0.4932324318487822,0.341834194141134,0.6137297297297297,0.011537104032471544,0.5986071873665899,0.15545760887194865,0.18404832733889817,0.0014771048744460858,0.010291595197255575,0.025189532893127906,0.01015091627739849,0.001649620587264929,0.013936728313284935,0.007723112128146453,0.0,0.0,0.3791478404508575,0.2557882258480622,0.3791478404508575,0.2905192955099851,0.09995583839335356,0.24654054054054053,0.6106061942998323,0.5795438765707839,0.14007211323064497,0.09094427200747633,0.11521418020679468,0.1732418524871355,0.23037417461482024,0.5020661157024794,0.47838997030682945,0.8083832335329342,0.7008009153318078,0.8888888888888888,0.6590909090909091
UNSW-NB15,RANDOM_LINF,1,10,2048,3,3.481491804122925,39.55573058128357,9.132536559296506,0.4240878394791818,0.7286622418158213,0.4240878394791818,0.4932324318487822,0.341834194141134,0.6137297297297297,0.011537104032471544,0.5986071873665899,0.15545760887194865,0.18404832733889817,0.0014771048744460858,0.010291595197255575,0.025189532893127906,0.01015091627739849,0.001649620587264929,0.013936728313284935,0.007723112128146453,0.0,0.0,0.33276247388621677,0.3401939621457853,0.33276247388621677,0.2850313860529331,0.011018266917634295,0.35075675675675677,0.6531589164387188,0.5283341877922773,0.10277994998128555,0.09243561733267071,0.5406203840472673,0.5334476843910806,0.5859623379799462,0.662504491555875,0.5682942923127681,0.7179269779026018,0.5529176201372997,0.5423280423280423,0.6818181818181818
UNSW-NB15,RANDOM_L2,1,10,2048,3,3.481491804122925,39.93570399284363,9.07909439828985,0.4240878394791818,0.7286622418158213,0.4240878394791818,0.4932324318487822,0.341834194141134,0.6137297297297297,0.011537104032471544,0.5986071873665899,0.15545760887194865,0.18404832733889817,0.0014771048744460858,0.010291595197255575,0.025189532893127906,0.01015091627739849,0.001649620587264929,0.013936728313284935,0.007723112128146453,0.0,0.0,0.33329689549628333,0.3359217833632665,0.3332968954962833,0.2845178747823837,0.01040199989941458,0.34697297297297297,0.654107473749228,0.5281431342879087,0.10298761272786405,0.08985971179217278,0.5406203840472673,0.548885077186964,0.5822939594032771,0.6644807761408552,0.5557571758495546,0.7201526151237349,0.5643592677345538,0.6031746031746031,0.6363636363636364
UNSW-NB15,FGSM,1,15,1024,2,2.7563462257385254,21.958744287490845,-20.096681727639314,0.12145945683330904,0.5103152345711587,0.12145945683330904,0.159464217919717,0.003629917309433199,0.8026756756756757,0.00522809494396894,0.4982254267515918,0.16352134462816348,0.05638298075968538,0.0,0.010291595197255575,0.02690144289557349,0.006288178224937119,0.00511382382052128,0.0004769222616713476,0.003146453089244851,0.0,0.0,0.3224262741097022,0.2383522749764007,0.3224262741097022,0.26900891998304094,0.005924525710975946,0.3378108108108108,0.5742742433600988,0.5532237120789472,0.12844864638630257,0.08007528357942566,0.7503692762186115,0.7221269296740995,0.7111763267302519,0.6798418972332015,0.7716925107225339,0.37422500132478403,0.7314073226544623,0.8518518518518519,0.20454545454545456
UNSW-NB15,RANDOM_LINF,1,15,1024,2,2.7563462257385254,16.68134355545044,-21.234756838167417,0.12145945683330904,0.5103152345711587,0.12145945683330904,0.159464217919717,0.003629917309433199,0.8026756756756757,0.00522809494396894,0.4982254267515918,0.16352134462816348,0.05638298075968538,0.0,0.010291595197255575,0.02690144289557349,0.006288178224937119,0.00511382382052128,0.0004769222616713476,0.003146453089244851,0.0,0.0,0.33380702521498323,0.24559137659640684,0.3338070252149832,0.28130737807957507,0.032201536910792174,0.34143243243243243,0.5806714903379511,0.5151126133408308,0.1019205410157746,0.08861480736059144,0.5923190546528804,0.5866209262435678,0.5947664465639521,0.6196550485088035,0.5981524249422633,0.544592231466271,0.5986842105263158,0.5952380952380952,0.6590909090909091
UNSW-NB15,RANDOM_L2,1,15,1024,2,2.7563462257385254,16.823314666748047,-21.402370888597382,0.12145945683330904,0.5103152345711587,0.12145945683330904,0.159464217919717,0.003629917309433199,0.8026756756756757,0.00522809494396894,0.4982254267515918,0.16352134462816348,0.05638298075968538,0.0,0.010291595197255575,0.02690144289557349,0.006288178224937119,0.00511382382052128,0.0004769222616713476,0.003146453089244851,0.0,0.0,0.3354831657192829,0.24664348822209836,0.3354831657192829,0.28262591740878606,0.03437947096713424,0.33578378378378376,0.5782008294361599,0.5107140281569087,0.10221271926675735,0.08859624443169374,0.5923190546528804,0.6106346483704974,0.5984348251406212,0.6203736974487962,0.593038601121742,0.5388691643262148,0.5969679633867276,0.582010582010582,0.6818181818181818
UNSW-NB15,FGSM,1,15,1024,3,2.767543315887451,16.00301957130432,-20.85944711655249,0.20555798474469222,0.46093043372951426,0.20555798474469222,0.2671277413696979,0.11234562274975257,0.602027027027027,0.0033530397952880966,0.524334172765699,0.1456250735611798,0.07667050161397874,0.0,0.0137221269296741,0.01491807287845439,0.00583902263744161,0.0003299241174529858,0.0006358963488951301,0.0011441647597254005,0.0,0.0,0.41415245591021715,0.2271510347543202,0.41415245591021715,0.28734500815825675,0.02843104760248528,0.09197297297297297,0.8307376687549634,0.5578884245150486,0.10781156520417931,0.07248190282732891,0.8700147710487445,0.8747855917667239,0.8190266568843237,0.8681279195113187,0.8982184097657538,0.7738328652429654,0.9041762013729977,0.7962962962962963,0.8409090909090909
UNSW-NB15,RANDOM_LINF,1,15,1024,3,2.767543315887451,16.339906930923462,-17.46344070349317,0.20555798474469222,0.46093043372951426,0.20555798474469222,0.2671277413696979,0.11234562274975257,0.602027027027027,0.0033530397952880966,0.524334172765699,0.1456250735611798,0.07667050161397874,0.0,0.0137221269296741,0.01491807287845439,0.00583902263744161,0.0003299241174529858,0.0006358963488951301,0.0011441647597254005,0.0,0.0,0.38019239177962394,0.24714892181734996,0.38019239177962394,0.2964279925869065,0.05246126570350191,0.20794594594594595,0.6809317921115327,0.5192214875576283,0.10880854029673462,0.08968425985239953,0.6661742983751846,0.6500857632933105,0.6747370995353387,0.7713798059647862,0.6812933025404158,0.6325578930634307,0.6667620137299771,0.6825396825396826,0.8181818181818182
UNSW-NB15,RANDOM_L2,1,15,1024,3,2.767543315887451,16.533677577972412,-17.67113637467813,0.20555798474469222,0.46093043372951426,0.20555798474469222,0.2671277413696979,0.11234562274975257,0.602027027027027,0.0033530397952880966,0.524334172765699,0.1456250735611798,0.07667050161397874,0.0,0.0137221269296741,0.01491807287845439,0.00583902263744161,0.0003299241174529858,0.0006358963488951301,0.0011441647597254005,0.0,0.0,0.38226934849147354,0.24930667320128572,0.38226934849147354,0.29865533994267635,0.056508122936945036,0.2067027027027027,0.6778214065119562,0.5150965539890909,0.10886022549853933,0.09120914465534889,0.6395864106351551,0.62778730703259,0.6742479823917829,0.7708408192597916,0.6709006928406467,0.6301732817550739,0.6721967963386728,0.6587301587301587,0.7272727272727273
