Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_analysis,Clean_Miss_backdoor,Clean_Miss_dos,Clean_Miss_exploits,Clean_Miss_fuzzers,Clean_Miss_generic,Clean_Miss_reconnaissance,Clean_Miss_shellcode,Clean_Miss_worms,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_analysis,Adv_Miss_backdoor,Adv_Miss_dos,Adv_Miss_exploits,Adv_Miss_fuzzers,Adv_Miss_generic,Adv_Miss_reconnaissance,Adv_Miss_shellcode,Adv_Miss_worms
UNSW-NB15,RANDOM_LINF,1,5,2048,3,5.547199487686157,45.99853992462158,0.5052713404265663,0.13876742943205558,0.529593104333343,0.13876742943205558,0.16605958123981657,0.05347178280795503,0.8378378378378378,0.002823612459189976,0.634448951882743,0.14704181973516936,0.06866293001354487,0.0,0.0,0.0046466128637808754,0.007905138339920948,0.0028043549983503796,0.00021196544963171003,0.0,0.0,0.0,0.13371471602778992,0.296469402551932,0.13371471602778992,0.04314986306292428,-0.004124651965176467,0.9889729729729729,0.00809582634783376,0.5408621924642764,0.10941083509729661,0.02932503465440971,0.0014771048744460858,0.005145797598627788,0.0046466128637808754,0.013654329859863456,0.009237875288683603,0.005617084415240316,0.007437070938215103,0.010582010582010581,0.0
UNSW-NB15,RANDOM_L2,1,5,2048,3,5.547199487686157,45.863224267959595,0.43968323373657914,0.13876742943205558,0.529593104333343,0.13876742943205558,0.16605958123981657,0.05347178280795503,0.8378378378378378,0.002823612459189976,0.634448951882743,0.14704181973516936,0.06866293001354487,0.0,0.0,0.0046466128637808754,0.007905138339920948,0.0028043549983503796,0.00021196544963171003,0.0,0.0,0.0,0.1343705970946898,0.2827359985085112,0.1343705970946898,0.043447901899761325,-0.0018348117187428016,0.9888648648648649,0.008051707403158916,0.5448502532075825,0.10864266037000266,0.029625158408912677,0.007385524372230428,0.005145797598627788,0.006113964294448521,0.012845849802371542,0.009072913229957109,0.005352127603200679,0.007437070938215103,0.013227513227513227,0.045454545454545456
UNSW-NB15,FGSM,1,10,1024,2,3.63254714012146,11.43526577949524,34.27221493465481,0.43783704999271245,0.756230814730213,0.43783704999271245,0.530016530542136,0.35038185931115595,0.5173783783783784,0.003683931880349422,0.6388776984837929,0.15722385100307798,0.20186279875228932,0.008862629246676515,0.0,0.008070432868672046,0.008713618397412864,0.003794127350709337,0.00037093953685549255,0.0002860411899313501,0.0,0.0,0.0951149006461643,0.25345617976955653,0.0951149006461643,0.11337345550656024,0.02995839770606713,0.9151351351351351,0.11389305567810817,0.549457273551777,0.12319905873993842,0.07125398094571295,0.43131462333825704,0.4219554030874786,0.25262900464661286,0.15055695292849444,0.22055427251732102,0.02358115627152774,0.03289473684210526,0.037037037037037035,0.11363636363636363
UNSW-NB15,RANDOM_LINF,1,10,1024,2,3.63254714012146,14.950156927108765,37.83462080357577,0.43783704999271245,0.756230814730213,0.43783704999271245,0.530016530542136,0.35038185931115595,0.5173783783783784,0.003683931880349422,0.6388776984837929,0.15722385100307798,0.20186279875228932,0.008862629246676515,0.0,0.008070432868672046,0.008713618397412864,0.003794127350709337,0.00037093953685549255,0.0002860411899313501,0.0,0.0,0.05949084195695477,0.3387981614808483,0.05949084195695477,0.06431871499449128,0.0028394830224791703,0.957081081081081,0.03644224830142063,0.5086977349332474,0.10112792307669098,0.03360707306074843,0.03545051698670606,0.058319039451114926,0.0347273171924676,0.03135106000718649,0.029198284394589245,0.04080334905410418,0.041189931350114416,0.0291005291005291,0.022727272727272728
UNSW-NB15,RANDOM_L2,1,10,1024,2,3.63254714012146,14.640801668167114,38.001020259437404,0.43783704999271245,0.756230814730213,0.43783704999271245,0.530016530542136,0.35038185931115595,0.5173783783783784,0.003683931880349422,0.6388776984837929,0.15722385100307798,0.20186279875228932,0.008862629246676515,0.0,0.008070432868672046,0.008713618397412864,0.003794127350709337,0.00037093953685549255,0.0002860411899313501,0.0,0.0,0.05782684739833843,0.33136475838522633,0.05782684739833843,0.06277151161641767,0.0012795365052496797,0.958027027027027,0.0360010588546722,0.5076358883659542,0.10140160040601487,0.03255300760493388,0.053175775480059084,0.018867924528301886,0.03546099290780142,0.030183255479698166,0.034147146156384034,0.040697366329288324,0.03318077803203661,0.026455026455026454,0.06818181818181818
UNSW-NB15,FGSM,1,10,1024,3,3.6134932041168213,7.6361589431762695,32.41145605596852,0.4062575912160521,0.7271968378397455,0.4062575912160521,0.46872170932667806,0.3303325970971094,0.691027027027027,0.015441630636195183,0.6493142275115914,0.14433878337942974,0.18813100473098104,0.011816838995568686,0.0,0.008070432868672046,0.016978081207330218,0.013032002639392939,0.0011658099729744051,0.10497711670480549,0.005291005291005291,0.0,0.08214303065636691,0.17593451151316541,0.08214303065636691,0.10776089593535663,-0.0387239611181177,0.8836216216216216,0.2435806935498103,0.533433586304531,0.11238220922138845,0.04415135549127153,0.9689807976366323,0.869639794168096,0.7050623624358033,0.34629895795903703,0.43071593533487296,0.0051401621535689685,0.11842105263157894,0.037037037037037035,0.11363636363636363
UNSW-NB15,RANDOM_LINF,1,10,1024,3,3.6134932041168213,15.566726446151733,35.23053004906962,0.4062575912160521,0.7271968378397455,0.4062575912160521,0.46872170932667806,0.3303325970971094,0.691027027027027,0.015441630636195183,0.6493142275115914,0.14433878337942974,0.18813100473098104,0.011816838995568686,0.0,0.008070432868672046,0.016978081207330218,0.013032002639392939,0.0011658099729744051,0.10497711670480549,0.005291005291005291,0.0,0.05395229072535588,0.32785319063866236,0.05395229072535588,0.055104929233499446,0.001036772600629136,0.9677297297297297,0.03002294185123092,0.5099224251268434,0.10117259215638932,0.032437992753078175,0.03545051698670606,0.029159519725557463,0.03032526290046466,0.029464606539705354,0.03216760145166612,0.028827301149912565,0.031464530892448515,0.042328042328042326,0.06818181818181818
UNSW-NB15,RANDOM_L2,1,10,1024,3,3.6134932041168213,15.496137857437134,35.31555166885294,0.4062575912160521,0.7271968378397455,0.4062575912160521,0.46872170932667806,0.3303325970971094,0.691027027027027,0.015441630636195183,0.6493142275115914,0.14433878337942974,0.18813100473098104,0.011816838995568686,0.0,0.008070432868672046,0.016978081207330218,0.013032002639392939,0.0011658099729744051,0.10497711670480549,0.005291005291005291,0.0,0.05310207452752271,0.32459230280259677,0.05310207452752271,0.05388722050618848,-0.00039654226289435467,0.9685945945945946,0.030111179740580606,0.5076926303034582,0.10100563643252716,0.030840731089366708,0.033973412112259974,0.03945111492281304,0.02739056003912937,0.02811713977721883,0.032497525569119105,0.03084097292141381,0.02917620137299771,0.026455026455026454,0.06818181818181818
UNSW-NB15,FGSM,1,10,2048,2,3.638669967651367,8.73076057434082,17.807170966331437,0.2524777729193995,0.5153873981846152,0.2524777729193995,0.2983546819167412,0.15343807091839787,0.6296486486486487,0.005139857054619254,0.6404804833884413,0.15539736756779202,0.10681391818913158,0.014771048744460856,0.0,0.00586940572267058,0.012935680919870643,0.0064335202903332235,0.0005829049864872026,0.0011441647597254005,0.0026455026455026454,0.0,0.07440606325608512,0.15687504074991634,0.07440606325608512,0.09871967313302168,-0.05057796957285931,0.8889459459459459,0.2472425659578223,0.5397017159824015,0.11505645100203157,0.037921828428485224,0.8847858197932054,0.8113207547169812,0.6876987038395695,0.3760330578512397,0.4153744638733091,0.006570928938583011,0.1284324942791762,0.07142857142857142,0.45454545454545453
UNSW-NB15,RANDOM_LINF,1,10,2048,2,3.638669967651367,14.957962274551392,20.491424962347565,0.2524777729193995,0.5153873981846152,0.2524777729193995,0.2983546819167412,0.15343807091839787,0.6296486486486487,0.005139857054619254,0.6404804833884413,0.15539736756779202,0.10681391818913158,0.014771048744460856,0.0,0.00586940572267058,0.012935680919870643,0.0064335202903332235,0.0005829049864872026,0.0011441647597254005,0.0026455026455026454,0.0,0.047563523295923824,0.3610170805567681,0.047563523295923824,0.04990527232412682,-0.000991357448915175,0.9704324324324324,0.025434571605047206,0.5070144460723119,0.10100189701705482,0.028953313525735942,0.008862629246676515,0.025728987993138937,0.022010271460014674,0.02551203736974488,0.030517980864401186,0.024693974882094218,0.02717391304347826,0.031746031746031744,0.0
