Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_F1_Macro;Clean_Miss_bots;Clean_Miss_brute force;Clean_Miss_ddos;Clean_Miss_dos;Clean_Miss_port scanning;Clean_Miss_web attacks;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_F1_Macro;Adv_Miss_bots;Adv_Miss_brute force;Adv_Miss_ddos;Adv_Miss_dos;Adv_Miss_port scanning;Adv_Miss_web attacks
CICIDS;FGSM;gaussian;4;5;1024;3;283,25370359420776;38,26147127151489;-3,9795616789414345;0,7853044028475595;0,912386799633932;0,7853044028475595;0,8160157791808635;0,5207804949434273;0,2085859116206695;0,1584585207719141;0,7481646415871328;0,2768219564090613;0,3698661259940303;0,1619537275064267;0,0120218579234972;0,001952896144983;0,0083873132209863;0,7055515739566679;0,5431235431235432;0,8251000196369739;0,7550033214936369;0,8251000196369739;0,7536936837534143;0,0076033157569645;0,0087777915668286;0,9924476444402682;0,3421052472550872;0,1303480262085482;0,1334754592617519;1,0;1,0;0,9999609420771004;0,9834834447340576;0,9998897403384972;1,0
CICIDS;RANDOM_LINF;gaussian;4;5;1024;3;283,25370359420776;22,484694242477417;-4,579977030691207;0,7853044028475595;0,912386799633932;0,7853044028475595;0,8160157791808635;0,5207804949434273;0,2085859116206695;0,1584585207719141;0,7481646415871328;0,2768219564090613;0,3698661259940303;0,1619537275064267;0,0120218579234972;0,001952896144983;0,0083873132209863;0,7055515739566679;0,5431235431235432;0,8311041731544716;0,7151555936274954;0,8311041731544716;0,7545169448563744;0,0059475665561414;5,489102937386041e-05;0,9997885810263216;0,6179283403790663;0,1986902025423598;0,1297764923778736;1,0;1,0;0,9998437683084014;0,9996645074711604;0,9999448701692486;1,0
CICIDS;RANDOM_L2;gaussian;4;5;1024;3;283,25370359420776;22,40112590789795;-4,579580324148913;0,7853044028475595;0,912386799633932;0,7853044028475595;0,8160157791808635;0,5207804949434273;0,2085859116206695;0,1584585207719141;0,7481646415871328;0,2768219564090613;0,3698661259940303;0,1619537275064267;0,0120218579234972;0,001952896144983;0,0083873132209863;0,7055515739566679;0,5431235431235432;0,8311002060890487;0,7164017724584812;0,8311002060890487;0,7545163215488936;0,0055265001500808;6,205072885740743e-05;0,9998120720233972;0,5771010369790937;0,1736194093930898;0,1297830673418276;1,0;1,0;0,9999218841542008;0,9996387003535576;1,0;1,0
CICIDS;FGSM;gaussian;4;5;2048;2;282,3298797607422;37,94270372390747;-4,889011427131951;0,7764419786928917;0,9105111161872924;0,7764419786928917;0,808890839457546;0,5123404766321769;0,2193445533779462;0,1523508615323177;0,7482051620660805;0,2703985392480224;0,3691133908632339;0,1722365038560411;0,0125683060109289;0,0021091278365816;0,0086711915146197;0,6756712056893985;0,5477855477855478;0,8253320929642112;0,7542618576249333;0,8253320929642112;0,7537992428568243;0,0078159768858759;0,0085009498534648;0,992459389938806;0,3398392725791045;0,1292180121124458;0,133479090943161;1,0;1,0;0,9999609420771004;0,9834576376164548;1,0;1,0
CICIDS;RANDOM_LINF;gaussian;4;5;2048;2;282,3298797607422;22,202831029891968;-5,467607919055995;0,7764419786928917;0,9105111161872924;0,7764419786928917;0,808890839457546;0,5123404766321769;0,2193445533779462;0,1523508615323177;0,7482051620660805;0,2703985392480224;0,3691133908632339;0,1722365038560411;0,0125683060109289;0,0021091278365816;0,0086711915146197;0,6756712056893985;0,5477855477855478;0,8311180578834516;0,7200577224288268;0,8311180578834516;0,7545024089513739;0,0050991847690386;2,625223143967237e-05;0,9998825450146231;0,6162170167844153;0,1945340546824259;0,1297405989047859;1,0;1,0;0,9999609420771004;0,9997935430591756;0,9999448701692486;1,0
CICIDS;RANDOM_L2;gaussian;4;5;2048;2;282,3298797607422;22,334962844848636;-5,464632619988851;0,7764419786928917;0,9105111161872924;0,7764419786928917;0,808890839457546;0,5123404766321769;0,2193445533779462;0,1523508615323177;0,7482051620660805;0,2703985392480224;0,3691133908632339;0,1722365038560411;0,0125683060109289;0,0021091278365816;0,0086711915146197;0,6756712056893985;0,5477855477855478;0,8310883048927802;0,6907621060508509;0,8310883048927802;0,7544556333181321;-0,0018974235870488;4,295819690128206e-05;1,0;0,5773846812646316;0,170456902129829;0,1296790552172967;1,0;1,0;1,0;1,0;1,0;1,0
CICIDS;FGSM;gaussian;4;5;2048;3;284,6960189342499;38,33053541183472;-3,963693417249992;0,7866611392221775;0,9126042776140524;0,7866611392221775;0,8170698270797397;0,5221534510875584;0,2069654329708934;0,1597505256110595;0,7485748420751214;0,2735900013582934;0,3714457533550553;0,1619537275064267;0,0169398907103825;0,001718548607585;0,0081292420449559;0,714096697723138;0,4545454545454545;0,8262980733946774;0,7566770953571881;0,8262980733946774;0,7543103773835266;0,012060349481414;0,0073363054041411;0,9924711354373436;0,3449574065148245;0,1315887990437119;0,1336151210239878;1,0;1,0;0,9999609420771004;0,9834834447340576;1,0;1,0
CICIDS;RANDOM_LINF;gaussian;4;5;2048;3;284,6960189342499;22,39951729774475;-4,444898453042834;0,7866611392221775;0,9126042776140524;0,7866611392221775;0,8170698270797397;0,5221534510875584;0,2069654329708934;0,1597505256110595;0,7485748420751214;0,2735900013582934;0,3714457533550553;0,1619537275064267;0,0169398907103825;0,001718548607585;0,0081292420449559;0,714096697723138;0,4545454545454545;0,8311101237526058;0,7136383840236676;0,8311101237526058;0,7545147577956671;0,0062556797041139;4,295819690128206e-05;0,999776835527784;0,617619348810023;0,1941364630766295;0,1297627550132496;1,0;0,9994535519125683;0,999765652462602;0,9997161217063666;0,9999448701692486;1,0
CICIDS;RANDOM_L2;gaussian;4;5;2048;3;284,6960189342499;22,46752643585205;-4,440137974535407;0,7866611392221775;0,9126042776140524;0,7866611392221775;0,8170698270797397;0,5221534510875584;0,2069654329708934;0,1597505256110595;0,7485748420751214;0,2735900013582934;0,3714457533550553;0,1619537275064267;0,0169398907103825;0,001718548607585;0,0081292420449559;0,714096697723138;0,4545454545454545;0,8310625189675316;0,6984502148573495;0,8310625189675316;0,7544588539716097;-0,0002386831753653;8,352982730804846e-05;0,9999412725073116;0,5829436919783999;0,1701146236632829;0,1297063475390958;1,0;1,0;0,9999609420771004;0,999896771529588;1,0;1,0
CICIDS;FGSM;gaussian;4;10;1024;2;182,5045495033264;20,007912635803223;2,2842362704824537;0,8501024494645454;0,9305448912050877;0,8501024494645454;0,8676949645671745;0,6077815728917147;0,1315189063797695;0,1674438271532435;0,7914029529967577;0,3216087516682978;0,4151503615249368;0,1670951156812339;0,0245901639344262;0,0024215912197789;0,0123358022142506;0,7280445449032471;0,9324009324009324;0,8272600867597208;0,7087561512841435;0,8272600867597208;0,7550135734294788;0,0213118827665937;0,0062074594522352;0,9897109432809876;0,3443519918783578;0,1273201856341341;0,1338083294350298;0,9922879177377892;0,9513661202185792;0,9990626098504082;0,9830705308524093;0,9942664976018524;1,0
CICIDS;RANDOM_LINF;gaussian;4;10;1024;2;182,5045495033264;13,6763334274292;1,9315641543902529;0,8501024494645454;0,9305448912050877;0,8501024494645454;0,8676949645671745;0,6077815728917147;0,1315189063797695;0,1674438271532435;0,7914029529967577;0,3216087516682978;0,4151503615249368;0,1670951156812339;0,0245901639344262;0,0024215912197789;0,0123358022142506;0,7280445449032471;0,9324009324009324;0,8307868079206429;0,7279505078071409;0,8307868079206429;0,7555893562103245;0,0318423331987105;0,0011646444493236;0,9947849986492676;0,6042632013611592;0,1703203998851563;0,1319728749324842;0,9948586118251928;0,9994535519125683;0,996328555247432;0,9915868796614106;0,9989525332157232;0,9953379953379954
CICIDS;RANDOM_L2;gaussian;4;10;1024;2;182,5045495033264;13,331891298294067;2,0041614516285837;0,8501024494645454;0,9305448912050877;0,8501024494645454;0,8676949645671745;0,6077815728917147;0,1315189063797695;0,1674438271532435;0,7914029529967577;0,3216087516682978;0,4151503615249368;0,1670951156812339;0,0245901639344262;0,0024215912197789;0,0123358022142506;0,7280445449032471;0,9324009324009324;0,8300608349482596;0,7147789662479584;0,8300608349482596;0,7548059962397833;0,015615104078444;0,0017565129399635;0,9959125665088856;0,5602038536308305;0,1546036899361413;0,1310536703262798;0,9974293059125964;0,996174863387978;0,9962894973245324;0,994864383596996;0,997519157616186;0,9976689976689976
CICIDS;FGSM;gaussian;4;10;1024;3;183,7281551361084;20,80259084701538;3,178412816794962;0,8565985190944776;0,9296089031136858;0,8565985190944776;0,8707251716783558;0,6161922932755124;0,1236432369478678;0,1731169029469456;0,798059626856664;0,3188833883391395;0,4151722354699549;0,1850899742930591;0,0191256830601092;0,0021481857594813;0,0125164520374719;0,755885109432714;0,8881118881118881;0,824814390926528;0,7123232321305776;0,824814390926528;0,7539760548943928;0,0153991992186421;0,0091978272698633;0,9866923501568023;0,3600155750261291;0,1259062211287679;0,1336524435240256;0,9717223650385604;0,9568306010928962;0,9962894973245324;0,9828898810291878;0,9843431280665969;0,9976689976689976
CICIDS;RANDOM_LINF;gaussian;4;10;1024;3;183,7281551361084;13,489943981170654;2,5415004631548777;0,8565985190944776;0,9296089031136858;0,8565985190944776;0,8707251716783558;0,6161922932755124;0,1236432369478678;0,1731169029469456;0,798059626856664;0,3188833883391395;0,4151722354699549;0,1850899742930591;0,0191256830601092;0,0021481857594813;0,0125164520374719;0,755885109432714;0,8881118881118881;0,8311835144629288;0,7392686519442783;0,8311835144629288;0,756369173611701;0,046367876862101;0,0010596355235649;0,992835245892012;0,5963649771848896;0,1720363240651531;0,1331428176061951;1,0;0,9994535519125683;0,9959379760184354;0,9875351621977342;0,9988422735542202;0,9976689976689976
CICIDS;RANDOM_L2;gaussian;4;10;1024;3;183,7281551361084;13,286696434020996;2,641867218353222;0,8565985190944776;0,9296089031136858;0,8565985190944776;0,8707251716783558;0,6161922932755124;0,1236432369478678;0,1731169029469456;0,798059626856664;0,3188833883391395;0,4151722354699549;0,1850899742930591;0,0191256830601092;0,0021481857594813;0,0125164520374719;0,755885109432714;0,8881118881118881;0,8301798469109454;0,7151369381587138;0,8301798469109454;0,7551179583513786;0,020959699730274;0,0017923114373812;0,9953605280776142;0,5671702528911694;0,1558444113505059;0,1315935869720337;0,9974293059125964;0,9978142076502732;0,9970706557825256;0,9927481999535472;0,9982358454159546;0,9953379953379954
CICIDS;FGSM;gaussian;4;10;2048;2;182,5398261547089;21,511407136917114;2,7945992371333106;0,8539524864574304;0,9286352057840432;0,8539524864574304;0,8682405037500937;0,6123207591454279;0,1265047301747921;0,1691116879455948;0,7909625401645554;0,3225940847069967;0,4143933963928697;0,1825192802056555;0,0245901639344262;0,0017966644533843;0,011871274097396;0,7402833673300623;0,8111888111888111;0,8260064940860973;0,7107927575223993;0,8260064940860973;0,7546111023421644;0,0212408506458421;0,0077372485752198;0,9860933297313804;0,354725310504269;0,1276873030976132;0,133705178682646;0,9948586118251928;0,9617486338797814;0,9941022536421512;0,982941495264394;0,983461050774574;1,0
CICIDS;RANDOM_LINF;gaussian;4;10;2048;2;182,5398261547089;13,397905588150024;2,312204081713609;0,8539524864574304;0,9286352057840432;0,8539524864574304;0,8682405037500937;0,6123207591454279;0,1265047301747921;0,1691116879455948;0,7909625401645554;0,3225940847069967;0,4143933963928697;0,1825192802056555;0,0245901639344262;0,0017966644533843;0,011871274097396;0,7402833673300623;0,8111888111888111;0,8308304456402943;0,7270896943899541;0,8308304456402943;0,7559417351600897;0,0374706349196636;0,0013221578379616;0,9935987032969614;0,6023696546175069;0,1728842658517039;0,1325942835792618;0,9974293059125964;0,9972677595628416;0,9960551497871344;0,9891868177243284;0,9989525332157232;1,0
CICIDS;RANDOM_L2;gaussian;4;10;2048;2;182,5398261547089;13,785301208496094;2,395710808864804;0,8539524864574304;0,9286352057840432;0,8539524864574304;0,8682405037500937;0,6123207591454279;0,1265047301747921;0,1691116879455948;0,7909625401645554;0,3225940847069967;0,4143933963928697;0,1825192802056555;0,0245901639344262;0,0017966644533843;0,011871274097396;0,7402833673300623;0,8111888111888111;0,8299953783687823;0,7160685358410279;0,8299953783687823;0,7551330358500474;0,0209103886159687;0,0020834725497121;0,9949611811273328;0,5622472844397426;0,1561349124114906;0,1317812169882716;1,0;0,9994535519125683;0,9967581923993282;0,9921030220134712;0,9980153260929489;0,993006993006993
CICIDS;FGSM;gaussian;4;10;2048;3;184,19592690467837;20,225638151168823;2,3822227864270906;0,8497573147727566;0,930677888123398;0,8497573147727566;0,8670902990398546;0,6058249780162389;0,1313160482277357;0,1716134791341218;0,7910090651041773;0,3170323586929333;0,4118353898561774;0,1696658097686375;0,0251366120218579;0,0021481857594813;0,0117680456269839;0,7496554385578036;0,9090909090909092;0,8259350869084857;0,7109409826811779;0,8259350869084857;0,7547577409096758;0,0198562758250262;0,0081286454803203;0,9881487919754754;0,3564145411614632;0,1255936376583975;0,1344934216450879;0,9974293059125964;0,9568306010928962;0,9965238448619302;0,9796123770936024;0,997243508462429;1,0
CICIDS;RANDOM_LINF;gaussian;4;10;2048;3;184,19592690467837;13,687056064605711;1,9089518814799589;0,8497573147727566;0,930677888123398;0,8497573147727566;0,8670902990398546;0,6058249780162389;0,1313160482277357;0,1716134791341218;0,7910090651041773;0,3170323586929333;0,4118353898561774;0,1696658097686375;0,0251366120218579;0,0021481857594813;0,0117680456269839;0,7496554385578036;0,9090909090909092;0,830667795957957;0,7566421031466716;0,830667795957957;0,7559616725019137;0,0369213686102958;0,0015703607533913;0,9929879373730018;0,5965097289596673;0,1695364262459873;0,1327717587761766;1,0;0,9983606557377048;0,9950396437917431;0,988877132313092;0,9981255857544518;0,9953379953379954
CICIDS;RANDOM_L2;gaussian;4;10;2048;3;184,19592690467837;13,979362487792969;1,9986075600365805;0,8497573147727566;0,930677888123398;0,8497573147727566;0,8670902990398546;0,6058249780162389;0,1313160482277357;0,1716134791341218;0,7910090651041773;0,3170323586929333;0,4118353898561774;0,1696658097686375;0,0251366120218579;0,0021481857594813;0,0117680456269839;0,7496554385578036;0,9090909090909092;0,8297712391723908;0,7115262159102591;0,8297712391723908;0,755068606762719;0,020075241161794;0,002369860529054;0,9945031066843631;0,558233649920658;0,1549453117164896;0,1317995570868582;0,9974293059125964;0,9989071038251366;0,9955473967894388;0,991896565072647;0,9979601962621976;1,0
CICIDS;FGSM;gaussian;4;15;1024;2;150,02681636810303;32,816733598709106;8,284422722557327;0,8798494895378567;0,9390526833292516;0,8798494895378567;0,8900809593760175;0,6562812904005441;0,096107032734146;0,1810920964540339;0,8178857752514113;0,3478595592049984;0,4388383279766004;0,1902313624678663;0,0245901639344262;0,0019919540678826;0,0129809801543265;0,7907271624676112;0,9370629370629372;0,7970052623122834;0,7039938304606619;0,7970052623122834;0,7449940417851509;0,0273041583268015;0,0441276144835947;0,9264496881570138;0,3279002282620924;0,1287404305820049;0,1351157101259497;0,9383033419023136;0,8491803278688524;0,9385228293559348;0,9234044749541924;0,9217707701637357;0,9976689976689976
CICIDS;RANDOM_LINF;gaussian;4;15;1024;2;150,02681636810303;19,162691831588745;6,555178904732905;0,8798494895378567;0,9390526833292516;0,8798494895378567;0,8900809593760175;0,6562812904005441;0,096107032734146;0,1810920964540339;0,8178857752514113;0,3478595592049984;0,4388383279766004;0,1902313624678663;0,0245901639344262;0,0019919540678826;0,0129809801543265;0,7907271624676112;0,9370629370629372;0,8142977004905276;0,7176975263021685;0,8142977004905276;0,7535428098068496;0,0403707544295613;0,0245864080265004;0,9537344812600572;0,554103619048923;0,1527995219166501;0,1413827555835235;0,9640102827763496;0,9710382513661202;0,9587157754950592;0,9409791220418592;0,9717183968245218;0,965034965034965
CICIDS;RANDOM_L2;gaussian;4;15;1024;2;150,02681636810303;21,00509095191956;7,876410043816239;0,8798494895378567;0,9390526833292516;0,8798494895378567;0,8900809593760175;0,6562812904005441;0,096107032734146;0,1810920964540339;0,8178857752514113;0,3478595592049984;0,4388383279766004;0,1902313624678663;0,0245901639344262;0,0019919540678826;0,0129809801543265;0,7907271624676112;0,9370629370629372;0,8010853890996943;0,7084082700804885;0,8010853890996943;0,7461120507568524;0,0164466451207861;0,039750651532653;0,950340032182666;0,5265930936838513;0,1468752392512954;0,1382231975018858;0,9665809768637532;0,960655737704918;0,9498105690739368;0,945985702856848;0,9587077567671868;0,9627039627039627
CICIDS;FGSM;gaussian;4;15;1024;3;151,78557968139648;45,02432084083557;8,563902481597774;0,8818568246418236;0,9379629662543816;0,8818568246418236;0,8903724176579694;0,6574278013827191;0,0937204662396303;0,1953863681743971;0,8200153638347931;0,3571067294303249;0,4406425356089925;0,1850899742930591;0,0273224043715847;0,0022263016052806;0,0128261374487083;0,8575445173383318;0,9417249417249416;0,7962177998258458;0,713961622147524;0,7962177998258458;0,745135880774864;0,0261695461666564;0,0459366318864376;0,9289749703426162;0,3543700594636059;0,1296438639913803;0,1385732521383343;0,922879177377892;0,8087431693989071;0,9439909385618872;0,9424759348628352;0,890677545619935;0,951048951048951
CICIDS;RANDOM_LINF;gaussian;4;15;1024;3;151,78557968139648;18,780284643173218;6,669232035640116;0,8818568246418236;0,9379629662543816;0,8818568246418236;0,8903724176579694;0,6574278013827191;0,0937204662396303;0,1953863681743971;0,8200153638347931;0,3571067294303249;0,4406425356089925;0,1850899742930591;0,0273224043715847;0,0022263016052806;0,0128261374487083;0,8575445173383318;0,9417249417249416;0,8151645042854224;0,7220897402774501;0,8151645042854224;0,7545784873587629;0,0466545423341655;0,0239324888070031;0,9515850550276608;0,5548880442840758;0,1543551558536132;0,1428226142774039;0,9922879177377892;0,9737704918032788;0,9580127328828651;0,9345531497587034;0,9751364463311096;0,9790209790209792
CICIDS;RANDOM_L2;gaussian;4;15;1024;3;151,78557968139648;21,732235193252563;8,108285017782368;0,8818568246418236;0,9379629662543816;0,8818568246418236;0,8903724176579694;0,6574278013827191;0,0937204662396303;0,1953863681743971;0,8200153638347931;0,3571067294303249;0,4406425356089925;0,1850899742930591;0,0273224043715847;0,0022263016052806;0,0128261374487083;0,8575445173383318;0,9417249417249416;0,8007739744639999;0,7091664590625074;0,8007739744639999;0,7463752180420572;0,0197903676119133;0,0403568394222599;0,9473801665511692;0,5315258307209377;0,1475137365186032;0,138317006017791;0,9691516709511568;0,9584699453551913;0,9510604226067256;0,9391984309272496;0,9579359391366667;0,9533799533799534
CICIDS;FGSM;gaussian;4;15;2048;2;149,8696644306183;56,68122482299805;12,890582385039409;0,8855957838028686;0,9365334968479356;0,8855957838028686;0,8917767503423378;0,6672284749552945;0,0899282120798449;0,1800115105885669;0,8187551791481252;0,3456194691694835;0,4418824316465114;0,1979434447300771;0,0256830601092896;0,0021481857594813;0,0113035175101292;0,7886873587298087;0,9393939393939394;0,7566899599524746;0,7051424867812852;0,7566899599524746;0,7271303879732293;0,0129880187134142;0,0937538781705535;0,8759322989464288;0,3684235680180619;0,1321230245229538;0,133331594857354;0,8508997429305912;0,6562841530054645;0,9044643205874312;0,90399752251671;0,7969568333425217;0,9370629370629372
CICIDS;RANDOM_LINF;gaussian;4;15;2048;2;149,8696644306183;23,955645084381104;8,631540947057537;0,8855957838028686;0,9365334968479356;0,8855957838028686;0,8917767503423378;0,6672284749552945;0,0899282120798449;0,1800115105885669;0,8187551791481252;0,3456194691694835;0,4418824316465114;0,1979434447300771;0,0256830601092896;0,0021481857594813;0,0113035175101292;0,7886873587298087;0,9393939393939394;0,7992803743322933;0,7225516386660474;0,7992803743322933;0,7514005837181983;0,0573633129633135;0,0463566675894723;0,9115916325068416;0,5605228658318911;0,1552997299125931;0,1496786641080785;0,9434447300771208;0,9546448087431694;0,9205952427449908;0,885390590724922;0,9491151662164398;0,9417249417249416
CICIDS;RANDOM_L2;gaussian;4;15;2048;2;149,8696644306183;24,78490662574768;11,16213198029956;0,8855957838028686;0,9365334968479356;0,8855957838028686;0,8917767503423378;0,6672284749552945;0,0899282120798449;0,1800115105885669;0,8187551791481252;0,3456194691694835;0,4418824316465114;0,1979434447300771;0,0256830601092896;0,0021481857594813;0,0113035175101292;0,7886873587298087;0,9393939393939394;0,773974463999873;0,7105389807608483;0,773974463999873;0,7366929257721158;0,0231533985652753;0,0751768445772436;0,9055074642643208;0,5293627042366723;0,1477704541313767;0,14199344729271;0,93573264781491;0,9163934426229507;0,9085654024918954;0,8953005238844873;0,9206130437179558;0,9324009324009324
CICIDS;FGSM;gaussian;4;15;2048;3;151,52446246147156;37,55129623413086;11,996207485455743;0,8880513972996186;0,9401520723026896;0,8880513972996186;0,8961449413607318;0,6719135387216338;0,0874390232260651;0,1857550593734951;0,8195375653555111;0,3482791581328653;0,4514305044851747;0,1850899742930591;0,0256830601092896;0,0020700699136819;0,0119228883326021;0,8149291581674845;0,93006993006993;0,7680893224450611;0,7119203324893737;0,7680893224450611;0,7370215612001747;0,0477234229774888;0,0827565797638253;0,8523825743783695;0,3624631507144883;0,1295437469393465;0,1412824639726829;0,8740359897172236;0,6770491803278689;0,8525953989766825;0,887661617073989;0,7912784607751254;0,965034965034965
CICIDS;RANDOM_LINF;gaussian;4;15;2048;3;151,52446246147156;25,138023853302;9,53146973823319;0,8880513972996186;0,9401520723026896;0,8880513972996186;0,8961449413607318;0,6719135387216338;0,0874390232260651;0,1857550593734951;0,8195375653555111;0,3482791581328653;0,4514305044851747;0,1850899742930591;0,0256830601092896;0,0020700699136819;0,0119228883326021;0,8149291581674845;0,93006993006993;0,7927366999172867;0,720272398195576;0,7927366999172867;0,7475903290662298;0,048297388573072;0,0535712581023932;0,9072575435464358;0,5440399205763303;0,151744009409832;0,1471983048601779;0,948586118251928;0,9344262295081968;0,9158301761512324;0,8854680120777311;0,9378135509123988;0,9184149184149184
CICIDS;RANDOM_L2;gaussian;4;15;2048;3;151,52446246147156;27,771825313568115;12,32606897536651;0,8880513972996186;0,9401520723026896;0,8880513972996186;0,8961449413607318;0,6719135387216338;0,0874390232260651;0,1857550593734951;0,8195375653555111;0,3482791581328653;0,4514305044851747;0,1850899742930591;0,0256830601092896;0,0020700699136819;0,0119228883326021;0,8149291581674845;0,93006993006993;0,7647907075459535;0,709857982570616;0,7647907075459535;0,7324234305529885;0,0212510413710115;0,0861980086489169;0,8937267292310223;0,5240126555644539;0,1464444724122124;0,141360733573741;0,8946015424164524;0,9016393442622952;0,8973948365425927;0,8852873622545098;0,9052318209383096;0,916083916083916
CICIDS;FGSM;gaussian;4;20;1024;2;135,36020803451538;27,428942918777462;9,51064264476318;0,9015334691392064;0,9403627936669532;0,9015334691392064;0,9029635206753104;0,6984696483561914;0,071138774068523;0,190089148333901;0,8349636655025092;0,378055847343603;0,4553263556365396;0,2005141388174807;0,026775956284153;0,0021481857594813;0,0133938940359751;0,8314129775621589;0,9370629370629372;0,8064270426915745;0,7149795924975338;0,8064270426915745;0,7488589667757429;0,0323803510326801;0,0322806984048189;0,9418950187340702;0,3962796689331891;0,135257652258959;0,1355298298118984;0,9434447300771208;0,8202185792349727;0,9339921102995744;0,9426307775684534;0,9628976239042946;0,9766899766899768
CICIDS;RANDOM_LINF;gaussian;4;20;1024;2;135,36020803451538;10,79938817024231;9,495766149427451;0,9015334691392064;0,9403627936669532;0,9015334691392064;0,9029635206753104;0,6984696483561914;0,071138774068523;0,190089148333901;0,8349636655025092;0,378055847343603;0,4553263556365396;0,2005141388174807;0,026775956284153;0,0021481857594813;0,0133938940359751;0,8314129775621589;0,9370629370629372;0,8065758076449318;0,71404366487344;0,8065758076449318;0,7475582008067722;0,0184318121804335;0,0317795194409706;0,95676481988278;0,5254574927946657;0,1475173342351933;0,1354259007253609;0,9768637532133676;0,9688524590163936;0,9589110651095576;0,9501406487909364;0,9660400242571257;0,965034965034965
CICIDS;RANDOM_L2;gaussian;4;20;1024;2;135,36020803451538;10,695101499557495;10,332816953650791;0,9015334691392064;0,9403627936669532;0,9015334691392064;0,9029635206753104;0,6984696483561914;0,071138774068523;0,190089148333901;0,8349636655025092;0,378055847343603;0,4553263556365396;0,2005141388174807;0,026775956284153;0,0021481857594813;0,0133938940359751;0,8314129775621589;0,9370629370629372;0,7982052996026984;0,70649055280093;0,7982052996026984;0,7428207087031506;0,007843042065805;0,041273280956154;0,953252915820012;0,5118686963810317;0,144593172500913;0,132639566218748;0,9434447300771208;0,9568306010928962;0,9534038979807054;0,9524890964928128;0,9543525001378246;0,9603729603729604
CICIDS;FGSM;gaussian;4;20;1024;3;137,03423023223877;24,561686754226685;7,160751441532398;0,8867720187007464;0,9399602211678684;0,8867720187007464;0,8950304782173905;0,6683353903907011;0,0888972153542142;0,1928375949917194;0,8294101836092954;0,3740028616552883;0,4536108789288339;0,1979434447300771;0,0273224043715847;0,0022263016052806;0,0133938940359751;0,8444236176194939;0,9277389277389276;0,8151645042854224;0,7098063733346354;0,8151645042854224;0,7519813347642821;0,0386313210068309;0,0212165761362443;0,951350145056907;0,3860460746336019;0,1344253131390983;0,135233428825087;0,9280205655526992;0,9202185792349726;0,955395852048588;0,9530826601976824;0,945090688571586;0,972027972027972
CICIDS;RANDOM_LINF;gaussian;4;20;1024;3;137,03423023223877;11,493895530700684;7,351963994914223;0,8867720187007464;0,9399602211678684;0,8867720187007464;0,8950304782173905;0,6683353903907011;0,0888972153542142;0,1928375949917194;0,8294101836092954;0,3740028616552883;0,4536108789288339;0,1979434447300771;0,0273224043715847;0,0022263016052806;0,0133938940359751;0,8444236176194939;0,9277389277389276;0,8132523787516042;0,7208685338041432;0,8132523787516042;0,750182493659164;0,0205205995011787;0,0235816635323093;0,9665723111617472;0,5294807078389561;0,1493101275374606;0,1354082421260978;0,9845758354755784;0,9770491803278688;0,969651993906964;0,96020542465612;0,97436462870059;0,9673659673659674
CICIDS;RANDOM_L2;gaussian;4;20;1024;3;137,03423023223877;11,0372314453125;8,037274546713192;0,8867720187007464;0,9399602211678684;0,8867720187007464;0,8950304782173905;0,6683353903907011;0,0888972153542142;0,1928375949917194;0,8294101836092954;0,3740028616552883;0,4536108789288339;0,1979434447300771;0,0273224043715847;0,0022263016052806;0,0133938940359751;0,8444236176194939;0,9277389277389276;0,8063992732336145;0,7100963742683583;0,8063992732336145;0,7459561571795253;0,0072716724221332;0,0311375330539459;0,9658558357509484;0,51091205298218;0,1452576408005169;0,1327010581033136;0,9717223650385604;0,973224043715847;0,9656290278482992;0,9631732431804692;0,9710017090247532;0,9673659673659674
CICIDS;FGSM;gaussian;4;20;2048;2;135,98921966552734;44,30690336227417;20,407576301544584;0,8958387467246917;0,9428634959628696;0,8958387467246917;0,9024501638316073;0,6868636802024328;0,0786111137628516;0,1939064353586488;0,8326236451716132;0,3676828534335863;0,4617539746455403;0,1953727506426735;0,0295081967213114;0,0021091278365816;0,0125164520374719;0,8513699762941728;0,9254079254079254;0,6917629837092458;0,7075893109951916;0,6917629837092458;0,6982059937279781;0,02396575136898;0,1723888575983504;0,7766828363029868;0,4004939404218515;0,1366461236476042;0,1295237269069448;0,8174807197943444;0,7234972677595628;0,8134984181541226;0,7835815117809491;0,7128287116158554;0,8461538461538461
