Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
Edge-IIoT;C&W;distributive;1;15;2048;2;100,63265323638916;2,1791915893554688;70,86997370680041;0,980671006058476;1,0;0,9289300152428922;0,9631557473855998;0,951264945981847;0,0;0,0710699847571078;1,0;1,0;0,0710699847571078;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,4965767317121057;0,2846517058172619;0,0
Edge-IIoT;FGSM;distributive;1;15;2048;3;100,59844756126404;2,2579803466796875;69,60803530994208;0,9680516220898926;1,0;0,8825303201007356;0,9376001126542396;0,9194726619572252;0,0;0,1174696798992643;1,0;1,0;0,1174696798992643;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,475581516475256;0,2515436437991615;0,0
Edge-IIoT;RANDOM_LINF;distributive;1;15;2048;3;100,59844756126404;12,692185640335085;26,326995478110405;0,9680516220898926;1,0;0,8825303201007356;0,9376001126542396;0,9194726619572252;0,0;0,1174696798992643;1,0;1,0;0,1174696798992643;0,7047816673087886;0,4787508340678622;0,9629034395917556;0,6395303412948627;0,5106533970947773;0,3916454419132916;0,0370965604082444;0,8502203334057372;0,6344559384204579;0,0370965604082444
Edge-IIoT;RANDOM_L2;distributive;1;15;2048;3;100,59844756126404;9,354080438613892;26,71362041812271;0,9680516220898926;1,0;0,8825303201007356;0,9376001126542396;0,9194726619572252;0,0;0,1174696798992643;1,0;1,0;0,1174696798992643;0,7009154179086655;0,4753966306836768;0,9631436808270926;0,6365831489958168;0,5064412704918851;0,3970457619093303;0,0368563191729074;0,8489304383452688;0,6308325897608621;0,0368563191729074
Edge-IIoT;C&W;distributive;1;15;2048;3;100,59844756126404;2,174710512161255;69,60803530994208;0,9680516220898926;1,0;0,8825303201007356;0,9376001126542396;0,9194726619572252;0,0;0,1174696798992643;1,0;1,0;0,1174696798992643;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,4899435093687548;0,290485496872475;0,0
Edge-IIoT;FGSM;distributive;1;20;1024;2;95,3888020515442;2,0834460258483887;70,4858271317882;0,9768295403083536;1,0;0,9148054874411824;0,9555074846413428;0,9415883667326344;0,0;0,0851945125588176;1,0;1,0;0,0851945125588176;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,3747013366010036;0,1915690630517697;0,0
Edge-IIoT;RANDOM_LINF;distributive;1;20;1024;2;95,3888020515442;12,127177953720093;25,056946068524542;0,9768295403083536;1,0;0,9148054874411824;0,9555074846413428;0,9415883667326344;0,0;0,0851945125588176;1,0;1,0;0,0851945125588176;0,7262600796231082;0,4983378856211226;0,97488236463649;0,6595358925283797;0,5424402626052897;0,3666182855763488;0,0251176353635098;0,8485264183822265;0,6092438477245855;0,0251176353635098
Edge-IIoT;RANDOM_L2;distributive;1;20;1024;2;95,3888020515442;9,682203769683838;25,303656038986933;0,9768295403083536;1,0;0,9148054874411824;0,9555074846413428;0,9415883667326344;0,0;0,0851945125588176;1,0;1,0;0,0851945125588176;0,7237929799184843;0,49603137744978;0,9733000861554776;0,6571524456749728;0,5386485051779265;0,3694159298608295;0,0266999138445225;0,8491105411867256;0,612809575731698;0,0266999138445225
Edge-IIoT;C&W;distributive;1;20;1024;2;95,3888020515442;2,041558027267456;70,4858271317882;0,9768295403083536;1,0;0,9148054874411824;0,9555074846413428;0,9415883667326344;0,0;0,0851945125588176;1,0;1,0;0,0851945125588176;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,4829787238577642;0,2536569671567814;0,0
Edge-IIoT;FGSM;distributive;1;20;1024;3;103,21393918991087;4,452130556106567;69,8036008390392;0,9708949826627103;1,0;0,8929849559281596;0,943467567591223;0,9266378339661128;0,0;0,1070150440718404;1,0;1,0;0,1070150440718404;0,2728589742723182;0,2715276725391695;0,9944910199483068;0,4265842733761053;-0,0159643877109707;0,9967226711313438;0,0055089800516932;0,4304590516054222;0,2290683903248271;0,0055089800516932
